-- Query: 26048
-- Source: SQLStorm v1.0 query 3657

id	estRows	estCost	task	access object	operator info
Projection_118	320000.00	101126571718.62	root		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, Column#306->Column#310, Column#307->Column#311, Column#305->Column#312
└─Sort_120	320000.00	101126172518.62	root		Column#302:desc, Column#303:desc
  └─TableReader_435	320000.00	100823338327.34	root		MppVersion: 2, data:ExchangeSender_434
    └─ExchangeSender_434	320000.00	201527700654.69	mpp[tiflash]		ExchangeType: PassThrough
      └─Projection_123	320000.00	201527700654.69	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, coalesce(Column#302, 0)->Column#306, coalesce(Column#303, 0)->Column#307, case(eq(Column#303, 0), <nil>, round(div(Column#264, cast(if(eq(Column#303, 0), <nil>, Column#303), decimal(20,0) BINARY)), 2))->Column#305, Column#302, Column#303
        └─Projection_433	320000.00	201526533294.69	mpp[tiflash]		Column#264, Column#264, tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, Column#302, Column#303
          └─Projection_430	320000.00	201526510254.69	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, Column#264, Column#302, Column#303, Column#265
            └─HashJoin_429	320000.00	201526487214.69	mpp[tiflash]		left outer join, equal:[eq(Column#265, Column#303)], stream_count: 2
              ├─ExchangeReceiver_175(Build)	320000.00	190360264483.95	mpp[tiflash]		stream_count: 2
              │ └─ExchangeSender_174	320000.00	190334344483.95	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: Column#265, collate: binary], stream_count: 2
              │   └─Projection_173	320000.00	190334344483.95	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, Column#264, Column#265
              │     └─HashJoin_129	320000.00	190334329123.95	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
              │       ├─ExchangeReceiver_172(Build)	319027.20	190307745137.08	mpp[tiflash]		
              │       │ └─ExchangeSender_171	319027.20	190246491914.68	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
              │       │   └─Selection_132	319027.20	190246491914.68	mpp[tiflash]		le(Column#267, 10), stream_count: 2
              │       │     └─Window_133	398784.00	190245534833.08	mpp[tiflash]		row_number()->Column#267 over(partition by tpch_sf40.supplier.s_suppkey order by Column#264 desc rows between current row and current row), stream_count: 2
              │       │       └─Sort_170	398784.00	190245534833.08	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, Column#264:desc, stream_count: 2
              │       │         └─ExchangeReceiver_169	398784.00	190226611497.35	mpp[tiflash]		stream_count: 2
              │       │           └─ExchangeSender_168	398784.00	190204279593.35	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
              │       │             └─Projection_164	398784.00	190204279593.35	mpp[tiflash]		Column#264, Column#265, tpch_sf40.supplier.s_suppkey
              │       │               └─HashAgg_165	398784.00	190204265237.13	mpp[tiflash]		group by:tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#316)->Column#264, funcs:count(distinct tpch_sf40.orders.o_orderkey)->Column#265, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
              │       │                 └─ExchangeReceiver_167	398784.00	190199390429.51	mpp[tiflash]		stream_count: 2
              │       │                   └─ExchangeSender_166	398784.00	190167088925.51	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], stream_count: 2
              │       │                     └─HashAgg_135	398784.00	190167088925.51	mpp[tiflash]		group by:Column#330, Column#331, Column#332, funcs:sum(Column#329)->Column#316
              │       │                       └─Projection_441	974059631.84	209316814663.68	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#329, tpch_sf40.supplier.s_suppkey->Column#330, tpch_sf40.supplier.s_name->Column#331, tpch_sf40.orders.o_orderkey->Column#332
              │       │                         └─Projection_163	974059631.84	184284943214.95	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey
              │       │                           └─HashJoin_162	974059631.84	184214810921.46	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
              │       │                             ├─ExchangeReceiver_154(Build)	60000000.00	3744464000.00	mpp[tiflash]		stream_count: 2
              │       │                             │ └─ExchangeSender_153	60000000.00	2784464000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
              │       │                             │   └─TableFullScan_152	60000000.00	2784464000.00	mpp[tiflash]	table:o	keep order:false
              │       │                             └─ExchangeReceiver_151(Probe)	967247971.92	178810750166.39	mpp[tiflash]		
              │       │                               └─ExchangeSender_150	967247971.92	54035761788.34	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
