-- Query: 2826
-- Execution time: .106198000s

id	estRows	task	access object	operator info
Projection_76	4.00	root		tpch_sf40.region.r_name, Column#164->Column#168, Column#165->Column#169, Column#166->Column#170
└─Sort_78	4.00	root		tpch_sf40.region.r_name
  └─Selection_80	4.00	root		gt(Column#164, 0)
    └─HashAgg_82	5.00	root		group by:tpch_sf40.region.r_name, funcs:count(distinct tpch_sf40.nation.n_nationkey)->Column#164, funcs:sum(Column#124)->Column#165, funcs:avg(Column#153)->Column#166, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name
      └─HashJoin_88	319990.40	root		left outer join, equal:[eq(tpch_sf40.supplier.s_nationkey, tpch_sf40.customer.c_custkey)]
        ├─TableReader_175(Build)	319990.40	root		MppVersion: 2, data:ExchangeSender_174
        │ └─ExchangeSender_174	319990.40	mpp[tiflash]		ExchangeType: PassThrough
        │   └─Projection_173	319990.40	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey, Column#124, tpch_sf40.supplier.s_suppkey
        │     └─HashJoin_170	319990.40	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
        │       ├─Selection_102(Build)	319027.20	mpp[tiflash]		not(isnull(Column#125))
        │       │ └─Projection_117	398784.00	mpp[tiflash]		Column#124, Column#125, tpch_sf40.supplier.s_suppkey
        │       │   └─HashAgg_118	398784.00	mpp[tiflash]		group by:tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#171)->Column#124, funcs:sum(Column#172)->Column#125, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
        │       │     └─ExchangeReceiver_120	398784.00	mpp[tiflash]		stream_count: 2
        │       │       └─ExchangeSender_119	398784.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
        │       │         └─HashAgg_105	398784.00	mpp[tiflash]		group by:Column#197, Column#198, funcs:sum(Column#195)->Column#171, funcs:sum(Column#196)->Column#172
        │       │           └─Projection_429	32097576.63	mpp[tiflash]		cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY)->Column#195, mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#196, tpch_sf40.supplier.s_suppkey->Column#197, tpch_sf40.supplier.s_name->Column#198
        │       │             └─Projection_116	32097576.63	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
        │       │               └─HashJoin_115	32097576.63	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
        │       │                 ├─ExchangeReceiver_109(Build)	400000.00	mpp[tiflash]		
        │       │                 │ └─ExchangeSender_108	400000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
        │       │                 │   └─TableFullScan_107	400000.00	mpp[tiflash]	table:s	keep order:false
        │       │                 └─TableFullScan_110(Probe)	32000000.00	mpp[tiflash]	table:ps	keep order:false
        │       └─ExchangeReceiver_101(Probe)	399988.00	mpp[tiflash]		
        │         └─ExchangeSender_100	399988.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary]
        │           └─HashJoin_90	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
        │             ├─ExchangeReceiver_98(Build)	25.00	mpp[tiflash]		
        │             │ └─ExchangeSender_97	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
        │             │   └─Projection_96	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
        │             │     └─HashJoin_91	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
        │             │       ├─ExchangeReceiver_94(Build)	5.00	mpp[tiflash]		
        │             │       │ └─ExchangeSender_93	5.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
        │             │       │   └─TableFullScan_92	5.00	mpp[tiflash]	table:r	keep order:false
        │             │       └─TableFullScan_95(Probe)	25.00	mpp[tiflash]	table:n	keep order:false
        │             └─TableFullScan_99(Probe)	400000.00	mpp[tiflash]	table:s	keep order:false
        └─TableReader_329(Probe)	6000000.00	root		MppVersion: 2, data:ExchangeSender_328
          └─ExchangeSender_328	6000000.00	mpp[tiflash]		ExchangeType: PassThrough
            └─Window_326	6000000.00	mpp[tiflash]		rank()->Column#163 over(order by Column#153 desc)
              └─Sort_167	6000000.00	mpp[tiflash]		Column#153:desc
                └─ExchangeReceiver_166	6000000.00	mpp[tiflash]		
                  └─ExchangeSender_165	6000000.00	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
                    └─Projection_140	6000000.00	mpp[tiflash]		Column#153, tpch_sf40.customer.c_custkey
                      └─HashJoin_141	6000000.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_custkey)]
                        ├─ExchangeReceiver_144(Build)	6000000.00	mpp[tiflash]		
                        │ └─ExchangeSender_143	6000000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                        │   └─TableFullScan_142	6000000.00	mpp[tiflash]	table:c	keep order:false
                        └─Projection_160(Probe)	6000000.00	mpp[tiflash]		Column#153, tpch_sf40.customer.c_custkey
                          └─HashAgg_161	6000000.00	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:sum(Column#177)->Column#153, funcs:firstrow(tpch_sf40.customer.c_custkey)->tpch_sf40.customer.c_custkey, stream_count: 2
                            └─ExchangeReceiver_163	6000000.00	mpp[tiflash]		stream_count: 2
                              └─ExchangeSender_162	6000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], [name: tpch_sf40.customer.c_name, collate: utf8mb4_bin], stream_count: 2
                                └─HashAgg_146	6000000.00	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#177
                                  └─Projection_159	60000000.00	mpp[tiflash]		tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.orders.o_totalprice
                                    └─HashJoin_158	60000000.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)], stream_count: 2
                                      ├─ExchangeReceiver_150(Build)	6000000.00	mpp[tiflash]		stream_count: 2
                                      │ └─ExchangeSender_149	6000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
                                      │   └─TableFullScan_148	6000000.00	mpp[tiflash]	table:c	keep order:false
                                      └─ExchangeReceiver_153(Probe)	60000000.00	mpp[tiflash]		
                                        └─ExchangeSender_152	60000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_custkey, collate: binary]
                                          └─TableFullScan_151	60000000.00	mpp[tiflash]	table:o	keep order:false
