-- Query: 4291
-- Execution time: .106323315s

id	estRows	task	access object	operator info
Sort_79	61067521.67	root		tpch_sf40.orders.o_totalprice:desc, tpch_sf40.orders.o_orderdate
└─Projection_81	61067521.67	root		tpch_sf40.orders.o_orderkey, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, tpch_sf40.part.p_name, Column#144
  └─Selection_83	61067521.67	root		or(not(isnull(Column#146)), isnull(Column#144))
    └─Projection_85	76334402.09	root		tpch_sf40.orders.o_orderkey, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, tpch_sf40.part.p_name, Column#144, Column#146
      └─HashJoin_88	76334402.09	root		left outer join, equal:[eq(tpch_sf40.lineitem.l_partkey, tpch_sf40.part.p_partkey)]
        ├─TableReader_273(Build)	8000000.00	root		MppVersion: 2, data:ExchangeSender_272
        │ └─ExchangeSender_272	8000000.00	mpp[tiflash]		ExchangeType: PassThrough
        │   └─Window_270	8000000.00	mpp[tiflash]		row_number()->Column#146 over(order by Column#144 desc rows between current row and current row)
        │     └─Sort_147	8000000.00	mpp[tiflash]		Column#144:desc
        │       └─ExchangeReceiver_146	8000000.00	mpp[tiflash]		
        │         └─ExchangeSender_145	8000000.00	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
        │           └─Projection_144	8000000.00	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, Column#144
        │             └─HashJoin_122	8000000.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.partsupp.ps_partkey)]
        │               ├─Projection_135(Build)	7964672.00	mpp[tiflash]		Column#144, tpch_sf40.partsupp.ps_partkey
        │               │ └─HashAgg_136	7964672.00	mpp[tiflash]		group by:tpch_sf40.partsupp.ps_partkey, funcs:sum(Column#147)->Column#144, funcs:firstrow(tpch_sf40.partsupp.ps_partkey)->tpch_sf40.partsupp.ps_partkey, stream_count: 2
        │               │   └─ExchangeReceiver_138	7964672.00	mpp[tiflash]		stream_count: 2
        │               │     └─ExchangeSender_137	7964672.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
        │               │       └─HashAgg_127	7964672.00	mpp[tiflash]		group by:Column#176, funcs:sum(Column#175)->Column#147
        │               │         └─Projection_379	32000000.00	mpp[tiflash]		mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#175, tpch_sf40.partsupp.ps_partkey->Column#176
        │               │           └─TableFullScan_134	32000000.00	mpp[tiflash]	table:ps	keep order:false
        │               └─ExchangeReceiver_125(Probe)	8000000.00	mpp[tiflash]		
