-- Query: 17922
-- Execution time: .105881818s

id	estRows	task	access object	operator info
Sort_21	25.00	root		Column#42:desc
└─TableReader_218	25.00	root		MppVersion: 2, data:ExchangeSender_217
  └─ExchangeSender_217	25.00	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_24	25.00	mpp[tiflash]		tpch_sf40.nation.n_name, Column#42
      └─Projection_213	25.00	mpp[tiflash]		Column#42, tpch_sf40.nation.n_name
        └─HashAgg_214	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:sum(Column#49)->Column#42, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
          └─ExchangeReceiver_216	25.00	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_215	25.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_211	25.00	mpp[tiflash]		group by:Column#52, funcs:sum(Column#51)->Column#49
                └─Projection_221	971509138.84	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#51, tpch_sf40.nation.n_name->Column#52
                  └─Projection_200	971509138.84	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_partkey
                    └─HashJoin_199	971509138.84	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
                      ├─ExchangeReceiver_68(Build)	32238981.05	mpp[tiflash]		stream_count: 2
                      │ └─ExchangeSender_67	32238981.05	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], stream_count: 2
                      │   └─Projection_66	32238981.05	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.part.p_partkey, tpch_sf40.partsupp.ps_suppkey
                      │     └─HashJoin_49	32238981.05	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)]
                      │       ├─ExchangeReceiver_65(Build)	8000000.00	mpp[tiflash]		
                      │       │ └─ExchangeSender_64	8000000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │       │   └─TableFullScan_63	8000000.00	mpp[tiflash]	table:part	keep order:false
                      │       └─Projection_62(Probe)	32096613.71	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_suppkey
                      │         └─HashJoin_50	32096613.71	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)], stream_count: 2
                      │           ├─ExchangeReceiver_58(Build)	399988.00	mpp[tiflash]		stream_count: 2
                      │           │ └─ExchangeSender_57	399988.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                      │           │   └─Projection_56	399988.00	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey
                      │           │     └─HashJoin_51	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                      │           │       ├─ExchangeReceiver_54(Build)	25.00	mpp[tiflash]		
                      │           │       │ └─ExchangeSender_53	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │           │       │   └─TableFullScan_52	25.00	mpp[tiflash]	table:nation	keep order:false
                      │           │       └─TableFullScan_55(Probe)	400000.00	mpp[tiflash]	table:supplier	keep order:false
                      │           └─ExchangeReceiver_61(Probe)	32000000.00	mpp[tiflash]		
                      │             └─ExchangeSender_60	32000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_suppkey, collate: binary]
                      │               └─TableFullScan_59	32000000.00	mpp[tiflash]	table:partsupp	keep order:false
                      └─ExchangeReceiver_71(Probe)	240012290.00	mpp[tiflash]		
                        └─ExchangeSender_70	240012290.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_partkey, collate: binary]
                          └─TableFullScan_69	240012290.00	mpp[tiflash]	table:lineitem	keep order:false
