-- Query: 26159
-- Source: SQLStorm v1.0 query 4165

id	estRows	estCost	task	access object	operator info
Projection_359	4.00	479631947250275.19	root		tpch_sf40.region.r_name, Column#176->Column#181, Column#177->Column#182, Column#179->Column#183
└─Sort_361	4.00	479631947250271.19	root		Column#177:desc
  └─Projection_363	4.00	479631947249775.19	root		tpch_sf40.region.r_name, Column#176, Column#177, coalesce(Column#178, 0)->Column#179, Column#176
    └─Selection_365	4.00	479631947249671.38	root		gt(Column#176, 0)
      └─HashAgg_367	5.00	479631947249421.88	root		group by:tpch_sf40.region.r_name, funcs:count(distinct tpch_sf40.customer.c_custkey)->Column#176, funcs:sum(Column#153)->Column#177, funcs:max(Column#107)->Column#178, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name
        └─HashJoin_381	2399928000000.00	119763943611618.83	root		left outer join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_custkey)]
          ├─TableReader_658(Build)	6000000.00	245032000.00	root		MppVersion: 2, data:ExchangeSender_657
          │ └─ExchangeSender_657	6000000.00	278864000.00	mpp[tiflash]		ExchangeType: PassThrough
          │   └─TableFullScan_656	6000000.00	278864000.00	mpp[tiflash]	table:c	keep order:false
          └─HashJoin_384(Probe)	2399928000000.00	6673378121.82	root		CARTESIAN left outer join, left cond:[eq(tpch_sf40.supplier.s_suppkey, 4)]
            ├─TableReader_435(Build)	399988.00	1384248281.10	root		MppVersion: 2, data:ExchangeSender_434
            │ └─ExchangeSender_434	399988.00	2704258489.40	mpp[tiflash]		ExchangeType: PassThrough
            │   └─Projection_433	399988.00	2704258489.40	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.supplier.s_suppkey, Column#107
            │     └─HashJoin_385	399988.00	2704244089.83	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
            │       ├─Selection_401(Build)	319027.20	2664061896.47	mpp[tiflash]		gt(Column#107, 200196424.024980)
            │       │ └─Projection_416	398784.00	2663104814.87	mpp[tiflash]		Column#107, tpch_sf40.supplier.s_suppkey
            │       │   └─HashAgg_417	398784.00	2663095244.06	mpp[tiflash]		group by:tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#185)->Column#107, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
            │       │     └─ExchangeReceiver_419	398784.00	2658778734.04	mpp[tiflash]		stream_count: 2
            │       │       └─ExchangeSender_418	398784.00	2629667502.04	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
            │       │         └─HashAgg_404	398784.00	2629667502.04	mpp[tiflash]		group by:Column#204, Column#205, funcs:sum(Column#203)->Column#185
            │       │           └─Projection_671	32097576.63	3289516544.90	mpp[tiflash]		mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#203, tpch_sf40.supplier.s_suppkey->Column#204, tpch_sf40.supplier.s_name->Column#205
            │       │             └─Projection_415	32097576.63	2472665317.16	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
            │       │               └─HashJoin_414	32097576.63	2471124633.49	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
            │       │                 ├─ExchangeReceiver_408(Build)	400000.00	71593247.67	mpp[tiflash]		
            │       │                 │ └─ExchangeSender_407	400000.00	25093247.67	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
            │       │                 │   └─TableFullScan_406	400000.00	25093247.67	mpp[tiflash]	table:s	keep order:false
            │       │                 └─TableFullScan_409(Probe)	32000000.00	2347433052.48	mpp[tiflash]	table:ps	keep order:false
            │       └─ExchangeReceiver_400(Probe)	399988.00	38776547.28	mpp[tiflash]		
            │         └─ExchangeSender_399	399988.00	25576943.28	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary]
            │           └─Projection_398	399988.00	25576943.28	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.supplier.s_suppkey
            │             └─HashJoin_388	399988.00	25567343.57	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
            │               ├─ExchangeReceiver_396(Build)	25.00	1147289.82	mpp[tiflash]		
            │               │ └─ExchangeSender_395	25.00	1144814.82	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
            │               │   └─Projection_394	25.00	1144814.82	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
            │               │     └─HashJoin_389	25.00	1144814.22	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
            │               │       ├─ExchangeReceiver_392(Build)	5.00	563313.81	mpp[tiflash]		
            │               │       │ └─ExchangeSender_391	5.00	562881.21	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
            │               │       │   └─TableFullScan_390	5.00	562881.21	mpp[tiflash]	table:r	keep order:false
            │               │       └─TableFullScan_393(Probe)	25.00	581450.00	mpp[tiflash]	table:n	keep order:false
            │               └─TableFullScan_397(Probe)	400000.00	23780000.00	mpp[tiflash]	table:s	keep order:false
            └─TableReader_650(Probe)	6000000.00	5093669716.52	root		MppVersion: 2, data:ExchangeSender_649
              └─ExchangeSender_649	6000000.00	9553739433.04	mpp[tiflash]		ExchangeType: PassThrough
                └─Projection_645	6000000.00	9553739433.04	mpp[tiflash]		Column#153, tpch_sf40.customer.c_custkey
                  └─HashAgg_646	6000000.00	9553595433.04	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:sum(Column#198)->Column#153, funcs:firstrow(tpch_sf40.customer.c_custkey)->tpch_sf40.customer.c_custkey, stream_count: 2
