-- Query: 25696
-- Source: SQLStorm v1.0 query 2020

id	estRows	estCost	task	access object	operator info
Projection_100	2133333.33	137563306911.34	root		tpch_sf40.part.p_name, Column#228->Column#232, Column#229->Column#233, Column#230->Column#234
└─Sort_102	2133333.33	137561177844.68	root		Column#229:desc
  └─Selection_104	2133333.33	135032897458.78	root		gt(Column#228, 10)
    └─HashAgg_106	2666666.67	134899830792.11	root		group by:tpch_sf40.part.p_name, funcs:count(distinct tpch_sf40.lineitem.l_orderkey)->Column#228, funcs:avg(tpch_sf40.lineitem.l_discount)->Column#229, funcs:group_concat(distinct tpch_sf40.nation.n_name separator ", ")->Column#230, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name
      └─Projection_110	79521054.51	122661286932.39	root		tpch_sf40.part.p_name, tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_discount
        └─HashJoin_113	79521054.51	122581924919.99	root		left outer join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
          ├─TableReader_473(Build)	319027.20	94542942819.07	root		MppVersion: 2, data:ExchangeSender_472
          │ └─ExchangeSender_472	319027.20	189046581487.10	mpp[tiflash]		ExchangeType: PassThrough
          │   └─Selection_326	319027.20	189046581487.10	mpp[tiflash]		le(Column#227, 5)
          │     └─Window_186	398784.00	189045624405.50	mpp[tiflash]		rank()->Column#227 over(order by Column#224 desc)
          │       └─Sort_185	398784.00	189045624405.50	mpp[tiflash]		Column#224:desc
          │         └─ExchangeReceiver_184	398784.00	189026860583.38	mpp[tiflash]		
          │           └─ExchangeSender_183	398784.00	189007718951.38	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
          │             └─Projection_179	398784.00	189007718951.38	mpp[tiflash]		Column#224, tpch_sf40.supplier.s_suppkey
          │               └─HashAgg_180	398784.00	189007709380.56	mpp[tiflash]		group by:tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#235)->Column#224, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
          │                 └─ExchangeReceiver_182	398784.00	189003392870.55	mpp[tiflash]		stream_count: 2
          │                   └─ExchangeSender_181	398784.00	188974281638.55	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], stream_count: 2
          │                     └─HashAgg_150	398784.00	188974281638.55	mpp[tiflash]		group by:Column#248, Column#249, funcs:sum(Column#247)->Column#235
          │                       └─Projection_482	974059631.84	209062098069.96	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#247, tpch_sf40.supplier.s_suppkey->Column#248, tpch_sf40.supplier.s_name->Column#249
          │                         └─Projection_178	974059631.84	184273254499.37	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_orderkey
          │                           └─HashJoin_177	974059631.84	184214810921.46	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
          │                             ├─ExchangeReceiver_169(Build)	60000000.00	3744464000.00	mpp[tiflash]		stream_count: 2
          │                             │ └─ExchangeSender_168	60000000.00	2784464000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
          │                             │   └─TableFullScan_167	60000000.00	2784464000.00	mpp[tiflash]	table:o	keep order:false
          │                             └─ExchangeReceiver_166(Probe)	967247971.92	178810750166.39	mpp[tiflash]		
          │                               └─ExchangeSender_165	967247971.92	54035761788.34	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
          │                                 └─Projection_164	967247971.92	54035761788.34	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_partkey
          │                                   └─HashJoin_152	967247971.92	53966119934.36	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
          │                                     ├─ExchangeReceiver_160(Build)	32097576.63	3297427735.72	mpp[tiflash]		stream_count: 2
          │                                     │ └─ExchangeSender_159	32097576.63	1981427093.76	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
          │                                     │   └─Projection_158	32097576.63	1981427093.76	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.partsupp.ps_partkey
          │                                     │     └─HashJoin_153	32097576.63	1980271581.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
          │                                     │       ├─ExchangeReceiver_156(Build)	400000.00	71593247.67	mpp[tiflash]		
          │                                     │       │ └─ExchangeSender_155	400000.00	25093247.67	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
          │                                     │       │   └─TableFullScan_154	400000.00	25093247.67	mpp[tiflash]	table:s	keep order:false
          │                                     │       └─TableFullScan_157(Probe)	32000000.00	1856580000.00	mpp[tiflash]	table:ps	keep order:false
          │                                     └─ExchangeReceiver_163(Probe)	240012290.00	50211383068.00	mpp[tiflash]		
          │                                       └─ExchangeSender_162	240012290.00	19489809948.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_partkey, collate: binary]
          │                                         └─TableFullScan_161	240012290.00	19489809948.00	mpp[tiflash]	table:l	keep order:false
          └─HashJoin_209(Probe)	79521054.51	24035467964.85	root		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)]
            ├─TableReader_247(Build)	10746649.41	4611766839.86	root		MppVersion: 2, data:ExchangeSender_246
            │ └─ExchangeSender_246	10746649.41	5511640971.84	mpp[tiflash]		ExchangeType: PassThrough
            │   └─Projection_245	10746649.41	5511640971.84	mpp[tiflash]		tpch_sf40.partsupp.ps_partkey, tpch_sf40.supplier.s_suppkey, tpch_sf40.nation.n_name, tpch_sf40.part.p_name
            │     └─HashJoin_228	10746649.41	5511125132.67	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)], stream_count: 2
            │       ├─ExchangeReceiver_136(Build)	2666666.67	905869011.03	mpp[tiflash]		stream_count: 2
