-- Query: 1887
-- Execution time: .107085789s

id	estRows	task	access object	operator info
Projection_75	50.00	root		tpch_sf40.customer.c_name, Column#88, Column#89, Column#90, coalesce(Column#136, 0)->Column#152, coalesce(Column#151, 0)->Column#153
└─Sort_76	50.00	root		Column#88:desc
  └─HashJoin_79	50.00	root		left outer join, equal:[eq(tpch_sf40.lineitem.l_suppkey, tpch_sf40.supplier.s_suppkey)]
    ├─TopN_82(Build)	50.00	root		Column#88:desc, offset:0, count:50
    │ └─HashJoin_87	200.00	root		CARTESIAN left outer join
    │   ├─TableReader_389(Build)	4.00	root		MppVersion: 2, data:ExchangeSender_388
    │   │ └─ExchangeSender_388	4.00	mpp[tiflash]		ExchangeType: PassThrough
    │   │   └─Selection_293	4.00	mpp[tiflash]		gt(Column#136, 0)
    │   │     └─Projection_384	5.00	mpp[tiflash]		Column#136
    │   │       └─HashAgg_385	5.00	mpp[tiflash]		group by:tpch_sf40.region.r_name, funcs:count(distinct tpch_sf40.supplier.s_suppkey)->Column#136, stream_count: 2
    │   │         └─ExchangeReceiver_387	5.00	mpp[tiflash]		stream_count: 2
    │   │           └─ExchangeSender_386	5.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], stream_count: 2
    │   │             └─HashAgg_382	5.00	mpp[tiflash]		group by:tpch_sf40.region.r_name, tpch_sf40.supplier.s_suppkey, 
    │   │               └─Projection_371	399988.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.supplier.s_suppkey
    │   │                 └─HashJoin_370	399988.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
    │   │                   ├─ExchangeReceiver_318(Build)	400000.00	mpp[tiflash]		
    │   │                   │ └─ExchangeSender_317	400000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │   │                   │   └─TableFullScan_316	400000.00	mpp[tiflash]	table:s	keep order:false
    │   │                   └─Projection_315(Probe)	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
    │   │                     └─HashJoin_310	25.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
    │   │                       ├─ExchangeReceiver_314(Build)	25.00	mpp[tiflash]		
    │   │                       │ └─ExchangeSender_313	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │   │                       │   └─TableFullScan_312	25.00	mpp[tiflash]	table:n	keep order:false
    │   │                       └─TableFullScan_311(Probe)	5.00	mpp[tiflash]	table:r	keep order:false
    │   └─TopN_92(Probe)	50.00	root		Column#88:desc, offset:0, count:50
    │     └─TableReader_289	50.00	root		MppVersion: 2, data:ExchangeSender_288
    │       └─ExchangeSender_288	50.00	mpp[tiflash]		ExchangeType: PassThrough
    │         └─TopN_287	50.00	mpp[tiflash]		Column#88:desc, offset:0, count:50
    │           └─Projection_286	4800000.00	mpp[tiflash]		Column#88, Column#89, Column#90, tpch_sf40.customer.c_name, tpch_sf40.lineitem.l_suppkey
    │             └─Projection_283	4800000.00	mpp[tiflash]		tpch_sf40.customer.c_name, tpch_sf40.lineitem.l_suppkey, Column#88, Column#89, Column#90
    │               └─HashJoin_282	4800000.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_custkey)]
    │                 ├─Selection_138(Build)	4800000.00	mpp[tiflash]		gt(Column#88, 1000)
    │                 │ └─Projection_152	6000000.00	mpp[tiflash]		Column#88, Column#89, div(Column#90, cast(case(eq(Column#162, 0), 1, Column#162), decimal(20,0) BINARY))->Column#90, tpch_sf40.customer.c_custkey
    │                 │   └─HashAgg_140	6000000.00	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#88, funcs:count(tpch_sf40.orders.o_orderkey)->Column#89, funcs:count(tpch_sf40.orders.o_totalprice)->Column#162, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#90, funcs:firstrow(tpch_sf40.customer.c_custkey)->tpch_sf40.customer.c_custkey
    │                 │     └─Projection_150	60000000.00	mpp[tiflash]		tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice
    │                 │       └─HashJoin_142	60000000.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)], stream_count: 2
    │                 │         ├─ExchangeReceiver_146(Build)	6000000.00	mpp[tiflash]		stream_count: 2
    │                 │         │ └─ExchangeSender_145	6000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
    │                 │         │   └─TableFullScan_144	6000000.00	mpp[tiflash]	table:c	keep order:false
    │                 │         └─ExchangeReceiver_149(Probe)	60000000.00	mpp[tiflash]		
    │                 │           └─ExchangeSender_148	60000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_custkey, collate: binary]
    │                 │             └─TableFullScan_147	60000000.00	mpp[tiflash]	table:o	keep order:false
    │                 └─Projection_134(Probe)	6000000.00	mpp[tiflash]		tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.lineitem.l_suppkey
    │                   └─HashJoin_101	6000000.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.lineitem.l_suppkey)], stream_count: 2
    │                     ├─ExchangeReceiver_105(Build)	6000000.00	mpp[tiflash]		stream_count: 2
    │                     │ └─ExchangeSender_104	6000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
    │                     │   └─TableFullScan_103	6000000.00	mpp[tiflash]	table:c	keep order:false
    │                     └─Projection_117(Probe)	9085914.27	mpp[tiflash]		tpch_sf40.lineitem.l_suppkey, Column#157
    │                       └─HashAgg_118	9085914.27	mpp[tiflash]		group by:tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_partkey, tpch_sf40.lineitem.l_suppkey, funcs:firstrow(tpch_sf40.lineitem.l_suppkey)->tpch_sf40.lineitem.l_suppkey, funcs:sum(Column#159)->Column#157, stream_count: 2
    │                         └─ExchangeReceiver_120	9085914.27	mpp[tiflash]		stream_count: 2
    │                           └─ExchangeSender_119	9085914.27	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_suppkey, collate: binary], stream_count: 2
    │                             └─HashAgg_107	9085914.27	mpp[tiflash]		group by:tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_partkey, tpch_sf40.lineitem.l_suppkey, funcs:count(1)->Column#159
    │                               └─TableFullScan_115	36601474.60	mpp[tiflash]	table:l	pushed down filter:ge(tpch_sf40.lineitem.l_shipdate, 1997-01-01 00:00:00.000000), lt(tpch_sf40.lineitem.l_shipdate, 1998-01-01 00:00:00.000000), keep order:false
    └─TableReader_467(Probe)	398784.00	root		MppVersion: 2, data:ExchangeSender_466
      └─ExchangeSender_466	398784.00	mpp[tiflash]		ExchangeType: PassThrough
        └─Projection_462	398784.00	mpp[tiflash]		Column#151, tpch_sf40.supplier.s_suppkey
          └─HashAgg_463	398784.00	mpp[tiflash]		group by:tpch_sf40.supplier.s_suppkey, funcs:sum(Column#195)->Column#151, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
