-- Query: 12384
-- Execution time: .105818770s

id	estRows	task	access object	operator info
Projection_31	10.00	root		tpch_sf40.lineitem.l_orderkey, Column#55
└─TopN_35	10.00	root		Column#55:desc, offset:0, count:10
  └─TableReader_305	10.00	root		MppVersion: 2, data:ExchangeSender_304
    └─ExchangeSender_304	10.00	mpp[tiflash]		ExchangeType: PassThrough
      └─TopN_303	10.00	mpp[tiflash]		Column#55:desc, offset:0, count:10
        └─Projection_298	9085914.27	mpp[tiflash]		Column#55, tpch_sf40.lineitem.l_orderkey
          └─HashAgg_296	9085914.27	mpp[tiflash]		group by:Column#64, funcs:sum(Column#63)->Column#55, funcs:firstrow(Column#64)->tpch_sf40.lineitem.l_orderkey
            └─Projection_306	45171358.17	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#63, tpch_sf40.lineitem.l_orderkey->Column#64
              └─Projection_253	45171358.17	mpp[tiflash]		tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount
                └─HashJoin_252	45171358.17	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_custkey, tpch_sf40.customer.c_custkey)]
                  ├─ExchangeReceiver_97(Build)	1190633.60	mpp[tiflash]		
                  │ └─ExchangeSender_96	1190633.60	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                  │   └─TableFullScan_94	1190633.60	mpp[tiflash]	table:c	pushed down filter:eq(tpch_sf40.customer.c_mktsegment, "BUILDING"), keep order:false
                  └─Projection_93(Probe)	149201346.40	mpp[tiflash]		tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_custkey
                    └─HashJoin_68	149201346.40	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
                      ├─ExchangeReceiver_92(Build)	60000000.00	mpp[tiflash]		stream_count: 2
                      │ └─ExchangeSender_91	60000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
                      │   └─TableFullScan_90	60000000.00	mpp[tiflash]	table:o	keep order:false
                      └─ExchangeReceiver_89(Probe)	148157971.44	mpp[tiflash]		
                        └─ExchangeSender_88	148157971.44	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
                          └─Projection_87	148157971.44	mpp[tiflash]		tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_suppkey, tpch_sf40.lineitem.l_partkey
                            └─HashJoin_69	148157971.44	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.lineitem.l_suppkey) eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
                              ├─ExchangeReceiver_82(Build)	32239948.24	mpp[tiflash]		stream_count: 2
                              │ └─ExchangeSender_81	32239948.24	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
                              │   └─Projection_80	32239948.24	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey
                              │     └─HashJoin_70	32239948.24	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)]
                              │       ├─ExchangeReceiver_79(Build)	8000000.00	mpp[tiflash]		
                              │       │ └─ExchangeSender_78	8000000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                              │       │   └─TableFullScan_77	8000000.00	mpp[tiflash]	table:p	keep order:false
                              │       └─Projection_76(Probe)	32097576.63	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey
                              │         └─HashJoin_71	32097576.63	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
                              │           ├─ExchangeReceiver_74(Build)	400000.00	mpp[tiflash]		
                              │           │ └─ExchangeSender_73	400000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                              │           │   └─TableFullScan_72	400000.00	mpp[tiflash]	table:s	keep order:false
                              │           └─TableFullScan_75(Probe)	32000000.00	mpp[tiflash]	table:ps	keep order:false
                              └─ExchangeReceiver_86(Probe)	36601474.60	mpp[tiflash]		
                                └─ExchangeSender_85	36601474.60	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_suppkey, collate: binary], [name: tpch_sf40.lineitem.l_partkey, collate: binary]
                                  └─TableFullScan_83	36601474.60	mpp[tiflash]	table:l	pushed down filter:ge(tpch_sf40.lineitem.l_shipdate, 1997-01-01), lt(tpch_sf40.lineitem.l_shipdate, 1998-01-01), keep order:false
