-- Query: 23782
-- Execution time: .206973936s

id	estRows	task	access object	operator info
Projection_120	4.00	root		tpch_sf40.region.r_name, Column#131->Column#194, Column#174->Column#195, Column#173->Column#196
└─Projection_121	4.00	root		tpch_sf40.region.r_name, Column#131, coalesce(Column#172, 0.00)->Column#174, Column#173, Column#173
  └─TopN_124	4.00	root		tpch_sf40.region.r_name:desc, offset:5, count:10
    └─TableReader_351	4.00	root		MppVersion: 2, data:ExchangeSender_350
      └─ExchangeSender_350	4.00	mpp[tiflash]		ExchangeType: PassThrough
        └─Selection_130	4.00	mpp[tiflash]		gt(Column#173, 151122.327887)
          └─Projection_346	5.00	mpp[tiflash]		Column#172, div(Column#173, cast(case(eq(Column#227, 0), 1, Column#227), decimal(20,0) BINARY))->Column#173, tpch_sf40.region.r_name, Column#131
            └─HashAgg_347	5.00	mpp[tiflash]		group by:Column#131, tpch_sf40.region.r_name, funcs:sum(Column#228)->Column#172, funcs:sum(Column#229)->Column#227, funcs:sum(Column#230)->Column#173, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, funcs:firstrow(Column#131)->Column#131, stream_count: 2
              └─ExchangeReceiver_349	5.00	mpp[tiflash]		stream_count: 2
                └─ExchangeSender_348	5.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], [name: Column#131, collate: binary], stream_count: 2
                  └─HashAgg_344	5.00	mpp[tiflash]		group by:Column#131, tpch_sf40.region.r_name, funcs:sum(tpch_sf40.part.p_retailprice)->Column#228, funcs:count(tpch_sf40.orders.o_totalprice)->Column#229, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#230
                    └─Projection_323	997506234413.97	mpp[tiflash]		Column#131, tpch_sf40.region.r_name, tpch_sf40.part.p_retailprice, tpch_sf40.orders.o_totalprice
                      └─HashJoin_322	997506234413.97	mpp[tiflash]		left outer join, equal:[eq(Column#131, Column#201)], stream_count: 2
                        ├─ExchangeReceiver_183(Build)	40000000.00	mpp[tiflash]		stream_count: 2
                        │ └─ExchangeSender_182	40000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: Column#131, collate: binary], stream_count: 2
                        │   └─HashJoin_142	40000000.00	mpp[tiflash]		CARTESIAN left outer join, left cond:[gt(Column#131, 5)]
                        │     ├─ExchangeReceiver_181(Build)	8000000.00	mpp[tiflash]		
                        │     │ └─ExchangeSender_180	8000000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                        │     │   └─TableFullScan_179	8000000.00	mpp[tiflash]	table:p	keep order:false
                        │     └─Projection_172(Probe)	5.00	mpp[tiflash]		Column#131, tpch_sf40.region.r_name
                        │       └─HashAgg_143	5.00	mpp[tiflash]		group by:tpch_sf40.region.r_name, funcs:count(distinct tpch_sf40.nation.n_nationkey)->Column#131, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, stream_count: 2
                        │         └─ExchangeReceiver_171	5.00	mpp[tiflash]		stream_count: 2
                        │           └─ExchangeSender_170	5.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], stream_count: 2
                        │             └─Projection_169	5.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
                        │               └─HashJoin_145	5.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_nationkey)]
                        │                 ├─ExchangeReceiver_168(Build)	25.00	mpp[tiflash]		
                        │                 │ └─ExchangeSender_167	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                        │                 │   └─Projection_163	25.00	mpp[tiflash]		tpch_sf40.nation.n_nationkey, Column#204
                        │                 │     └─HashAgg_164	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.nation.n_nationkey, funcs:firstrow(tpch_sf40.nation.n_nationkey)->tpch_sf40.nation.n_nationkey, funcs:sum(Column#206)->Column#204, stream_count: 2
                        │                 │       └─ExchangeReceiver_166	25.00	mpp[tiflash]		stream_count: 2
                        │                 │         └─ExchangeSender_165	25.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], [name: tpch_sf40.nation.n_nationkey, collate: binary], stream_count: 2
                        │                 │           └─HashAgg_148	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.nation.n_nationkey, funcs:count(1)->Column#206
                        │                 │             └─Projection_156	399988.00	mpp[tiflash]		tpch_sf40.nation.n_nationkey, tpch_sf40.nation.n_name
                        │                 │               └─HashJoin_151	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                        │                 │                 ├─ExchangeReceiver_154(Build)	25.00	mpp[tiflash]		
                        │                 │                 │ └─ExchangeSender_153	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                        │                 │                 │   └─TableFullScan_152	25.00	mpp[tiflash]	table:n	keep order:false
                        │                 │                 └─TableFullScan_155(Probe)	400000.00	mpp[tiflash]	table:s	keep order:false
                        │                 └─TableFullScan_146(Probe)	5.00	mpp[tiflash]	table:r	keep order:false
                        └─ExchangeReceiver_194(Probe)	41776383.44	mpp[tiflash]		
                          └─ExchangeSender_193	41776383.44	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: Column#201, collate: binary]
                            └─Projection_185	41776383.44	mpp[tiflash]		tpch_sf40.orders.o_totalprice, extract(YEAR, tpch_sf40.orders.o_orderdate)->Column#201, stream_count: 2
                              └─Window_186	41776383.44	mpp[tiflash]		row_number()->Column#162 over(partition by Column#161 order by tpch_sf40.orders.o_totalprice desc rows between current row and current row), stream_count: 2
                                └─Sort_192	41776383.44	mpp[tiflash]		Column#161, tpch_sf40.orders.o_totalprice:desc, stream_count: 2
                                  └─ExchangeReceiver_191	41776383.44	mpp[tiflash]		stream_count: 2
                                    └─ExchangeSender_190	41776383.44	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: Column#161, collate: binary], stream_count: 2
                                      └─Projection_187	41776383.44	mpp[tiflash]		tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, extract(YEAR, tpch_sf40.orders.o_orderdate)->Column#161
                                        └─TableFullScan_188	41776383.44	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1994-01-01), keep order:false
