-- Query: 12647
-- Execution time: .106440284s

id	estRows	task	access object	operator info
Projection_29	10.00	root		tpch_sf40.part.p_name, Column#45, Column#46
└─TopN_33	10.00	root		Column#46:desc, offset:0, count:10
  └─TableReader_282	10.00	root		MppVersion: 2, data:ExchangeSender_281
    └─ExchangeSender_281	10.00	mpp[tiflash]		ExchangeType: PassThrough
      └─TopN_280	10.00	mpp[tiflash]		Column#46:desc, offset:0, count:10
        └─Projection_276	6447796.21	mpp[tiflash]		Column#45, Column#46, tpch_sf40.part.p_name
          └─HashAgg_277	6447796.21	mpp[tiflash]		group by:tpch_sf40.part.p_name, funcs:sum(Column#55)->Column#45, funcs:sum(Column#56)->Column#46, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name, stream_count: 2
            └─ExchangeReceiver_279	6447796.21	mpp[tiflash]		stream_count: 2
              └─ExchangeSender_278	6447796.21	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_name, collate: utf8mb4_bin], stream_count: 2
                └─HashAgg_274	6447796.21	mpp[tiflash]		group by:tpch_sf40.part.p_name, funcs:sum(tpch_sf40.lineitem.l_quantity)->Column#55, funcs:sum(tpch_sf40.lineitem.l_extendedprice)->Column#56
                  └─Projection_263	36601474.60	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.lineitem.l_quantity, tpch_sf40.lineitem.l_extendedprice
                    └─Projection_253	36601474.60	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.lineitem.l_quantity, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_partkey
                      └─HashJoin_252	36601474.60	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.lineitem.l_partkey)]
                        ├─Projection_91(Build)	6447796.21	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name
                        │ └─HashJoin_65	6447796.21	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)], stream_count: 2
                        │   ├─ExchangeReceiver_87(Build)	6419322.74	mpp[tiflash]		stream_count: 2
                        │   │ └─ExchangeSender_86	6419322.74	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
                        │   │   └─Projection_85	6419322.74	mpp[tiflash]		tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_suppkey
                        │   │     └─HashJoin_67	6419322.74	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)], stream_count: 2
                        │   │       ├─ExchangeReceiver_81(Build)	79997.60	mpp[tiflash]		stream_count: 2
                        │   │       │ └─ExchangeSender_80	79997.60	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                        │   │       │   └─Projection_79	79997.60	mpp[tiflash]		tpch_sf40.supplier.s_suppkey
                        │   │       │     └─HashJoin_68	79997.60	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                        │   │       │       ├─ExchangeReceiver_77(Build)	5.00	mpp[tiflash]		
                        │   │       │       │ └─ExchangeSender_76	5.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                        │   │       │       │   └─Projection_75	5.00	mpp[tiflash]		tpch_sf40.nation.n_nationkey
                        │   │       │       │     └─HashJoin_69	5.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
                        │   │       │       │       ├─ExchangeReceiver_73(Build)	1.00	mpp[tiflash]		
                        │   │       │       │       │ └─ExchangeSender_72	1.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                        │   │       │       │       │   └─Selection_71	1.00	mpp[tiflash]		eq(tpch_sf40.region.r_name, "ASIA")
                        │   │       │       │       │     └─TableFullScan_70	5.00	mpp[tiflash]	table:r	pushed down filter:empty, keep order:false
                        │   │       │       │       └─TableFullScan_74(Probe)	25.00	mpp[tiflash]	table:n	keep order:false
                        │   │       │       └─TableFullScan_78(Probe)	400000.00	mpp[tiflash]	table:s	keep order:false
                        │   │       └─ExchangeReceiver_84(Probe)	32000000.00	mpp[tiflash]		
                        │   │         └─ExchangeSender_83	32000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_suppkey, collate: binary]
                        │   │           └─TableFullScan_82	32000000.00	mpp[tiflash]	table:ps	keep order:false
                        │   └─ExchangeReceiver_90(Probe)	8000000.00	mpp[tiflash]		
                        │     └─ExchangeSender_89	8000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary]
                        │       └─TableFullScan_88	8000000.00	mpp[tiflash]	table:p	keep order:false
                        └─ExchangeReceiver_96(Probe)	36601474.60	mpp[tiflash]		
                          └─ExchangeSender_95	36601474.60	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_partkey, collate: binary]
                            └─TableFullScan_93	36601474.60	mpp[tiflash]	table:l	pushed down filter:ge(tpch_sf40.lineitem.l_shipdate, 1997-01-01), lt(tpch_sf40.lineitem.l_shipdate, 1998-01-01), keep order:false
