-- Query: 897
-- Execution time: .106237564s

id	estRows	task	access object	operator info
Sort_60	2.40	root		Column#137:desc, Column#138
└─TableReader_465	2.40	root		MppVersion: 2, data:ExchangeSender_464
  └─ExchangeSender_464	2.40	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_63	2.40	mpp[tiflash]		tpch_sf40.region.r_name, coalesce(Column#134, 0)->Column#137, coalesce(Column#135, 0)->Column#138, Column#136
      └─Projection_460	2.40	mpp[tiflash]		Column#134, div(Column#135, cast(case(eq(Column#173, 0), 1, Column#173), decimal(20,0) BINARY))->Column#135, Column#136, tpch_sf40.region.r_name
        └─HashAgg_461	2.40	mpp[tiflash]		group by:tpch_sf40.region.r_name, funcs:sum(Column#174)->Column#134, funcs:sum(Column#175)->Column#173, funcs:sum(Column#176)->Column#135, funcs:max(Column#177)->Column#136, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, stream_count: 2
          └─ExchangeReceiver_463	2.40	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_462	2.40	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_458	2.40	mpp[tiflash]		group by:tpch_sf40.region.r_name, funcs:sum(Column#95)->Column#174, funcs:count(Column#126)->Column#175, funcs:sum(Column#126)->Column#176, funcs:max(Column#127)->Column#177
                └─Selection_447	191994.24	mpp[tiflash]		or(not(isnull(Column#95)), not(isnull(Column#126)))
                  └─Projection_437	239992.80	mpp[tiflash]		tpch_sf40.region.r_name, Column#95, Column#126, Column#127, tpch_sf40.supplier.s_suppkey
                    └─HashJoin_436	239992.80	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.orders.o_orderkey)]
                      ├─Projection_120(Build)	239992.80	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.supplier.s_suppkey, Column#95
                      │ └─HashJoin_75	239992.80	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)], stream_count: 2
                      │   ├─ExchangeReceiver_90(Build)	239992.80	mpp[tiflash]		stream_count: 2
                      │   │ └─ExchangeSender_89	239992.80	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                      │   │   └─Projection_88	239992.80	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.supplier.s_suppkey
                      │   │     └─HashJoin_77	239992.80	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                      │   │       ├─ExchangeReceiver_87(Build)	400000.00	mpp[tiflash]		
                      │   │       │ └─ExchangeSender_86	400000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │   │       │   └─TableFullScan_85	400000.00	mpp[tiflash]	table:s	keep order:false
                      │   │       └─Projection_84(Probe)	15.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
                      │   │         └─HashJoin_78	15.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
                      │   │           ├─ExchangeReceiver_83(Build)	25.00	mpp[tiflash]		
                      │   │           │ └─ExchangeSender_82	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │   │           │   └─TableFullScan_81	25.00	mpp[tiflash]	table:n	keep order:false
                      │   │           └─Selection_80(Probe)	3.00	mpp[tiflash]		or(like(tpch_sf40.region.r_name, "A%", 92), 0)
                      │   │             └─TableFullScan_79	5.00	mpp[tiflash]	table:r	pushed down filter:empty, keep order:false
                      │   └─Projection_111(Probe)	398784.00	mpp[tiflash]		Column#95, tpch_sf40.supplier.s_suppkey
                      │     └─HashAgg_112	398784.00	mpp[tiflash]		group by:tpch_sf40.supplier.s_suppkey, funcs:sum(Column#141)->Column#95, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
                      │       └─ExchangeReceiver_114	398784.00	mpp[tiflash]		stream_count: 2
                      │         └─ExchangeSender_113	398784.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                      │           └─HashAgg_92	398784.00	mpp[tiflash]		group by:Column#180, funcs:sum(Column#179)->Column#141
                      │             └─Projection_466	32239948.24	mpp[tiflash]		mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#179, tpch_sf40.supplier.s_suppkey->Column#180
                      │               └─Projection_110	32239948.24	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
                      │                 └─HashJoin_109	32239948.24	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)]
                      │                   ├─ExchangeReceiver_104(Build)	8000000.00	mpp[tiflash]		
                      │                   │ └─ExchangeSender_103	8000000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │                   │   └─TableFullScan_102	8000000.00	mpp[tiflash]	table:p	keep order:false
