-- Query: 26691
-- Source: SQLStorm v1.0 query 5868

id	estRows	estCost	task	access object	operator info
Sort_47	1753065977337.17	56857332717275552.00	root		tpch_sf40.orders.o_orderdate:desc, Column#95:desc
└─Projection_49	1753065977337.17	6132457486945.32	root		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, tpch_sf40.supplier.s_suppkey, Column#75, Column#76, Column#95
  └─Projection_51	1753065977337.17	3070727757525.94	root		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, Column#75, Column#76, tpch_sf40.supplier.s_suppkey, Column#95
    └─HashJoin_53	1753065977337.17	8998028106.57	root		CARTESIAN inner join
      ├─TableReader_259(Build)	319027.20	1380083210.71	root		MppVersion: 2, data:ExchangeSender_258
      │ └─ExchangeSender_258	319027.20	2720862270.37	mpp[tiflash]		ExchangeType: PassThrough
      │   └─Selection_163	319027.20	2720862270.37	mpp[tiflash]		gt(Column#75, 5)
      │     └─Projection_254	398784.00	2719905188.77	mpp[tiflash]		Column#75, Column#76, tpch_sf40.supplier.s_suppkey
      │       └─HashAgg_255	398784.00	2719890832.55	mpp[tiflash]		group by:tpch_sf40.supplier.s_suppkey, funcs:count(distinct tpch_sf40.partsupp.ps_partkey)->Column#75, funcs:sum(Column#121)->Column#76, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
      │         └─ExchangeReceiver_257	398784.00	2715977891.94	mpp[tiflash]		stream_count: 2
      │           └─ExchangeSender_256	398784.00	2693645987.94	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
      │             └─HashAgg_252	398784.00	2693645987.94	mpp[tiflash]		group by:Column#124, Column#125, funcs:sum(Column#123)->Column#121
      │               └─Projection_266	32097576.63	3353664514.00	mpp[tiflash]		mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#123, tpch_sf40.supplier.s_suppkey->Column#124, tpch_sf40.partsupp.ps_partkey->Column#125
      │                 └─Projection_228	32097576.63	2536813286.26	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
      │                   └─HashJoin_227	32097576.63	2535272602.58	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
      │                     ├─ExchangeReceiver_197(Build)	400000.00	38224000.00	mpp[tiflash]		
      │                     │ └─ExchangeSender_196	400000.00	19024000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
      │                     │   └─TableFullScan_195	400000.00	19024000.00	mpp[tiflash]	table:s	keep order:false
      │                     └─TableFullScan_198(Probe)	32000000.00	2445101935.92	mpp[tiflash]	table:ps	keep order:false
      └─IndexJoin_64(Probe)	5495036.09	7461349686.53	root		inner join, inner:HashAgg_58, outer key:tpch_sf40.orders.o_orderkey, inner key:tpch_sf40.lineitem.l_orderkey, equal cond:eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)
        ├─TableReader_117(Build)	5495036.09	3307214716.20	root		MppVersion: 2, data:ExchangeSender_116
        │ └─ExchangeSender_116	5495036.09	5828639271.69	mpp[tiflash]		ExchangeType: PassThrough
        │   └─Selection_103	5495036.09	5828639271.69	mpp[tiflash]		le(Column#59, 10), stream_count: 2
        │     └─Window_73	6868795.11	5812154163.43	mpp[tiflash]		row_number()->Column#59 over(partition by tpch_sf40.orders.o_orderstatus order by tpch_sf40.orders.o_orderdate desc rows between current row and current row), stream_count: 2
        │       └─Sort_78	6868795.11	5812154163.43	mpp[tiflash]		tpch_sf40.orders.o_orderstatus, tpch_sf40.orders.o_orderdate:desc, stream_count: 2
        │         └─ExchangeReceiver_77	6868795.11	5407184417.92	mpp[tiflash]		stream_count: 2
        │           └─ExchangeSender_76	6868795.11	4795861653.03	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderstatus, collate: utf8mb4_bin], stream_count: 2
        │             └─TableFullScan_74	6868795.11	4507861653.03	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1997-01-01), lt(tpch_sf40.orders.o_orderdate, 1997-10-01), keep order:false
        └─HashAgg_58(Probe)	5495036.09	2726.75	root		group by:tpch_sf40.lineitem.l_orderkey, funcs:sum(Column#96)->Column#95, funcs:firstrow(tpch_sf40.lineitem.l_orderkey)->tpch_sf40.lineitem.l_orderkey
          └─TableReader_59	5495036.09	1075.00	root		data:HashAgg_57
            └─HashAgg_57	5495036.09	1959.92	cop[tikv]		group by:tpch_sf40.lineitem.l_orderkey, funcs:sum(mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount)))->Column#96
              └─TableRangeScan_56	5495036.09	333.12	cop[tikv]	table:l	range: decided by [eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], keep order:false
