-- Query: 5389
-- Execution time: .106011290s

id	estRows	task	access object	operator info
Sort_72	763720597106.88	root		Column#140:desc, tpch_sf40.customer.c_acctbal:desc
└─Projection_74	763720597106.88	root		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_acctbal, tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.customer.c_acctbal, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, Column#140, Column#141, tpch_sf40.orders.o_shippriority
  └─Projection_76	763720597106.88	root		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_acctbal, tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.customer.c_acctbal, Column#140, Column#141, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_shippriority
    └─HashJoin_79	763720597106.88	root		CARTESIAN inner join
      ├─HashAgg_245(Build)	1.00	root		group by:Column#152, Column#153, Column#154, funcs:sum(Column#150)->Column#140, funcs:count(distinct Column#151)->Column#141, funcs:firstrow(Column#152)->tpch_sf40.orders.o_orderkey, funcs:firstrow(Column#153)->tpch_sf40.orders.o_orderdate, funcs:firstrow(Column#154)->tpch_sf40.orders.o_shippriority
      │ └─Projection_326	0.61	root		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#150, tpch_sf40.lineitem.l_partkey->Column#151, tpch_sf40.orders.o_orderkey->Column#152, tpch_sf40.orders.o_orderdate->Column#153, tpch_sf40.orders.o_shippriority->Column#154
      │   └─IndexHashJoin_258	0.61	root		inner join, inner:TableReader_253, outer key:tpch_sf40.orders.o_orderkey, inner key:tpch_sf40.lineitem.l_orderkey, equal cond:eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)
      │     ├─TableReader_295(Build)	0.15	root		MppVersion: 2, data:ExchangeSender_294
      │     │ └─ExchangeSender_294	0.15	mpp[tiflash]		ExchangeType: PassThrough
      │     │   └─Selection_293	0.15	mpp[tiflash]		ge(tpch_sf40.orders.o_orderdate, 1996-01-01 00:00:00.000000), lt(tpch_sf40.orders.o_orderdate, 1997-01-01 00:00:00.000000)
