-- Query: 26651
-- Source: SQLStorm v1.0 query 5775

id	estRows	estCost	task	access object	operator info
Sort_304	2.56	5114.78	root		tpch_sf40.region.r_name
└─HashJoin_309	2.56	4906.98	root		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.region.r_regionkey) eq(Column#71, Column#75)]
  ├─Selection_327(Build)	2.56	2357.47	root		not(isnull(Column#75))
  │ └─HashAgg_331	3.20	2197.79	root		group by:tpch_sf40.region.r_regionkey, funcs:max(Column#74)->Column#75, funcs:firstrow(tpch_sf40.region.r_regionkey)->tpch_sf40.region.r_regionkey
  │   └─Selection_335	3.20	205.59	root		not(isnull(tpch_sf40.region.r_regionkey))
  │     └─CTEFullScan_337	4.00	5.99	root	CTE:regioncost	data:CTE_2
  └─Selection_323(Probe)	3.20	405.19	root		not(isnull(Column#71)), not(isnull(tpch_sf40.region.r_regionkey))
    └─CTEFullScan_325	4.00	5.99	root	CTE:regioncost AS rc	data:CTE_2
CTE_2	4.00	5.99	root		Non-Recursive CTE
└─Projection_59(Seed Part)	4.00	1365012233.72	root		tpch_sf40.region.r_regionkey, tpch_sf40.region.r_name, Column#68
  └─Selection_61	4.00	1365012230.72	root		or(and(1, not(isnull(Column#68))), 1)
    └─HashAgg_65	5.00	1365011981.22	root		group by:tpch_sf40.region.r_name, tpch_sf40.region.r_regionkey, funcs:sum(Column#60)->Column#68, funcs:firstrow(tpch_sf40.region.r_regionkey)->tpch_sf40.region.r_regionkey, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name
      └─Projection_69	25.00	1365006318.50	root		Column#60, tpch_sf40.region.r_regionkey, tpch_sf40.region.r_name
        └─HashJoin_73	25.00	1365006299.79	root		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.nation.n_nationkey)]
          ├─MergeJoin_120(Build)	25.00	5141.45	root		inner join, left key:tpch_sf40.region.r_regionkey, right key:tpch_sf40.nation.n_regionkey
          │ ├─IndexReader_149(Build)	25.00	4127.75	root		index:IndexFullScan_148
          │ │ └─IndexFullScan_148	25.00	5087.50	cop[tikv]	table:n, index:idx_nation_fk1(n_regionkey)	keep order:true
          │ └─TableReader_146(Probe)	5.00	998.73	root		data:TableFullScan_145
          │   └─TableFullScan_145	5.00	1426.42	cop[tikv]	table:r	keep order:true
          └─TableReader_259(Probe)	25.00	1364995713.84	root		MppVersion: 2, data:ExchangeSender_258
            └─ExchangeSender_258	25.00	2729988787.68	mpp[tiflash]		ExchangeType: PassThrough
              └─Projection_257	25.00	2729988787.68	mpp[tiflash]		Column#60, tpch_sf40.nation.n_nationkey
