-- Query: 8086
-- Execution time: .106085260s

id	estRows	task	access object	operator info
Projection_145	20.00	root		tpch_sf40.nation.n_name, Column#113->Column#119, Column#114->Column#120, Column#115->Column#121, Column#116->Column#122, Column#117->Column#123
└─Sort_146	20.00	root		Column#114:desc
  └─Selection_148	20.00	root		gt(Column#114, 1000000)
    └─HashAgg_149	25.00	root		group by:tpch_sf40.nation.n_name, funcs:count(distinct tpch_sf40.customer.c_custkey)->Column#113, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#114, funcs:avg(tpch_sf40.lineitem.l_discount)->Column#115, funcs:count(distinct tpch_sf40.supplier.s_suppkey)->Column#116, funcs:sum(tpch_sf40.part.p_retailprice)->Column#117, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name
      └─Projection_150	149309562.99	root		tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_totalprice, tpch_sf40.lineitem.l_discount, tpch_sf40.part.p_retailprice, tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey
        └─HashJoin_163	149309562.99	root		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)]
          ├─TableReader_268(Build)	8000000.00	root		MppVersion: 2, data:ExchangeSender_267
          │ └─ExchangeSender_267	8000000.00	mpp[tiflash]		ExchangeType: PassThrough
          │   └─TableFullScan_266	8000000.00	mpp[tiflash]	table:p	keep order:false
          └─HashJoin_178(Probe)	148650211.96	root		inner join, equal:[eq(tpch_sf40.lineitem.l_partkey, tpch_sf40.partsupp.ps_partkey)]
            ├─TableReader_259(Build)	32000000.00	root		MppVersion: 2, data:ExchangeSender_258
            │ └─ExchangeSender_258	32000000.00	mpp[tiflash]		ExchangeType: PassThrough
            │   └─TableFullScan_257	32000000.00	mpp[tiflash]	table:ps	keep order:false
            └─IndexJoin_186(Probe)	36998443.31	root		inner join, inner:TableReader_183, outer key:tpch_sf40.orders.o_orderkey, inner key:tpch_sf40.lineitem.l_orderkey, equal cond:eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)
              ├─HashJoin_211(Build)	9184457.40	root		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)]
