-- Query: 1396
-- Execution time: .106214969s

id	estRows	task	access object	operator info
Sort_54	20570840.83	root		tpch_sf40.part.p_brand, Column#115:desc
└─TableReader_316	20570840.83	root		MppVersion: 2, data:ExchangeSender_315
  └─ExchangeSender_315	20570840.83	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_57	20570840.83	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.part.p_brand, tpch_sf40.part.p_retailprice, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name, Column#115, Column#116
      └─Projection_314	20570840.83	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.part.p_brand, tpch_sf40.part.p_retailprice, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name, Column#115, Column#116, tpch_sf40.supplier.s_suppkey
        └─HashJoin_313	20570840.83	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.orders.o_custkey)], stream_count: 2
          ├─ExchangeReceiver_89(Build)	20570840.83	mpp[tiflash]		stream_count: 2
          │ └─ExchangeSender_88	20570840.83	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
          │   └─Selection_62	20570840.83	mpp[tiflash]		or(isnull(tpch_sf40.supplier.s_acctbal), gt(tpch_sf40.supplier.s_acctbal, 100000))
          │     └─Projection_87	25713551.04	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.part.p_brand, tpch_sf40.part.p_retailprice, tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_acctbal, tpch_sf40.nation.n_name, tpch_sf40.part.p_partkey
          │       └─HashJoin_63	25713551.04	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.partsupp.ps_partkey)], stream_count: 2
          │         ├─ExchangeReceiver_72(Build)	6400000.00	mpp[tiflash]		stream_count: 2
          │         │ └─ExchangeSender_71	6400000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], stream_count: 2
          │         │   └─Selection_65	6400000.00	mpp[tiflash]		le(Column#65, 5), stream_count: 2
          │         │     └─Window_66	8000000.00	mpp[tiflash]		rank()->Column#65 over(partition by tpch_sf40.part.p_brand order by tpch_sf40.part.p_retailprice desc), stream_count: 2
          │         │       └─Sort_70	8000000.00	mpp[tiflash]		tpch_sf40.part.p_brand, tpch_sf40.part.p_retailprice:desc, stream_count: 2
          │         │         └─ExchangeReceiver_69	8000000.00	mpp[tiflash]		stream_count: 2
          │         │           └─ExchangeSender_68	8000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_brand, collate: utf8mb4_bin], stream_count: 2
          │         │             └─TableFullScan_67	8000000.00	mpp[tiflash]	table:p	keep order:false
          │         └─ExchangeReceiver_86(Probe)	32000000.00	mpp[tiflash]		
