-- Query: 27229
-- Source: SQLStorm v1.0 query 7210

id	estRows	estCost	task	access object	operator info
Sort_118	1276108.80	107562287320.09	root		tpch_sf40.region.r_name, Column#255
└─Projection_120	1276108.80	106245677808.61	root		tpch_sf40.region.r_name, tpch_sf40.supplier.s_name, Column#253, Column#255
  └─Selection_122	1276108.80	106244404252.03	root		le(Column#255, 3)
    └─Shuffle_517	1595136.00	106164806965.63	root		execution info: concurrency:2, data sources:[HashJoin_209]
      └─Window_125	1595136.00	106164806965.63	root		rank()->Column#255 over(partition by tpch_sf40.region.r_name order by Column#253 desc)
        └─Sort_516	1595136.00	106164806965.63	root		tpch_sf40.region.r_name, Column#253:desc
          └─ShuffleReceiver_531	1595136.00	0.00	root		
            └─HashJoin_209	1595136.00	104495972691.10	root		CARTESIAN inner join
              ├─Selection_214(Build)	4.00	11855300842.21	root		gt(Column#212, 0)
              │ └─HashAgg_218	5.00	11855300592.71	root		group by:Column#272, funcs:sum(Column#271)->Column#212, funcs:firstrow(Column#272)->tpch_sf40.region.r_name
              │   └─Projection_529	36998443.31	9085965331.92	root		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#271, tpch_sf40.region.r_name->Column#272
              │     └─Projection_222	36998443.31	8153623059.71	root		tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.region.r_name
              │       └─IndexHashJoin_233	36998443.31	8125929724.89	root		inner join, inner:TableReader_228, outer key:tpch_sf40.orders.o_orderkey, inner key:tpch_sf40.lineitem.l_orderkey, equal cond:eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)
              │         ├─TableReader_263(Build)	9184457.40	3015235213.72	root		MppVersion: 2, data:ExchangeSender_262
              │         │ └─ExchangeSender_262	9184457.40	5202032369.96	mpp[tiflash]		ExchangeType: PassThrough
