-- Query: 8246
-- Execution time: .105996035s

id	estRows	task	access object	operator info
Projection_150	4799989.60	root		tpch_sf40.customer.c_name, Column#97->Column#99, tpch_sf40.region.r_name
└─Sort_151	4799989.60	root		tpch_sf40.region.r_name, Column#97:desc
  └─Selection_153	4799989.60	root		gt(Column#97, 10000)
    └─HashAgg_154	5999987.00	root		group by:Column#105, Column#106, funcs:sum(Column#104)->Column#97, funcs:firstrow(Column#105)->tpch_sf40.customer.c_name, funcs:firstrow(Column#106)->tpch_sf40.region.r_name
      └─Projection_356	60836906591.12	root		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#104, tpch_sf40.customer.c_name->Column#105, tpch_sf40.region.r_name->Column#106
        └─Projection_155	60836906591.12	root		tpch_sf40.customer.c_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.region.r_name
          └─HashJoin_156	60836906591.12	root		inner join, equal:[eq(tpch_sf40.partsupp.ps_suppkey, tpch_sf40.supplier.s_suppkey)]
            ├─Selection_353(Build)	163842969.36	root		not(isnull(tpch_sf40.supplier.s_suppkey))
            │ └─CTEFullScan_354	204803711.70	root	CTE:supplier_hierarchy AS sh	data:CTE_0
            └─HashJoin_169(Probe)	148073396.45	root		inner join, equal:[eq(tpch_sf40.lineitem.l_partkey, tpch_sf40.partsupp.ps_partkey)]
              ├─TableReader_348(Build)	32000000.00	root		MppVersion: 2, data:ExchangeSender_347
              │ └─ExchangeSender_347	32000000.00	mpp[tiflash]		ExchangeType: PassThrough
              │   └─TableFullScan_346	32000000.00	mpp[tiflash]	table:ps	keep order:false
              └─TableReader_225(Probe)	36854876.08	root		MppVersion: 2, data:ExchangeSender_224
                └─ExchangeSender_224	36854876.08	mpp[tiflash]		ExchangeType: PassThrough
                  └─Projection_223	36854876.08	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.customer.c_name, tpch_sf40.lineitem.l_partkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_orderkey
                    └─HashJoin_207	36854876.08	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)], stream_count: 2
                      ├─ExchangeReceiver_195(Build)	36597147.48	mpp[tiflash]		stream_count: 2
                      │ └─ExchangeSender_194	36597147.48	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary], stream_count: 2
                      │   └─TableFullScan_192	36597147.48	mpp[tiflash]	table:l	pushed down filter:ge(tpch_sf40.lineitem.l_shipdate, 1997-01-01), le(tpch_sf40.lineitem.l_shipdate, 1997-12-31), keep order:false
                      └─ExchangeReceiver_191(Probe)	60000000.00	mpp[tiflash]		
                        └─ExchangeSender_190	60000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary]
                          └─Projection_189	60000000.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_custkey
                            └─HashJoin_172	60000000.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)], stream_count: 2
                              ├─ExchangeReceiver_185(Build)	5999987.00	mpp[tiflash]		stream_count: 2
                              │ └─ExchangeSender_184	5999987.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
                              │   └─Projection_183	5999987.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name
                              │     └─HashJoin_173	5999987.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.customer.c_nationkey)]
                              │       ├─ExchangeReceiver_181(Build)	25.00	mpp[tiflash]		
                              │       │ └─ExchangeSender_180	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                              │       │   └─Projection_179	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
                              │       │     └─HashJoin_174	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
                              │       │       ├─ExchangeReceiver_177(Build)	5.00	mpp[tiflash]		
                              │       │       │ └─ExchangeSender_176	5.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                              │       │       │   └─TableFullScan_175	5.00	mpp[tiflash]	table:r	keep order:false
                              │       │       └─TableFullScan_178(Probe)	25.00	mpp[tiflash]	table:n	keep order:false
                              │       └─TableFullScan_182(Probe)	6000000.00	mpp[tiflash]	table:c	keep order:false
                              └─ExchangeReceiver_188(Probe)	60000000.00	mpp[tiflash]		
                                └─ExchangeSender_187	60000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_custkey, collate: binary]
                                  └─TableFullScan_186	60000000.00	mpp[tiflash]	table:o	keep order:false
CTE_0	204803711.70	root		Recursive CTE
├─Projection_53(Seed Part)	15999.52	root		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_nationkey, 0->Column#31
│ └─IndexHashJoin_65	15999.52	root		inner join, inner:IndexLookUp_62, outer key:tpch_sf40.nation.n_nationkey, inner key:tpch_sf40.supplier.s_nationkey, equal cond:eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)
│   ├─TableReader_101(Build)	1.00	root		data:Selection_100
│   │ └─Selection_100	1.00	cop[tikv]		eq(tpch_sf40.nation.n_name, "USA")
│   │   └─TableFullScan_99	25.00	cop[tikv]	table:n	keep order:false
│   └─IndexLookUp_62(Probe)	15999.52	root		
│     ├─IndexRangeScan_60(Build)	15999.52	cop[tikv]	table:s, index:idx_supplier_fk1(s_nationkey)	range: decided by [eq(tpch_sf40.supplier.s_nationkey, tpch_sf40.nation.n_nationkey)], keep order:false
│     └─TableRowIDScan_61(Probe)	15999.52	cop[tikv]	table:s	keep order:false
└─Projection_121(Recursive Part)	204787712.18	root		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_nationkey, cast(plus(Column#42, 1), bigint BINARY)->Column#47
  └─Projection_122	204787712.18	root		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_nationkey, Column#42
    └─HashJoin_135	204787712.18	root		inner join, equal:[eq(tpch_sf40.supplier.s_nationkey, tpch_sf40.supplier.s_nationkey)]
      ├─Selection_136(Build)	12799.62	root		not(isnull(tpch_sf40.supplier.s_nationkey))
      │ └─CTETable_137	15999.52	root		Scan on CTE_0
      └─TableReader_142(Probe)	400000.00	root		MppVersion: 2, data:ExchangeSender_141
        └─ExchangeSender_141	400000.00	mpp[tiflash]		ExchangeType: PassThrough
          └─TableFullScan_140	400000.00	mpp[tiflash]	table:s	keep order:false
