-- Query: 16332
-- Execution time: .106583780s

id	estRows	task	access object	operator info
Sort_15	3126012.08	root		Column#35:desc
└─Projection_17	3126012.08	root		tpch_sf40.part.p_name, Column#35
  └─HashAgg_21	3126012.08	root		group by:Column#44, funcs:sum(Column#43)->Column#35, funcs:firstrow(Column#44)->tpch_sf40.part.p_name
    └─Projection_158	3126012.08	root		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#43, tpch_sf40.part.p_name->Column#44
      └─Projection_25	3126012.08	root		tpch_sf40.part.p_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount
        └─HashJoin_39	3126012.08	root		inner join, equal:[eq(tpch_sf40.lineitem.l_partkey, tpch_sf40.part.p_partkey)]
          ├─IndexHashJoin_83(Build)	3112207.61	root		inner join, inner:TableReader_78, outer key:tpch_sf40.orders.o_orderkey, inner key:tpch_sf40.lineitem.l_orderkey, equal cond:eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)
          │ ├─TableReader_115(Build)	772571.38	root		MppVersion: 2, data:ExchangeSender_114
          │ │ └─ExchangeSender_114	772571.38	mpp[tiflash]		ExchangeType: PassThrough
          │ │   └─TableFullScan_112	772571.38	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1997-01-01), lt(tpch_sf40.orders.o_orderdate, 1997-02-01), keep order:false
          │ └─TableReader_78(Probe)	772571.38	root		data:TableRangeScan_77
          │   └─TableRangeScan_77	772571.38	cop[tikv]	table:l	range: decided by [eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], keep order:false
          └─TableReader_125(Probe)	8000000.00	root		MppVersion: 2, data:ExchangeSender_124
            └─ExchangeSender_124	8000000.00	mpp[tiflash]		ExchangeType: PassThrough
              └─TableFullScan_123	8000000.00	mpp[tiflash]	table:p	keep order:false
