-- Query: 3836
-- Execution time: .106366856s

id	estRows	task	access object	operator info
Sort_74	29186084.24	root		Column#143:desc
└─TableReader_326	29186084.24	root		MppVersion: 2, data:ExchangeSender_325
  └─ExchangeSender_325	29186084.24	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_77	29186084.24	mpp[tiflash]		tpch_sf40.orders.o_orderkey, Column#143, coalesce(Column#179, 0)->Column#180, minus(Column#143, coalesce(Column#179, 0))->Column#181, case(gt(minus(Column#143, coalesce(Column#179, 0)), 0), Profit, Loss)->Column#182
      └─Projection_324	29186084.24	mpp[tiflash]		Column#143, tpch_sf40.orders.o_orderkey, Column#179
        └─HashJoin_323	29186084.24	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)], stream_count: 2
          ├─ExchangeReceiver_111(Build)	7245125.02	mpp[tiflash]		stream_count: 2
          │ └─ExchangeSender_110	7245125.02	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
          │   └─Selection_82	7245125.02	mpp[tiflash]		le(Column#145, 10), stream_count: 2
          │     └─Window_83	9056406.28	mpp[tiflash]		rank()->Column#145 over(partition by tpch_sf40.orders.o_orderpriority order by Column#143 desc), stream_count: 2
          │       └─Sort_109	9056406.28	mpp[tiflash]		tpch_sf40.orders.o_orderpriority, Column#143:desc, stream_count: 2
          │         └─ExchangeReceiver_108	9056406.28	mpp[tiflash]		stream_count: 2
          │           └─ExchangeSender_107	9056406.28	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderpriority, collate: utf8mb4_bin], stream_count: 2
          │             └─Projection_103	9056406.28	mpp[tiflash]		Column#143, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderpriority
          │               └─HashAgg_104	9056406.28	mpp[tiflash]		group by:tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderpriority, funcs:sum(Column#186)->Column#143, funcs:firstrow(tpch_sf40.orders.o_orderkey)->tpch_sf40.orders.o_orderkey, funcs:firstrow(tpch_sf40.orders.o_orderpriority)->tpch_sf40.orders.o_orderpriority, stream_count: 2
          │                 └─ExchangeReceiver_106	9056406.28	mpp[tiflash]		stream_count: 2
          │                   └─ExchangeSender_105	9056406.28	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], [name: tpch_sf40.orders.o_orderpriority, collate: utf8mb4_bin], stream_count: 2
          │                     └─HashAgg_85	9056406.28	mpp[tiflash]		group by:Column#206, Column#207, funcs:sum(Column#205)->Column#186
          │                       └─Projection_329	36739527.26	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#205, tpch_sf40.orders.o_orderkey->Column#206, tpch_sf40.orders.o_orderpriority->Column#207
          │                         └─Projection_102	36739527.26	mpp[tiflash]		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderpriority, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_orderkey
          │                           └─HashJoin_101	36739527.26	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)], stream_count: 2
          │                             ├─ExchangeReceiver_90(Build)	9120184.33	mpp[tiflash]		stream_count: 2
          │                             │ └─ExchangeSender_89	9120184.33	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
          │                             │   └─TableFullScan_87	9120184.33	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1996-01-01), lt(tpch_sf40.orders.o_orderdate, 1997-01-01), keep order:false
          │                             └─ExchangeReceiver_93(Probe)	240012290.00	mpp[tiflash]		
          │                               └─ExchangeSender_92	240012290.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
          │                                 └─TableFullScan_91	240012290.00	mpp[tiflash]	table:l	keep order:false
          └─ExchangeReceiver_142(Probe)	240012290.00	mpp[tiflash]		
            └─ExchangeSender_141	240012290.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
              └─Projection_140	240012290.00	mpp[tiflash]		tpch_sf40.lineitem.l_orderkey, Column#179, tpch_sf40.lineitem.l_suppkey
                └─HashJoin_112	240012290.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.lineitem.l_suppkey, tpch_sf40.supplier.s_suppkey)]
                  ├─Projection_131(Build)	398784.00	mpp[tiflash]		Column#179, tpch_sf40.supplier.s_suppkey
                  │ └─HashAgg_132	398784.00	mpp[tiflash]		group by:tpch_sf40.supplier.s_suppkey, funcs:sum(Column#189)->Column#179, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
                  │   └─ExchangeReceiver_134	398784.00	mpp[tiflash]		stream_count: 2
                  │     └─ExchangeSender_133	398784.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                  │       └─HashAgg_117	398784.00	mpp[tiflash]		group by:Column#209, funcs:sum(Column#208)->Column#189
                  │         └─Projection_330	32097576.63	mpp[tiflash]		mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#208, tpch_sf40.supplier.s_suppkey->Column#209
                  │           └─Projection_130	32097576.63	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
                  │             └─HashJoin_129	32097576.63	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
                  │               ├─ExchangeReceiver_123(Build)	400000.00	mpp[tiflash]		
                  │               │ └─ExchangeSender_122	400000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                  │               │   └─TableFullScan_121	400000.00	mpp[tiflash]	table:s	keep order:false
                  │               └─TableFullScan_124(Probe)	32000000.00	mpp[tiflash]	table:ps	keep order:false
                  └─ExchangeReceiver_115(Probe)	240012290.00	mpp[tiflash]		
                    └─ExchangeSender_114	240012290.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_suppkey, collate: binary]
                      └─TableFullScan_113	240012290.00	mpp[tiflash]	table:l	keep order:false
