-- Query: 25580
-- Source: SQLStorm v1.0 query 1504

id	estRows	estCost	task	access object	operator info
Sort_172	4096000.00	41711031035.21	root		Column#72:desc, Column#135:desc
└─Projection_174	4096000.00	36999432398.95	root		tpch_sf40.part.p_name, tpch_sf40.part.p_brand, Column#72, coalesce(tpch_sf40.customer.c_name, No High Value Customer)->Column#134, coalesce(tpch_sf40.customer.c_acctbal, 0)->Column#135, coalesce(Column#126, 0)->Column#136
  └─HashJoin_177	4096000.00	36683649230.95	root		CARTESIAN inner join, other cond:gt(Column#72, Column#133)
    ├─Selection_178(Build)	0.80	338521649.90	root		not(isnull(Column#133))
    │ └─MaxOneRow_179	1.00	338521600.00	root		
    │   └─StreamAgg_184	1.00	338521600.00	root		funcs:avg(Column#131)->Column#133
    │     └─CTEFullScan_190	6400000.00	19161600.00	root	CTE:rankedparts	data:CTE_0
    └─HashJoin_194(Probe)	5120000.00	36217382026.15	root		left outer join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_custkey)]
      ├─HashJoin_209(Build)	5120000.00	2803796027.10	root		left outer join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.customer.c_custkey)]
      │ ├─TableReader_218(Build)	6000000.00	1194424930.10	root		MppVersion: 2, data:ExchangeSender_217
      │ │ └─ExchangeSender_217	6000000.00	1319649860.20	mpp[tiflash]		ExchangeType: PassThrough
      │ │   └─Window_215	6000000.00	1319649860.20	mpp[tiflash]		row_number()->Column#87 over(order by tpch_sf40.customer.c_acctbal desc rows between current row and current row)
      │ │     └─Sort_205	6000000.00	1319649860.20	mpp[tiflash]		tpch_sf40.customer.c_acctbal:desc
      │ │       └─ExchangeReceiver_204	6000000.00	969386812.79	mpp[tiflash]		
      │ │         └─ExchangeSender_203	6000000.00	448886812.79	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
      │ │           └─TableFullScan_202	6000000.00	448886812.79	mpp[tiflash]	table:c	keep order:false
      │ └─Selection_211(Probe)	5120000.00	657881600.00	root		le(Column#73, 5), not(isnull(Column#72))
