-- Query: 23923
-- Execution time: .107179450s

id	estRows	task	access object	operator info
Projection_177	100.00	root		tpch_sf40.part.p_name, tpch_sf40.region.r_name, Column#124->Column#131, Column#128->Column#132
└─Projection_178	100.00	root		tpch_sf40.part.p_name, tpch_sf40.region.r_name, Column#124, coalesce(Column#127, 0)->Column#128, Column#124
  └─TopN_181	100.00	root		Column#124:desc, tpch_sf40.part.p_name, offset:10, count:100
    └─Shuffle_456	5120000.00	root		execution info: concurrency:2, data sources:[Selection_188]
      └─Window_186	5120000.00	root		dense_rank()->Column#127 over(partition by tpch_sf40.region.r_regionkey order by Column#124)
        └─Sort_455	5120000.00	root		tpch_sf40.region.r_regionkey, Column#124
          └─ShuffleReceiver_457	5120000.00	root		
            └─Selection_188	5120000.00	root		gt(Column#125, 0)
              └─HashAgg_189	6400000.00	root		group by:tpch_sf40.part.p_name, tpch_sf40.region.r_name, tpch_sf40.region.r_regionkey, funcs:avg(tpch_sf40.customer.c_acctbal)->Column#124, funcs:count(distinct tpch_sf40.supplier.s_suppkey)->Column#125, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name, funcs:firstrow(tpch_sf40.region.r_regionkey)->tpch_sf40.region.r_regionkey, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name
                └─Selection_190	25791184.84	root		or(gt(Column#96, Column#108), Column#123)
                  └─HashJoin_191	32238981.05	root		CARTESIAN left outer semi join, other cond:eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)
                    ├─TableReader_454(Build)	319027.20	root		MppVersion: 2, data:ExchangeSender_453
                    │ └─ExchangeSender_453	319027.20	mpp[tiflash]		ExchangeType: PassThrough
                    │   └─Selection_391	319027.20	mpp[tiflash]		le(Column#119, 10)
                    │     └─Window_452	398784.00	mpp[tiflash]		rank()->Column#119 over(order by Column#117 desc)
                    │       └─Sort_410	398784.00	mpp[tiflash]		Column#117:desc
                    │         └─ExchangeReceiver_409	398784.00	mpp[tiflash]		
                    │           └─ExchangeSender_408	398784.00	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
                    │             └─Projection_404	398784.00	mpp[tiflash]		Column#117, tpch_sf40.partsupp.ps_suppkey
                    │               └─HashAgg_405	398784.00	mpp[tiflash]		group by:tpch_sf40.partsupp.ps_suppkey, funcs:sum(Column#146)->Column#117, funcs:firstrow(tpch_sf40.partsupp.ps_suppkey)->tpch_sf40.partsupp.ps_suppkey, stream_count: 2
                    │                 └─ExchangeReceiver_407	398784.00	mpp[tiflash]		stream_count: 2
                    │                   └─ExchangeSender_406	398784.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_suppkey, collate: binary], stream_count: 2
                    │                     └─HashAgg_395	398784.00	mpp[tiflash]		group by:tpch_sf40.partsupp.ps_suppkey, funcs:sum(tpch_sf40.partsupp.ps_supplycost)->Column#146
                    │                       └─TableFullScan_403	32000000.00	mpp[tiflash]	table:ps	keep order:false
