-- Query: 26023
-- Source: SQLStorm v1.0 query 3541

id	estRows	estCost	task	access object	operator info
Projection_116	10.00	19366406759.26	root		tpch_sf40.orders.o_orderkey, tpch_sf40.nation.n_name, Column#204, coalesce(Column#249, 0)->Column#250
└─TopN_119	10.00	19366406502.28	root		Column#204:desc, offset:0, count:10
  └─HashJoin_125	200.00	19366373123.44	root		CARTESIAN left outer join
    ├─TopN_129(Build)	10.00	16578499523.08	root		Column#204:desc, offset:0, count:10
    │ └─TableReader_245	10.00	16578497769.44	root		MppVersion: 2, data:ExchangeSender_244
    │   └─ExchangeSender_244	10.00	33156994482.88	mpp[tiflash]		ExchangeType: PassThrough
    │     └─TopN_243	10.00	33156994482.88	mpp[tiflash]		Column#204:desc, offset:0, count:10
    │       └─Projection_238	29010424.96	32925705149.12	mpp[tiflash]		Column#204, tpch_sf40.orders.o_orderkey
    │         └─HashAgg_236	29010424.96	32925008898.92	mpp[tiflash]		group by:Column#284, funcs:sum(Column#283)->Column#204, funcs:firstrow(Column#284)->tpch_sf40.orders.o_orderkey
    │           └─Projection_451	64309598.69	34131683240.26	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#283, tpch_sf40.orders.o_orderkey->Column#284
    │             └─Projection_205	64309598.69	32511113508.18	mpp[tiflash]		tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_orderkey
    │               └─HashJoin_203	64309598.69	32508026647.44	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)], stream_count: 2
    │                 ├─ExchangeReceiver_173(Build)	29214725.49	4107030732.57	mpp[tiflash]		stream_count: 2
    │                 │ └─ExchangeSender_172	29214725.49	3376662595.40	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
    │                 │   └─TableFullScan_170	29214725.49	3232662595.40	mpp[tiflash]	table:o	pushed down filter:eq(tpch_sf40.orders.o_orderstatus, "F"), keep order:false
    │                 └─ExchangeReceiver_177(Probe)	63859877.38	28239903748.00	mpp[tiflash]		
    │                   └─ExchangeSender_176	63859877.38	20065839444.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
    │                     └─TableFullScan_174	63859877.38	19489809948.00	mpp[tiflash]	table:l	pushed down filter:ge(tpch_sf40.lineitem.l_shipdate, 1997-01-01), keep order:false
    └─TableReader_450(Probe)	20.00	2787871009.35	root		MppVersion: 2, data:ExchangeSender_449
      └─ExchangeSender_449	20.00	5575738806.71	mpp[tiflash]		ExchangeType: PassThrough
        └─Selection_247	20.00	5575738806.71	mpp[tiflash]		gt(Column#248, 0)
          └─Projection_445	25.00	5575738746.71	mpp[tiflash]		Column#248, div(Column#249, cast(case(eq(Column#279, 0), 1, Column#279), decimal(20,0) BINARY))->Column#249, tpch_sf40.nation.n_name
            └─HashAgg_446	25.00	5575738716.11	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:count(distinct tpch_sf40.supplier.s_suppkey)->Column#248, funcs:sum(Column#280)->Column#279, funcs:sum(Column#281)->Column#249, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
              └─ExchangeReceiver_448	25.00	5575738353.18	mpp[tiflash]		stream_count: 2
                └─ExchangeSender_447	25.00	5575736328.18	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
                  └─HashAgg_443	25.00	5575736328.18	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey, funcs:count(Column#235)->Column#280, funcs:sum(Column#235)->Column#281
                    └─Projection_432	25.00	5575735964.96	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, Column#235, Column#235, tpch_sf40.nation.n_name
                      └─Projection_422	25.00	5575735963.76	mpp[tiflash]		tpch_sf40.nation.n_name, Column#235, tpch_sf40.supplier.s_suppkey, tpch_sf40.part.p_partkey
                        └─HashJoin_421	25.00	5575735962.56	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                          ├─ExchangeReceiver_268(Build)	25.00	567519.34	mpp[tiflash]		
                          │ └─ExchangeSender_267	25.00	565339.09	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                          │   └─TableFullScan_266	25.00	565339.09	mpp[tiflash]	table:ns	keep order:false
                          └─Selection_269(Probe)	6371737.60	5564973610.95	mpp[tiflash]		eq(Column#237, 1), stream_count: 2
                            └─Window_270	7964672.00	5545858398.15	mpp[tiflash]		rank()->Column#237 over(partition by tpch_sf40.part.p_partkey order by Column#235 desc), stream_count: 2
                              └─Sort_298	7964672.00	5545858398.15	mpp[tiflash]		tpch_sf40.part.p_partkey, Column#235:desc, stream_count: 2
                                └─ExchangeReceiver_297	7964672.00	5082151686.30	mpp[tiflash]		stream_count: 2
                                  └─ExchangeSender_296	7964672.00	4572412678.30	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], stream_count: 2
                                    └─Projection_292	7964672.00	4572412678.30	mpp[tiflash]		Column#235, tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_nationkey, tpch_sf40.part.p_partkey
                                      └─HashAgg_293	7964672.00	4572030374.04	mpp[tiflash]		group by:tpch_sf40.part.p_partkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_nationkey, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#258)->Column#235, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, funcs:firstrow(tpch_sf40.supplier.s_nationkey)->tpch_sf40.supplier.s_nationkey, funcs:firstrow(tpch_sf40.part.p_partkey)->tpch_sf40.part.p_partkey, stream_count: 2
                                        └─ExchangeReceiver_295	7964672.00	4425098032.99	mpp[tiflash]		stream_count: 2
                                          └─ExchangeSender_294	7964672.00	3716242224.99	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], [name: tpch_sf40.part.p_partkey, collate: binary], [name: tpch_sf40.supplier.s_nationkey, collate: binary], stream_count: 2
