-- Query: 20010
-- Execution time: .306205203s

id	estRows	task	access object	operator info
Sort_217	20.00	root		tpch_sf40.nation.n_name, Column#223:desc
└─Projection_219	20.00	root		tpch_sf40.nation.n_name, Column#200, Column#223, Column#224, Column#199
  └─Selection_221	20.00	root		or(and(not(isnull(Column#200)), gt(Column#199, 1)), and(not(isnull(Column#291)), gt(Column#223, 5000)))
    └─HashJoin_225	25.00	root		left outer join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_suppkey)]
      ├─TableReader_431(Build)	25.00	root		MppVersion: 2, data:ExchangeSender_430
      │ └─ExchangeSender_430	25.00	mpp[tiflash]		ExchangeType: PassThrough
      │   └─Projection_426	25.00	mpp[tiflash]		Column#199, div(Column#200, cast(case(eq(Column#313, 0), 1, Column#313), decimal(20,0) BINARY))->Column#200, tpch_sf40.nation.n_nationkey, tpch_sf40.nation.n_name
      │     └─HashAgg_427	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.nation.n_nationkey, tpch_sf40.region.r_regionkey, funcs:count(distinct tpch_sf40.supplier.s_suppkey)->Column#199, funcs:sum(Column#314)->Column#313, funcs:sum(Column#315)->Column#200, funcs:firstrow(tpch_sf40.nation.n_nationkey)->tpch_sf40.nation.n_nationkey, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
      │       └─ExchangeReceiver_429	25.00	mpp[tiflash]		stream_count: 2
      │         └─ExchangeSender_428	25.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_nationkey, collate: binary], [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], [name: tpch_sf40.region.r_regionkey, collate: binary], stream_count: 2
      │           └─HashAgg_333	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.nation.n_nationkey, tpch_sf40.region.r_regionkey, tpch_sf40.supplier.s_suppkey, funcs:count(tpch_sf40.supplier.s_acctbal)->Column#314, funcs:sum(tpch_sf40.supplier.s_acctbal)->Column#315
      │             └─Projection_246	399988.00	mpp[tiflash]		tpch_sf40.nation.n_nationkey, tpch_sf40.nation.n_name, tpch_sf40.region.r_regionkey, tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_acctbal
      │               └─Projection_242	399988.00	mpp[tiflash]		tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_nationkey, tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_acctbal
      │                 └─HashJoin_232	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
      │                   ├─ExchangeReceiver_240(Build)	25.00	mpp[tiflash]		
      │                   │ └─ExchangeSender_239	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
      │                   │   └─Projection_238	25.00	mpp[tiflash]		tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_nationkey, tpch_sf40.nation.n_name
      │                   │     └─HashJoin_233	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
      │                   │       ├─ExchangeReceiver_236(Build)	5.00	mpp[tiflash]		
      │                   │       │ └─ExchangeSender_235	5.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
