-- Query: 19673
-- Execution time: .106206559s

id	estRows	task	access object	operator info
Sort_9	25.00	root		Column#26:desc
└─TableReader_98	25.00	root		MppVersion: 2, data:ExchangeSender_97
  └─ExchangeSender_97	25.00	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_12	25.00	mpp[tiflash]		tpch_sf40.part.p_brand, Column#26
      └─Projection_93	25.00	mpp[tiflash]		Column#26, tpch_sf40.part.p_brand
        └─HashAgg_94	25.00	mpp[tiflash]		group by:tpch_sf40.part.p_brand, funcs:sum(Column#34)->Column#26, funcs:firstrow(tpch_sf40.part.p_brand)->tpch_sf40.part.p_brand, stream_count: 2
          └─ExchangeReceiver_96	25.00	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_95	25.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_brand, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_91	25.00	mpp[tiflash]		group by:tpch_sf40.part.p_brand, funcs:sum(tpch_sf40.lineitem.l_extendedprice)->Column#34
                └─Projection_80	241076884.52	mpp[tiflash]		tpch_sf40.part.p_brand, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_partkey
                  └─HashJoin_79	241076884.52	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
                    ├─ExchangeReceiver_48(Build)	8000000.00	mpp[tiflash]		stream_count: 2
                    │ └─ExchangeSender_47	8000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], stream_count: 2
                    │   └─TableFullScan_46	8000000.00	mpp[tiflash]	table:part	keep order:false
                    └─ExchangeReceiver_51(Probe)	240012290.00	mpp[tiflash]		
                      └─ExchangeSender_50	240012290.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_partkey, collate: binary]
                        └─TableFullScan_49	240012290.00	mpp[tiflash]	table:lineitem	keep order:false
