-- Query: 26326
-- Source: SQLStorm v1.0 query 4939

id	estRows	estCost	task	access object	operator info
Projection_156	20.00	36433591583.74	root		tpch_sf40.nation.n_name, Column#114->Column#119, Column#115->Column#120, Column#116->Column#121, Column#117->Column#122
└─Sort_158	20.00	36433591558.79	root		Column#115:desc
  └─TableReader_446	20.00	36433586749.50	root		MppVersion: 2, data:ExchangeSender_445
    └─ExchangeSender_445	20.00	72867168043.00	mpp[tiflash]		ExchangeType: PassThrough
      └─Selection_161	20.00	72867168043.00	mpp[tiflash]		gt(Column#114, 10)
        └─Projection_441	25.00	72867167983.00	mpp[tiflash]		Column#114, Column#115, div(Column#116, cast(case(eq(Column#147, 0), 1, Column#147), decimal(20,0) BINARY))->Column#116, Column#117, tpch_sf40.nation.n_name
          └─HashAgg_442	25.00	72867167951.80	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:count(distinct tpch_sf40.customer.c_custkey)->Column#114, funcs:sum(Column#148)->Column#115, funcs:sum(Column#149)->Column#147, funcs:sum(Column#150)->Column#116, funcs:max(Column#151)->Column#117, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
            └─ExchangeReceiver_444	25.00	72867167497.00	mpp[tiflash]		stream_count: 2
              └─ExchangeSender_443	25.00	72867164197.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
                └─HashAgg_439	25.00	72867164197.00	mpp[tiflash]		group by:Column#163, Column#164, funcs:sum(Column#159)->Column#148, funcs:count(Column#160)->Column#149, funcs:sum(Column#161)->Column#150, funcs:max(Column#162)->Column#151
                  └─Projection_451	5999987.00	73270210079.24	mpp[tiflash]		Column#83->Column#159, coalesce(Column#99, 0)->Column#160, coalesce(Column#99, 0)->Column#161, case(gt(Column#84, 5), High Volume, Low Volume)->Column#162, tpch_sf40.nation.n_name->Column#163, tpch_sf40.customer.c_custkey->Column#164
                    └─HashJoin_428	5999987.00	72816620062.02	mpp[tiflash]		CARTESIAN left outer join
