-- Query: 8890
-- Execution time: .106587270s

id	estRows	task	access object	operator info
Sort_60	100.00	root		tpch_sf40.region.r_name, Column#88:desc
└─Projection_62	100.00	root		tpch_sf40.region.r_name, Column#69, Column#70, Column#88, Column#89, Column#110, Column#111
  └─Projection_64	100.00	root		Column#69, Column#70, tpch_sf40.region.r_name, Column#88, Column#89, Column#110, Column#111
    └─HashJoin_68	100.00	root		CARTESIAN inner join
      ├─TableReader_143(Build)	4.00	root		MppVersion: 2, data:ExchangeSender_142
      │ └─ExchangeSender_142	4.00	mpp[tiflash]		ExchangeType: PassThrough
      │   └─HashJoin_138	4.00	mpp[tiflash]		inner join, equal:[eq(Column#69, tpch_sf40.customer.c_nationkey)]
      │     ├─ExchangeReceiver_95(Build)	4.00	mpp[tiflash]		
      │     │ └─ExchangeSender_94	4.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
      │     │   └─Selection_71	4.00	mpp[tiflash]		gt(Column#69, 10)
      │     │     └─Projection_90	5.00	mpp[tiflash]		Column#69, Column#70, tpch_sf40.region.r_name
      │     │       └─HashAgg_91	5.00	mpp[tiflash]		group by:tpch_sf40.region.r_name, funcs:count(distinct tpch_sf40.nation.n_nationkey)->Column#69, funcs:sum(Column#112)->Column#70, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, stream_count: 2
      │     │         └─ExchangeReceiver_93	5.00	mpp[tiflash]		stream_count: 2
      │     │           └─ExchangeSender_92	5.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], stream_count: 2
      │     │             └─HashAgg_73	5.00	mpp[tiflash]		group by:tpch_sf40.nation.n_nationkey, tpch_sf40.region.r_name, funcs:sum(tpch_sf40.supplier.s_acctbal)->Column#112
      │     │               └─Projection_89	399988.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_acctbal
      │     │                 └─HashJoin_88	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
      │     │                   ├─ExchangeReceiver_82(Build)	25.00	mpp[tiflash]		
      │     │                   │ └─ExchangeSender_81	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
      │     │                   │   └─Projection_80	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
      │     │                   │     └─HashJoin_75	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
      │     │                   │       ├─ExchangeReceiver_78(Build)	5.00	mpp[tiflash]		
      │     │                   │       │ └─ExchangeSender_77	5.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
      │     │                   │       │   └─TableFullScan_76	5.00	mpp[tiflash]	table:r	keep order:false
      │     │                   │       └─TableFullScan_79(Probe)	25.00	mpp[tiflash]	table:n	keep order:false
      │     │                   └─TableFullScan_83(Probe)	400000.00	mpp[tiflash]	table:s	keep order:false
      │     └─Projection_109(Probe)	25.00	mpp[tiflash]		Column#110, Column#111, tpch_sf40.customer.c_nationkey
      │       └─HashAgg_110	25.00	mpp[tiflash]		group by:tpch_sf40.customer.c_nationkey, funcs:count(distinct tpch_sf40.orders.o_orderkey)->Column#110, funcs:sum(Column#114)->Column#111, funcs:firstrow(tpch_sf40.customer.c_nationkey)->tpch_sf40.customer.c_nationkey, stream_count: 2
      │         └─ExchangeReceiver_112	25.00	mpp[tiflash]		stream_count: 2
