-- Query: 6523
-- Execution time: .106127937s

id	estRows	task	access object	operator info
Sort_43	25.00	root		tpch_sf40.region.r_name, Column#51:desc
└─TableReader_264	25.00	root		MppVersion: 2, data:ExchangeSender_263
  └─ExchangeSender_263	25.00	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_46	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.supplier.s_name, Column#51
      └─Projection_262	25.00	mpp[tiflash]		tpch_sf40.region.r_name, Column#51, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_regionkey
        └─HashJoin_261	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_suppkey)]
          ├─ExchangeReceiver_57(Build)	25.00	mpp[tiflash]		
          │ └─ExchangeSender_56	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
          │   └─Projection_55	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
          │     └─HashJoin_50	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
          │       ├─ExchangeReceiver_53(Build)	5.00	mpp[tiflash]		
          │       │ └─ExchangeSender_52	5.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
          │       │   └─TableFullScan_51	5.00	mpp[tiflash]	table:r	keep order:false
          │       └─TableFullScan_54(Probe)	25.00	mpp[tiflash]	table:n	keep order:false
          └─Selection_58(Probe)	319027.20	mpp[tiflash]		le(Column#53, 3), stream_count: 2
            └─Window_59	398784.00	mpp[tiflash]		row_number()->Column#53 over(partition by tpch_sf40.nation.n_regionkey order by Column#51 desc rows between current row and current row), stream_count: 2
              └─Sort_90	398784.00	mpp[tiflash]		tpch_sf40.nation.n_regionkey, Column#51:desc, stream_count: 2
                └─ExchangeReceiver_89	398784.00	mpp[tiflash]		stream_count: 2
                  └─ExchangeSender_88	398784.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_regionkey, collate: binary], stream_count: 2
                    └─Projection_84	398784.00	mpp[tiflash]		Column#51, tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_regionkey
                      └─HashAgg_85	398784.00	mpp[tiflash]		group by:tpch_sf40.nation.n_regionkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#58)->Column#51, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, funcs:firstrow(tpch_sf40.supplier.s_name)->tpch_sf40.supplier.s_name, funcs:firstrow(tpch_sf40.nation.n_regionkey)->tpch_sf40.nation.n_regionkey, stream_count: 2
                        └─ExchangeReceiver_87	398784.00	mpp[tiflash]		stream_count: 2
                          └─ExchangeSender_86	398784.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], [name: tpch_sf40.nation.n_regionkey, collate: binary], stream_count: 2
