-- Query: 20054
-- Execution time: .106155649s

id	estRows	task	access object	operator info
Projection_157	50.00	root		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, tpch_sf40.supplier.s_name, tpch_sf40.part.p_name, Column#165, Column#185, case(eq(tpch_sf40.orders.o_orderstatus, O), Open, eq(tpch_sf40.orders.o_orderstatus, F), Finalized, Unknown)->Column#187
└─Sort_158	50.00	root		tpch_sf40.orders.o_totalprice:desc, tpch_sf40.part.p_name
  └─IndexJoin_170	50.00	root		left outer join, inner:HashAgg_163, outer key:tpch_sf40.orders.o_orderkey, inner key:tpch_sf40.lineitem.l_orderkey, equal cond:eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)
    ├─TopN_179(Build)	50.00	root		tpch_sf40.orders.o_totalprice:desc, tpch_sf40.part.p_name, offset:0, count:50
    │ └─HashJoin_184	1940239248418994176.00	root		CARTESIAN left outer join
    │   ├─Projection_298(Build)	642837.01	root		tpch_sf40.part.p_name, coalesce(tpch_sf40.partsupp.ps_availqty, 0)->Column#165
    │   │ └─IndexJoin_311	642837.01	root		inner join, inner:TableReader_307, outer key:tpch_sf40.part.p_partkey, inner key:tpch_sf40.partsupp.ps_partkey, equal cond:eq(tpch_sf40.part.p_partkey, tpch_sf40.partsupp.ps_partkey)
    │   │   ├─TableReader_353(Build)	159999.56	root		MppVersion: 2, data:ExchangeSender_352
    │   │   │ └─ExchangeSender_352	159999.56	mpp[tiflash]		ExchangeType: PassThrough
    │   │   │   └─Projection_351	159999.56	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name
    │   │   │     └─HashJoin_348	159999.56	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.part.p_size, tpch_sf40.part.p_size)]
    │   │   │       ├─ExchangeReceiver_327(Build)	1.00	mpp[tiflash]		
    │   │   │       │ └─ExchangeSender_326	1.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │   │   │       │   └─Projection_325	1.00	mpp[tiflash]		tpch_sf40.part.p_size
    │   │   │       │     └─HashAgg_319	1.00	mpp[tiflash]		group by:tpch_sf40.part.p_size, funcs:firstrow(tpch_sf40.part.p_size)->tpch_sf40.part.p_size, stream_count: 2
    │   │   │       │       └─ExchangeReceiver_324	1.00	mpp[tiflash]		stream_count: 2
    │   │   │       │         └─ExchangeSender_323	1.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_size, collate: binary], stream_count: 2
    │   │   │       │           └─TableFullScan_321	1.00	mpp[tiflash]	table:part	pushed down filter:like(tpch_sf40.part.p_container, "BOX%", 92), keep order:false, stats:partial[ID 131:unInitialized]
    │   │   │       └─TableFullScan_336(Probe)	2666666.67	mpp[tiflash]	table:p	pushed down filter:gt(tpch_sf40.part.p_retailprice, 1499.495035), keep order:false, stats:partial[ID 131:unInitialized]
    │   │   └─TableReader_307(Probe)	127999.65	root		data:Selection_306
    │   │     └─Selection_306	127999.65	cop[tikv]		gt(coalesce(tpch_sf40.partsupp.ps_availqty, 0), 10)
    │   │       └─TableRangeScan_305	159999.56	cop[tikv]	table:ps	range: decided by [eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)], keep order:false
    │   └─HashJoin_186(Probe)	3018244475012.89	root		CARTESIAN left outer join
    │     ├─TableReader_297(Build)	260882.80	root		MppVersion: 2, data:ExchangeSender_296
    │     │ └─ExchangeSender_296	260882.80	mpp[tiflash]		ExchangeType: PassThrough
    │     │   └─Selection_211	260882.80	mpp[tiflash]		gt(Column#119, 1)
    │     │     └─Projection_292	326103.49	mpp[tiflash]		Column#119, tpch_sf40.supplier.s_name
    │     │       └─HashAgg_293	326103.49	mpp[tiflash]		group by:tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:count(distinct tpch_sf40.partsupp.ps_partkey)->Column#119, funcs:firstrow(tpch_sf40.supplier.s_name)->tpch_sf40.supplier.s_name, stream_count: 2
    │     │         └─ExchangeReceiver_295	326103.49	mpp[tiflash]		stream_count: 2
    │     │           └─ExchangeSender_294	326103.49	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], stream_count: 2
    │     │             └─HashAgg_290	326103.49	mpp[tiflash]		group by:tpch_sf40.partsupp.ps_partkey, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, 
    │     │               └─Projection_279	26247622.53	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.partsupp.ps_partkey
    │     │                 └─HashJoin_278	26247622.53	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
    │     │                   ├─ExchangeReceiver_244(Build)	327097.87	mpp[tiflash]		
    │     │                   │ └─ExchangeSender_243	327097.87	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │     │                   │   └─Selection_242	327097.87	mpp[tiflash]		gt(tpch_sf40.supplier.s_acctbal, 1000)
    │     │                   │     └─TableFullScan_241	400000.00	mpp[tiflash]	table:s	pushed down filter:empty, keep order:false
    │     │                   └─TableFullScan_245(Probe)	32000000.00	mpp[tiflash]	table:ps	keep order:false
    │     └─TableReader_209(Probe)	11569350.40	root		MppVersion: 2, data:ExchangeSender_208
    │       └─ExchangeSender_208	11569350.40	mpp[tiflash]		ExchangeType: PassThrough
    │         └─Selection_189	11569350.40	mpp[tiflash]		le(Column#101, 10), stream_count: 2
    │           └─Window_207	14461688.00	mpp[tiflash]		row_number()->Column#101 over(partition by tpch_sf40.orders.o_orderstatus order by tpch_sf40.orders.o_totalprice desc rows between current row and current row), stream_count: 2
    │             └─Sort_196	14461688.00	mpp[tiflash]		tpch_sf40.orders.o_orderstatus, tpch_sf40.orders.o_totalprice:desc, stream_count: 2
    │               └─ExchangeReceiver_195	14461688.00	mpp[tiflash]		stream_count: 2
    │                 └─ExchangeSender_194	14461688.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderstatus, collate: utf8mb4_bin], stream_count: 2
    │                   └─TableFullScan_192	14461688.00	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1997-01-01 00:00:00.000000), keep order:false
    └─HashAgg_163(Probe)	6.76	root		group by:tpch_sf40.lineitem.l_orderkey, funcs:sum(Column#192)->Column#185, funcs:firstrow(tpch_sf40.lineitem.l_orderkey)->tpch_sf40.lineitem.l_orderkey
      └─TableReader_164	6.76	root		data:HashAgg_162
        └─HashAgg_162	6.76	cop[tikv]		group by:tpch_sf40.lineitem.l_orderkey, funcs:sum(mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount)))->Column#192
          └─Selection_161	6.76	cop[tikv]		eq(tpch_sf40.lineitem.l_returnflag, "N"), ge(tpch_sf40.lineitem.l_shipdate, 1997-01-01 00:00:00.000000)
            └─TableRangeScan_160	50.00	cop[tikv]	table:l	range: decided by [eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], keep order:false
