-- Query: 26394
-- Source: SQLStorm v1.0 query 5161

id	estRows	estCost	task	access object	operator info
Projection_72	5.00	18225485473.98	root		tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name, Column#106->Column#140, Column#137->Column#141
└─TopN_75	5.00	18225485468.99	root		Column#85:desc, Column#106:desc, offset:0, count:10
  └─Projection_80	5.00	18225484364.17	root		tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name, Column#85, Column#106, Column#137
    └─HashJoin_82	5.00	18225484357.93	root		inner join, equal:[eq(Column#106, tpch_sf40.orders.o_orderkey)]
      ├─HashJoin_84(Build)	5.00	6329447642.52	root		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.customer.c_custkey)]
      │ ├─TopN_88(Build)	5.00	2630233832.01	root		Column#85:desc, offset:0, count:5
      │ │ └─TableReader_228	5.00	2630233154.68	root		MppVersion: 2, data:ExchangeSender_227
      │ │   └─ExchangeSender_227	5.00	5260465231.37	mpp[tiflash]		ExchangeType: PassThrough
      │ │     └─TopN_226	5.00	5260465231.37	mpp[tiflash]		Column#85:desc, offset:0, count:5
      │ │       └─Projection_222	398784.00	5258242932.21	mpp[tiflash]		Column#85, tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name
      │ │         └─HashAgg_223	398784.00	5258223790.58	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#150)->Column#85, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, funcs:firstrow(tpch_sf40.supplier.s_name)->tpch_sf40.supplier.s_name, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
      │ │           └─ExchangeReceiver_225	398784.00	5251489851.96	mpp[tiflash]		stream_count: 2
      │ │             └─ExchangeSender_224	398784.00	5212409019.96	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
      │ │               └─HashAgg_220	398784.00	5212409019.96	mpp[tiflash]		group by:Column#165, Column#166, Column#167, funcs:sum(Column#164)->Column#150
      │ │                 └─Projection_401	32096613.71	5840617430.94	mpp[tiflash]		mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#164, tpch_sf40.supplier.s_suppkey->Column#165, tpch_sf40.supplier.s_name->Column#166, tpch_sf40.nation.n_name->Column#167
      │ │                   └─Projection_209	32096613.71	5015782603.63	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
