-- Query: 26171
-- Source: SQLStorm v1.0 query 4229

id	estRows	estCost	task	access object	operator info
Sort_74	320975.77	94264858473.68	root		Column#145:desc, tpch_sf40.supplier.s_name
└─Projection_76	320975.77	93956536845.65	root		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, Column#145, Column#146, case(le(Column#148, 10), Top Supplier, Regular Supplier)->Column#163, tpch_sf40.region.r_name, tpch_sf40.nation.n_name, coalesce(tpch_sf40.nation.n_comment, No Comment)->Column#164
  └─HashJoin_80	320975.77	93940039654.18	root		left outer join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
    ├─TableReader_319(Build)	320000.00	93836496310.02	root		MppVersion: 2, data:ExchangeSender_318
    │ └─ExchangeSender_318	320000.00	187610336620.04	mpp[tiflash]		ExchangeType: PassThrough
    │   └─Selection_143	320000.00	187610336620.04	mpp[tiflash]		gt(Column#145, 100000)
    │     └─Window_126	400000.00	187609376620.04	mpp[tiflash]		rank()->Column#148 over(order by Column#145 desc)
    │       └─Sort_125	400000.00	187609376620.04	mpp[tiflash]		Column#145:desc
    │         └─ExchangeReceiver_124	400000.00	187589891365.18	mpp[tiflash]		
    │           └─ExchangeSender_123	400000.00	187557491365.18	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
    │             └─Projection_122	400000.00	187557491365.18	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, Column#145, Column#146
    │               └─HashJoin_84	400000.00	187557472165.18	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
    │                 ├─ExchangeReceiver_121(Build)	398784.00	187530728664.71	mpp[tiflash]		
    │                 │ └─ExchangeSender_120	398784.00	187463732952.71	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │                 │   └─Projection_116	398784.00	187463732952.71	mpp[tiflash]		Column#145, Column#146, tpch_sf40.supplier.s_suppkey
    │                 │     └─HashAgg_117	398784.00	187463718596.49	mpp[tiflash]		group by:tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#167)->Column#145, funcs:count(distinct tpch_sf40.orders.o_orderkey)->Column#146, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
    │                 │       └─ExchangeReceiver_119	398784.00	187458843788.87	mpp[tiflash]		stream_count: 2
    │                 │         └─ExchangeSender_118	398784.00	187426542284.87	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], stream_count: 2
    │                 │           └─HashAgg_87	398784.00	187426542284.87	mpp[tiflash]		group by:Column#177, Column#178, Column#179, funcs:sum(Column#176)->Column#167
    │                 │             └─Projection_383	474617950.14	196755995956.72	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#176, tpch_sf40.supplier.s_suppkey->Column#177, tpch_sf40.supplier.s_name->Column#178, tpch_sf40.orders.o_orderkey->Column#179
    │                 │               └─Projection_115	474617950.14	184559026565.02	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey
    │                 │                 └─HashJoin_114	474617950.14	184524854072.61	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
    │                 │                   ├─ExchangeReceiver_107(Build)	29235455.49	4107548982.58	mpp[tiflash]		stream_count: 2
    │                 │                   │ └─ExchangeSender_106	29235455.49	3376662595.40	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
