-- Query: 26893
-- Source: SQLStorm v1.0 query 6341

id	estRows	estCost	task	access object	operator info
Projection_36	5.00	42734169774.17	root		tpch_sf40.nation.n_name, Column#62, Column#63, Column#64, Column#65
└─TopN_39	5.00	42734169767.94	root		Column#62:desc, offset:0, count:10
  └─TableReader_332	5.00	42734168697.11	root		MppVersion: 2, data:ExchangeSender_331
    └─ExchangeSender_331	5.00	85468336063.23	mpp[tiflash]		ExchangeType: PassThrough
      └─Projection_327	5.00	85468336063.23	mpp[tiflash]		Column#62, Column#63, div(Column#64, cast(case(eq(Column#70, 0), 1, Column#70), decimal(20,0) BINARY))->Column#64, Column#65, tpch_sf40.nation.n_name
        └─HashAgg_328	5.00	85468336056.99	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:sum(Column#71)->Column#62, funcs:count(distinct tpch_sf40.orders.o_orderkey)->Column#63, funcs:sum(Column#72)->Column#70, funcs:sum(Column#73)->Column#64, funcs:count(distinct tpch_sf40.customer.c_custkey)->Column#65, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
          └─ExchangeReceiver_330	5.00	85468335908.80	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_329	5.00	85468335263.80	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_46	5.00	85468335263.80	mpp[tiflash]		group by:Column#88, Column#89, Column#90, funcs:sum(Column#85)->Column#71, funcs:count(Column#86)->Column#72, funcs:sum(Column#87)->Column#73
                └─Projection_346	29884105.33	85999121688.54	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#85, tpch_sf40.orders.o_totalprice->Column#86, tpch_sf40.orders.o_totalprice->Column#87, tpch_sf40.nation.n_name->Column#88, tpch_sf40.orders.o_orderkey->Column#89, tpch_sf40.customer.c_custkey->Column#90
                  └─Projection_326	29884105.33	85216232839.09	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.customer.c_custkey, tpch_sf40.lineitem.l_orderkey
                    └─HashJoin_325	29884105.33	85213722574.25	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_custkey, tpch_sf40.customer.c_custkey)]
                      ├─ExchangeReceiver_103(Build)	6000000.00	566864000.00	mpp[tiflash]		
                      │ └─ExchangeSender_102	6000000.00	278864000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │   └─TableFullScan_101	6000000.00	278864000.00	mpp[tiflash]	table:c	keep order:false
                      └─Projection_100(Probe)	29884105.33	84587844005.71	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_custkey, tpch_sf40.orders.o_totalprice, tpch_sf40.lineitem.l_orderkey
                        └─HashJoin_61	29884105.33	84585333740.87	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
