-- Query: 27365
-- Source: SQLStorm v1.0 query 7504

id	estRows	estCost	task	access object	operator info
Sort_98	8000000.00	207663312534.50	root		Column#158:desc, tpch_sf40.part.p_name
└─Projection_100	8000000.00	198142630361.62	root		tpch_sf40.part.p_name, tpch_sf40.supplier.s_name, Column#158, Column#200, Column#201
  └─HashAgg_104	8000000.00	198132650361.62	root		group by:Column#158, tpch_sf40.part.p_name, tpch_sf40.supplier.s_name, funcs:count(tpch_sf40.orders.o_orderkey)->Column#200, funcs:sum(tpch_sf40.lineitem.l_quantity)->Column#201, funcs:firstrow(tpch_sf40.supplier.s_name)->tpch_sf40.supplier.s_name, funcs:firstrow(Column#158)->Column#158, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name
    └─Projection_108	381108103.41	111287964828.33	root		tpch_sf40.supplier.s_name, Column#158, tpch_sf40.part.p_name, tpch_sf40.lineitem.l_quantity, tpch_sf40.orders.o_orderkey
      └─HashJoin_125	381108103.41	110812532469.32	root		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)]
        ├─TableReader_464(Build)	29214725.49	2491736248.59	root		MppVersion: 2, data:ExchangeSender_463
        │ └─ExchangeSender_463	29214725.49	3376662595.40	mpp[tiflash]		ExchangeType: PassThrough
        │   └─TableFullScan_461	29214725.49	3232662595.40	mpp[tiflash]	table:o	pushed down filter:eq(tpch_sf40.orders.o_orderstatus, "F"), keep order:false
        └─HashJoin_199(Probe)	777230627.99	66475283155.93	root		inner join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.lineitem.l_partkey)]
          ├─HashJoin_201(Build)	25791958.60	21027672145.59	root		inner join, equal:[eq(tpch_sf40.partsupp.ps_suppkey, tpch_sf40.supplier.s_suppkey)]
          │ ├─TableReader_452(Build)	320000.00	14330430871.26	root		MppVersion: 2, data:ExchangeSender_451
          │ │ └─ExchangeSender_451	320000.00	28603837742.52	mpp[tiflash]		ExchangeType: PassThrough
          │ │   └─Selection_252	320000.00	28603837742.52	mpp[tiflash]		le(Column#160, 10)
          │ │     └─Window_177	400000.00	28602877742.52	mpp[tiflash]		rank()->Column#160 over(order by Column#158 desc)
          │ │       └─Sort_176	400000.00	28602877742.52	mpp[tiflash]		Column#158:desc
          │ │         └─ExchangeReceiver_175	400000.00	28583552487.67	mpp[tiflash]		
          │ │           └─ExchangeSender_174	400000.00	28554352487.67	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
          │ │             └─Projection_173	400000.00	28554352487.67	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, Column#158
          │ │               └─HashJoin_142	400000.00	28554338087.67	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
          │ │                 ├─ExchangeReceiver_172(Build)	398784.00	28527647758.40	mpp[tiflash]		
          │ │                 │ └─ExchangeSender_171	398784.00	28470222862.40	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
          │ │                 │   └─Projection_167	398784.00	28470222862.40	mpp[tiflash]		Column#158, tpch_sf40.supplier.s_suppkey
          │ │                 │     └─HashAgg_168	398784.00	28470213291.58	mpp[tiflash]		group by:tpch_sf40.supplier.s_suppkey, funcs:sum(Column#202)->Column#158, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
          │ │                 │       └─ExchangeReceiver_170	398784.00	28466858648.57	mpp[tiflash]		stream_count: 2
          │ │                 │         └─ExchangeSender_169	398784.00	28447717016.57	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
          │ │                 │           └─HashAgg_145	398784.00	28447717016.57	mpp[tiflash]		group by:Column#217, funcs:sum(Column#216)->Column#202
          │ │                 │             └─Projection_473	147503705.84	31630517571.90	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#216, tpch_sf40.supplier.s_suppkey->Column#217
          │ │                 │               └─Projection_166	147503705.84	27913497936.69	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_partkey
          │ │                 │                 └─HashJoin_165	147503705.84	27906417758.81	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
          │ │                 │                   ├─ExchangeReceiver_154(Build)	32097576.63	2461082234.63	mpp[tiflash]		stream_count: 2
          │ │                 │                   │ └─ExchangeSender_153	32097576.63	1947521008.51	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
          │ │                 │                   │   └─Projection_152	32097576.63	1947521008.51	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey
          │ │                 │                   │     └─HashJoin_147	32097576.63	1946750666.67	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
