-- Query: 27860
-- Source: SQLStorm v1.0 query 8675

id	estRows	estCost	task	access object	operator info
Sort_69	5.00	2641668916.05	root		Column#102:desc
└─TableReader_342	5.00	2641668263.73	root		MppVersion: 2, data:ExchangeSender_341
  └─ExchangeSender_341	5.00	5283335724.46	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_72	5.00	5283335724.46	mpp[tiflash]		tpch_sf40.region.r_name, Column#101, Column#102
      └─Projection_337	5.00	5283335724.28	mpp[tiflash]		Column#101, Column#102, tpch_sf40.region.r_name
        └─HashAgg_338	5.00	5283335724.10	mpp[tiflash]		group by:tpch_sf40.region.r_name, funcs:sum(Column#116)->Column#101, funcs:sum(Column#117)->Column#102, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, stream_count: 2
          └─ExchangeReceiver_340	5.00	5283335600.92	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_339	5.00	5283335235.92	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_335	5.00	5283335235.92	mpp[tiflash]		group by:tpch_sf40.region.r_name, funcs:count(1)->Column#116, funcs:sum(Column#86)->Column#117
                └─Projection_324	25.00	5283335022.49	mpp[tiflash]		Column#86, Column#86, tpch_sf40.region.r_name
                  └─Projection_314	25.00	5283335021.59	mpp[tiflash]		tpch_sf40.region.r_name, Column#86, tpch_sf40.nation.n_nationkey
                    └─HashJoin_313	25.00	5283335020.69	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.nation.n_nationkey)]
                      ├─ExchangeReceiver_93(Build)	25.00	1147289.82	mpp[tiflash]		
                      │ └─ExchangeSender_92	25.00	1144814.82	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │   └─Projection_91	25.00	1144814.82	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
                      │     └─HashJoin_86	25.00	1144814.22	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
                      │       ├─ExchangeReceiver_89(Build)	5.00	563313.81	mpp[tiflash]		
                      │       │ └─ExchangeSender_88	5.00	562881.21	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │       │   └─TableFullScan_87	5.00	562881.21	mpp[tiflash]	table:r	keep order:false
                      │       └─TableFullScan_90(Probe)	25.00	581450.00	mpp[tiflash]	table:n	keep order:false
                      └─Selection_94(Probe)	319027.20	5281677233.61	mpp[tiflash]		le(Column#88, 3), stream_count: 2
                        └─Window_95	398784.00	5280720152.01	mpp[tiflash]		rank()->Column#88 over(partition by tpch_sf40.nation.n_nationkey order by Column#86 desc), stream_count: 2
                          └─Sort_126	398784.00	5280720152.01	mpp[tiflash]		tpch_sf40.nation.n_nationkey, Column#86:desc, stream_count: 2
                            └─ExchangeReceiver_125	398784.00	5261956329.88	mpp[tiflash]		stream_count: 2
