-- Query: 7400
-- Execution time: .106027637s

id	estRows	task	access object	operator info
Sort_148	20.00	root		Column#151:desc
└─TableReader_466	20.00	root		MppVersion: 2, data:ExchangeSender_465
  └─ExchangeSender_465	20.00	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_151	20.00	mpp[tiflash]		coalesce(tpch_sf40.nation.n_name, N/A)->Column#154, Column#151, Column#152, Column#153
      └─Projection_461	20.00	mpp[tiflash]		Column#151, Column#152, div(Column#153, cast(case(eq(Column#180, 0), 1, Column#180), decimal(20,0) BINARY))->Column#153, tpch_sf40.nation.n_name
        └─HashAgg_462	20.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:sum(Column#181)->Column#151, funcs:count(distinct tpch_sf40.customer.c_custkey)->Column#152, funcs:sum(Column#182)->Column#180, funcs:sum(Column#183)->Column#153, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
          └─ExchangeReceiver_464	20.00	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_463	20.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_459	20.00	mpp[tiflash]		group by:Column#188, Column#189, funcs:sum(Column#185)->Column#181, funcs:count(Column#186)->Column#182, funcs:sum(Column#187)->Column#183
                └─Projection_469	159124.49	mpp[tiflash]		mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#185, Column#145->Column#186, Column#145->Column#187, tpch_sf40.nation.n_name->Column#188, tpch_sf40.customer.c_custkey->Column#189
                  └─Projection_448	159124.49	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost, Column#145, tpch_sf40.customer.c_custkey, tpch_sf40.supplier.s_suppkey
                    └─HashJoin_447	159124.49	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.customer.c_custkey)]
                      ├─Projection_191(Build)	159124.49	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.nation.n_name, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
                      │ └─HashJoin_160	159124.49	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.part.p_partkey)], stream_count: 2
                      │   ├─ExchangeReceiver_178(Build)	159124.49	mpp[tiflash]		stream_count: 2
                      │   │ └─ExchangeSender_177	159124.49	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                      │   │   └─Selection_163	159124.49	mpp[tiflash]		eq(Column#102, 1), stream_count: 2
                      │   │     └─Window_164	198905.62	mpp[tiflash]		row_number()->Column#102 over(partition by tpch_sf40.nation.n_name order by tpch_sf40.supplier.s_acctbal desc rows between current row and current row), stream_count: 2
                      │   │       └─Sort_176	198905.62	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_acctbal:desc, stream_count: 2
                      │   │         └─ExchangeReceiver_175	198905.62	mpp[tiflash]		stream_count: 2
                      │   │           └─ExchangeSender_174	198905.62	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
                      │   │             └─Projection_166	198905.62	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_acctbal, tpch_sf40.nation.n_name
