-- Query: 13110
-- Execution time: .105932840s

id	estRows	task	access object	operator info
Projection_31	100.00	root		tpch_sf40.part.p_name, Column#55
└─TopN_35	100.00	root		Column#55:desc, offset:0, count:100
  └─TableReader_273	100.00	root		MppVersion: 2, data:ExchangeSender_272
    └─ExchangeSender_272	100.00	mpp[tiflash]		ExchangeType: PassThrough
      └─TopN_271	100.00	mpp[tiflash]		Column#55:desc, offset:0, count:100
        └─Projection_267	8000000.00	mpp[tiflash]		Column#55, tpch_sf40.part.p_name
          └─HashAgg_268	8000000.00	mpp[tiflash]		group by:tpch_sf40.part.p_name, funcs:sum(Column#62)->Column#55, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name, stream_count: 2
            └─ExchangeReceiver_270	8000000.00	mpp[tiflash]		stream_count: 2
              └─ExchangeSender_269	8000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_name, collate: utf8mb4_bin], stream_count: 2
                └─HashAgg_265	8000000.00	mpp[tiflash]		group by:Column#65, funcs:sum(Column#64)->Column#62
                  └─Projection_274	36565553.57	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#64, tpch_sf40.part.p_name->Column#65
                    └─Projection_254	36565553.57	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount
                      └─Projection_244	36565553.57	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_orderkey
                        └─HashJoin_243	36565553.57	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_custkey, tpch_sf40.customer.c_custkey)]
                          ├─ExchangeReceiver_90(Build)	6000000.00	mpp[tiflash]		
                          │ └─ExchangeSender_89	6000000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                          │   └─TableFullScan_88	6000000.00	mpp[tiflash]	table:c	keep order:false
                          └─Projection_87(Probe)	36565553.57	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_custkey, tpch_sf40.lineitem.l_orderkey
                            └─HashJoin_60	36565553.57	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
                              ├─ExchangeReceiver_86(Build)	9110346.78	mpp[tiflash]		stream_count: 2
                              │ └─ExchangeSender_85	9110346.78	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
                              │   └─TableFullScan_83	9110346.78	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1994-01-01), lt(tpch_sf40.orders.o_orderdate, 1995-01-01), keep order:false
                              └─ExchangeReceiver_82(Probe)	239133696.59	mpp[tiflash]		
                                └─ExchangeSender_81	239133696.59	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
                                  └─Projection_80	239133696.59	mpp[tiflash]		tpch_sf40.part.p_name, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_partkey, tpch_sf40.lineitem.l_suppkey
                                    └─HashJoin_61	239133696.59	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.lineitem.l_partkey) eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.lineitem.l_suppkey)], stream_count: 2
                                      ├─ExchangeReceiver_76(Build)	32239948.24	mpp[tiflash]		stream_count: 2
                                      │ └─ExchangeSender_75	32239948.24	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                                      │   └─Projection_74	32239948.24	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.partsupp.ps_partkey
                                      │     └─HashJoin_62	32239948.24	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)], stream_count: 2
                                      │       ├─ExchangeReceiver_73(Build)	8000000.00	mpp[tiflash]		stream_count: 2
                                      │       │ └─ExchangeSender_72	8000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], stream_count: 2
                                      │       │   └─TableFullScan_71	8000000.00	mpp[tiflash]	table:p	keep order:false
                                      │       └─ExchangeReceiver_70(Probe)	32097576.63	mpp[tiflash]		
