-- Query: 26636
-- Source: SQLStorm v1.0 query 5723

id	estRows	estCost	task	access object	operator info
Projection_38	10.00	30546553103.60	root		tpch_sf40.nation.n_name, tpch_sf40.region.r_name, Column#62, Column#63, Column#64
└─TopN_41	10.00	30546553091.12	root		Column#62:desc, Column#63:desc, offset:0, count:10
  └─HashAgg_46	15.00	30546550392.66	root		group by:Column#78, Column#79, funcs:sum(Column#75)->Column#62, funcs:count(distinct Column#76)->Column#63, funcs:count(distinct Column#77)->Column#64, funcs:firstrow(Column#78)->tpch_sf40.nation.n_name, funcs:firstrow(Column#79)->tpch_sf40.region.r_name
    └─Projection_338	36868824.03	24125805041.09	root		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#75, tpch_sf40.orders.o_orderkey->Column#76, tpch_sf40.customer.c_custkey->Column#77, tpch_sf40.nation.n_name->Column#78, tpch_sf40.region.r_name->Column#79
      └─Projection_50	36868824.03	23169132795.28	root		tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.nation.n_name, tpch_sf40.region.r_name
        └─HashJoin_65	36868824.03	23113940165.71	root		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)]
          ├─TableReader_306(Build)	8000000.00	326632000.00	root		MppVersion: 2, data:ExchangeSender_305
          │ └─ExchangeSender_305	8000000.00	371664000.00	mpp[tiflash]		ExchangeType: PassThrough
          │   └─TableFullScan_304	8000000.00	371664000.00	mpp[tiflash]	table:p	keep order:false
          └─HashJoin_122(Probe)	36706011.30	20131676704.92	root		inner join, equal:[eq(tpch_sf40.lineitem.l_partkey, tpch_sf40.partsupp.ps_partkey) eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
            ├─TableReader_297(Build)	32000000.00	2054690000.00	root		MppVersion: 2, data:ExchangeSender_296
            │ └─ExchangeSender_296	32000000.00	1856580000.00	mpp[tiflash]		ExchangeType: PassThrough
            │   └─TableFullScan_295	32000000.00	1856580000.00	mpp[tiflash]	table:ps	keep order:false
            └─HashJoin_137(Probe)	36706011.30	10334340262.24	root		inner join, equal:[eq(tpch_sf40.lineitem.l_suppkey, tpch_sf40.supplier.s_suppkey)]
