-- Query: 9410
-- Execution time: .105948419s

id	estRows	task	access object	operator info
Sort_59	5.00	root		Column#130:desc
└─TableReader_333	5.00	root		MppVersion: 2, data:ExchangeSender_332
  └─ExchangeSender_332	5.00	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_62	5.00	mpp[tiflash]		tpch_sf40.region.r_name, Column#130, Column#131, Column#132
      └─Projection_328	5.00	mpp[tiflash]		Column#130, Column#131, div(Column#132, cast(case(eq(Column#153, 0), 1, Column#153), decimal(20,0) BINARY))->Column#132, tpch_sf40.region.r_name
        └─HashAgg_329	5.00	mpp[tiflash]		group by:tpch_sf40.region.r_name, funcs:sum(Column#154)->Column#130, funcs:count(distinct tpch_sf40.orders.o_orderkey)->Column#131, funcs:sum(Column#155)->Column#153, funcs:sum(Column#156)->Column#132, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, stream_count: 2
          └─ExchangeReceiver_331	5.00	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_330	5.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_326	5.00	mpp[tiflash]		group by:tpch_sf40.orders.o_orderkey, tpch_sf40.region.r_name, funcs:sum(Column#101)->Column#154, funcs:count(Column#101)->Column#155, funcs:sum(Column#101)->Column#156
                └─Projection_315	6018115.07	mpp[tiflash]		tpch_sf40.orders.o_orderkey, Column#101, Column#101, tpch_sf40.region.r_name
                  └─Projection_305	6018115.07	mpp[tiflash]		tpch_sf40.region.r_name, Column#101, tpch_sf40.orders.o_orderkey
                    └─HashJoin_304	6018115.07	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
                      ├─ExchangeReceiver_89(Build)	6018115.07	mpp[tiflash]		stream_count: 2
                      │ └─ExchangeSender_88	6018115.07	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
                      │   └─Projection_87	6018115.07	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.customer.c_custkey
                      │     └─HashJoin_72	6018115.07	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.customer.c_nationkey)]
                      │       ├─ExchangeReceiver_85(Build)	399988.00	mpp[tiflash]		
                      │       │ └─ExchangeSender_84	399988.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │       │   └─Projection_83	399988.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.supplier.s_suppkey
                      │       │     └─HashJoin_73	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                      │       │       ├─ExchangeReceiver_81(Build)	25.00	mpp[tiflash]		
                      │       │       │ └─ExchangeSender_80	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │       │       │   └─Projection_79	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey
                      │       │       │     └─HashJoin_74	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
                      │       │       │       ├─ExchangeReceiver_77(Build)	5.00	mpp[tiflash]		
                      │       │       │       │ └─ExchangeSender_76	5.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │       │       │       │   └─TableFullScan_75	5.00	mpp[tiflash]	table:r	keep order:false
                      │       │       │       └─TableFullScan_78(Probe)	25.00	mpp[tiflash]	table:n	keep order:false
                      │       │       └─TableFullScan_82(Probe)	400000.00	mpp[tiflash]	table:s	keep order:false
                      │       └─TableFullScan_86(Probe)	6000000.00	mpp[tiflash]	table:c	keep order:false
                      └─ExchangeReceiver_119(Probe)	47664332.80	mpp[tiflash]		
                        └─ExchangeSender_118	47664332.80	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary]
                          └─Selection_91	47664332.80	mpp[tiflash]		le(Column#103, 10), stream_count: 2
                            └─Window_92	59580416.00	mpp[tiflash]		dense_rank()->Column#103 over(partition by tpch_sf40.orders.o_orderdate order by Column#101 desc), stream_count: 2
                              └─Sort_117	59580416.00	mpp[tiflash]		tpch_sf40.orders.o_orderdate, Column#101:desc, stream_count: 2
                                └─ExchangeReceiver_116	59580416.00	mpp[tiflash]		stream_count: 2
                                  └─ExchangeSender_115	59580416.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderdate, collate: binary], stream_count: 2
                                    └─Projection_111	59580416.00	mpp[tiflash]		Column#101, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate
                                      └─HashAgg_112	59580416.00	mpp[tiflash]		group by:tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_orderkey, funcs:sum(Column#133)->Column#101, funcs:firstrow(tpch_sf40.orders.o_orderkey)->tpch_sf40.orders.o_orderkey, funcs:firstrow(tpch_sf40.orders.o_orderdate)->tpch_sf40.orders.o_orderdate, stream_count: 2
                                        └─ExchangeReceiver_114	59580416.00	mpp[tiflash]		stream_count: 2
                                          └─ExchangeSender_113	59580416.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], [name: tpch_sf40.orders.o_orderdate, collate: binary], stream_count: 2
                                            └─HashAgg_94	59580416.00	mpp[tiflash]		group by:Column#159, Column#160, funcs:sum(Column#158)->Column#133
                                              └─Projection_336	241702530.91	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#158, tpch_sf40.orders.o_orderkey->Column#159, tpch_sf40.orders.o_orderdate->Column#160
