-- Query: 7605
-- Execution time: .105812161s

id	estRows	task	access object	operator info
Sort_58	25.00	root		tpch_sf40.region.r_name, tpch_sf40.nation.n_name
└─TableReader_278	25.00	root		MppVersion: 2, data:ExchangeSender_277
  └─ExchangeSender_277	25.00	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_61	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_name, Column#94, Column#95
      └─Projection_273	25.00	mpp[tiflash]		Column#94, Column#95, tpch_sf40.region.r_name, tpch_sf40.nation.n_name
        └─HashAgg_274	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.region.r_name, funcs:sum(Column#113)->Column#94, funcs:sum(Column#114)->Column#95, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
          └─ExchangeReceiver_276	25.00	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_275	25.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_271	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.region.r_name, funcs:count(tpch_sf40.supplier.s_name)->Column#113, funcs:sum(Column#78)->Column#114
                └─Projection_260	25.00	mpp[tiflash]		tpch_sf40.supplier.s_name, Column#78, Column#78, tpch_sf40.nation.n_name, tpch_sf40.region.r_name
                  └─Projection_250	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_name, Column#78, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_nationkey
                    └─HashJoin_249	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                      ├─ExchangeReceiver_82(Build)	25.00	mpp[tiflash]		
                      │ └─ExchangeSender_81	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │   └─Projection_80	25.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_nationkey, tpch_sf40.nation.n_name
                      │     └─HashJoin_75	25.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.nation.n_regionkey)]
                      │       ├─ExchangeReceiver_78(Build)	5.00	mpp[tiflash]		
                      │       │ └─ExchangeSender_77	5.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │       │   └─TableFullScan_76	5.00	mpp[tiflash]	table:r	keep order:false
                      │       └─TableFullScan_79(Probe)	25.00	mpp[tiflash]	table:n	keep order:false
                      └─Selection_83(Probe)	319027.20	mpp[tiflash]		le(Column#80, 5), stream_count: 2
                        └─Window_84	398784.00	mpp[tiflash]		row_number()->Column#80 over(partition by tpch_sf40.supplier.s_nationkey order by Column#78 desc rows between current row and current row), stream_count: 2
                          └─Sort_107	398784.00	mpp[tiflash]		tpch_sf40.supplier.s_nationkey, Column#78:desc, stream_count: 2
                            └─ExchangeReceiver_106	398784.00	mpp[tiflash]		stream_count: 2
                              └─ExchangeSender_105	398784.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_nationkey, collate: binary], stream_count: 2
                                └─Projection_101	398784.00	mpp[tiflash]		Column#78, tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_nationkey
