-- Query: 26600
-- Source: SQLStorm v1.0 query 5655

id	estRows	estCost	task	access object	operator info
Projection_65	10.00	6549131547.22	root		tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, Column#156, Column#157, Column#158
└─TopN_69	10.00	6549131534.75	root		Column#158:desc, offset:0, count:10
  └─TableReader_312	10.00	6549129635.11	root		MppVersion: 2, data:ExchangeSender_311
    └─ExchangeSender_311	10.00	13098256608.21	mpp[tiflash]		ExchangeType: PassThrough
      └─TopN_310	10.00	13098256608.21	mpp[tiflash]		Column#158:desc, offset:0, count:10
        └─Selection_309	4800000.00	13059987936.06	mpp[tiflash]		gt(Column#156, 1000000)
          └─Projection_303	6000000.00	13045587936.06	mpp[tiflash]		Column#156, Column#157, Column#158, tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name
            └─HashAgg_304	6000000.00	13045227936.06	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:sum(Column#172)->Column#156, funcs:sum(Column#173)->Column#157, funcs:sum(Column#174)->Column#158, funcs:firstrow(tpch_sf40.customer.c_custkey)->tpch_sf40.customer.c_custkey, funcs:firstrow(tpch_sf40.customer.c_name)->tpch_sf40.customer.c_name, stream_count: 2
              └─ExchangeReceiver_306	6000000.00	12947733864.06	mpp[tiflash]		stream_count: 2
                └─ExchangeSender_305	6000000.00	12221733864.06	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], [name: tpch_sf40.customer.c_name, collate: utf8mb4_bin], stream_count: 2
                  └─HashAgg_301	6000000.00	12221733864.06	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:sum(Column#155)->Column#172, funcs:count(tpch_sf40.orders.o_orderkey)->Column#173, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#174
                    └─Projection_290	28523580.62	11975929445.69	mpp[tiflash]		tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, Column#155, tpch_sf40.partsupp.ps_partkey
                      └─HashJoin_289	28523580.62	11973875747.89	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_orderkey, tpch_sf40.partsupp.ps_partkey)], stream_count: 2
                        ├─ExchangeReceiver_96(Build)	7046567.26	6954430372.54	mpp[tiflash]		stream_count: 2
                        │ └─ExchangeSender_95	7046567.26	6327285886.11	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
                        │   └─Projection_94	7046567.26	6327285886.11	mpp[tiflash]		tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_custkey
                        │     └─HashJoin_86	7046567.26	6326863092.08	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)], stream_count: 2
                        │       ├─ExchangeReceiver_89(Build)	6000000.00	600330289.04	mpp[tiflash]		stream_count: 2
                        │       │ └─ExchangeSender_88	6000000.00	367830289.04	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
                        │       │   └─TableFullScan_87	6000000.00	367830289.04	mpp[tiflash]	table:c	keep order:false
                        │       └─ExchangeReceiver_93(Probe)	7046567.26	5701783295.42	mpp[tiflash]		
                        │         └─ExchangeSender_92	7046567.26	4961893732.78	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_custkey, collate: binary]
                        │           └─Selection_91	7046567.26	4961893732.78	mpp[tiflash]		eq(tpch_sf40.orders.o_orderstatus, "O")
                        │             └─TableFullScan_90	14461688.00	4673893732.78	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1997-01-01 00:00:00.000000), keep order:false
                        └─ExchangeReceiver_112(Probe)	32239948.24	4946134542.43	mpp[tiflash]		
                          └─ExchangeSender_111	32239948.24	3398617026.70	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary]
                            └─Projection_98	32239948.24	3398617026.70	mpp[tiflash]		tpch_sf40.partsupp.ps_partkey, mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#155
                              └─Projection_110	32239948.24	3359542209.43	mpp[tiflash]		tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
                                └─HashJoin_100	32239948.24	3358381571.29	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)]
                                  ├─ExchangeReceiver_109(Build)	8000000.00	755664000.00	mpp[tiflash]		
                                  │ └─ExchangeSender_108	8000000.00	371664000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                                  │   └─TableFullScan_107	8000000.00	371664000.00	mpp[tiflash]	table:p	keep order:false
                                  └─Projection_106(Probe)	32097576.63	2536428115.34	mpp[tiflash]		tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
                                    └─HashJoin_101	32097576.63	2535272602.58	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
                                      ├─ExchangeReceiver_104(Build)	400000.00	38224000.00	mpp[tiflash]		
                                      │ └─ExchangeSender_103	400000.00	19024000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                                      │   └─TableFullScan_102	400000.00	19024000.00	mpp[tiflash]	table:s	keep order:false
                                      └─TableFullScan_105(Probe)	32000000.00	2445101935.92	mpp[tiflash]	table:ps	keep order:false
