-- Query: 25035
-- Execution time: .106412496s

id	estRows	task	access object	operator info
Projection_20	20.00	root		tpch_sf40.nation.n_name, Column#26->Column#31, Column#27->Column#32, Column#28->Column#33, Column#29->Column#34
└─Sort_22	20.00	root		Column#27:desc
  └─Selection_24	20.00	root		gt(Column#27, 500)
    └─HashAgg_176	25.00	root		group by:tpch_sf40.nation.n_name, funcs:count(distinct tpch_sf40.supplier.s_suppkey)->Column#26, funcs:sum(Column#41)->Column#27, funcs:avg(Column#42, Column#43)->Column#28, funcs:group_concat(distinct tpch_sf40.part.p_name separator ", ")->Column#29, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name
      └─TableReader_178	25.00	root		MppVersion: 2, data:ExchangeSender_177
        └─ExchangeSender_177	25.00	mpp[tiflash]		ExchangeType: PassThrough
          └─HashAgg_29	25.00	mpp[tiflash]		group by:Column#54, Column#55, Column#56, funcs:sum(Column#51)->Column#41, funcs:count(Column#52)->Column#42, funcs:sum(Column#53)->Column#43
            └─Projection_190	25791184.84	mpp[tiflash]		cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY)->Column#51, tpch_sf40.part.p_retailprice->Column#52, tpch_sf40.part.p_retailprice->Column#53, tpch_sf40.nation.n_name->Column#54, tpch_sf40.supplier.s_suppkey->Column#55, tpch_sf40.part.p_name->Column#56
              └─Projection_169	25791184.84	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.part.p_name, tpch_sf40.part.p_retailprice, tpch_sf40.partsupp.ps_partkey
                └─HashJoin_168	25791184.84	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)], stream_count: 2
                  ├─ExchangeReceiver_65(Build)	6400000.00	mpp[tiflash]		stream_count: 2
                  │ └─ExchangeSender_64	6400000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], stream_count: 2
                  │   └─Selection_63	6400000.00	mpp[tiflash]		like(tpch_sf40.part.p_comment, "%special%", 92)
                  │     └─TableFullScan_62	8000000.00	mpp[tiflash]	table:P	pushed down filter:empty, keep order:false, stats:partial[p_comment:unInitialized, ID 25:unInitialized]
                  └─ExchangeReceiver_61(Probe)	32096613.71	mpp[tiflash]		
                    └─ExchangeSender_60	32096613.71	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary]
                      └─Projection_59	32096613.71	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_suppkey
                        └─HashJoin_47	32096613.71	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)], stream_count: 2
                          ├─ExchangeReceiver_55(Build)	399988.00	mpp[tiflash]		stream_count: 2
                          │ └─ExchangeSender_54	399988.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                          │   └─Projection_53	399988.00	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey
                          │     └─HashJoin_48	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                          │       ├─ExchangeReceiver_51(Build)	25.00	mpp[tiflash]		
                          │       │ └─ExchangeSender_50	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                          │       │   └─TableFullScan_49	25.00	mpp[tiflash]	table:N	keep order:false
                          │       └─TableFullScan_52(Probe)	400000.00	mpp[tiflash]	table:S	keep order:false
                          └─ExchangeReceiver_58(Probe)	32000000.00	mpp[tiflash]		
                            └─ExchangeSender_57	32000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_suppkey, collate: binary]
                              └─TableFullScan_56	32000000.00	mpp[tiflash]	table:PS	keep order:false
