-- Query: 25767
-- Source: SQLStorm v1.0 query 2333

id	estRows	estCost	task	access object	operator info
Sort_61	3840008.32	17162438901.28	root		Column#91:desc, Column#146:desc
└─Projection_63	3840008.32	12757770289.01	root		tpch_sf40.customer.c_name, tpch_sf40.part.p_name, coalesce(Column#125, 0)->Column#148, Column#91, Column#146, case(lt(Column#90, 5), Low Activity, and(ge(Column#90, 5), le(Column#90, 15)), Moderate Activity, High Activity)->Column#149
  └─IndexJoin_76	3840008.32	12562321545.54	root		left outer join, inner:HashAgg_69, outer key:Column#90, inner key:tpch_sf40.lineitem.l_orderkey, equal cond:eq(Column#90, tpch_sf40.lineitem.l_orderkey)
    ├─TableReader_366(Build)	3840008.32	9757534648.87	root		MppVersion: 2, data:ExchangeSender_365
    │ └─ExchangeSender_365	3840008.32	17512888959.68	mpp[tiflash]		ExchangeType: PassThrough
    │   └─Selection_185	3840008.32	17512888959.68	mpp[tiflash]		or(isnull(Column#125), gt(Column#125, 100))
    │     └─Projection_155	4800010.40	17501368934.72	mpp[tiflash]		Column#90, Column#91, tpch_sf40.customer.c_name, Column#125, tpch_sf40.part.p_name, tpch_sf40.customer.c_custkey
    │       └─HashJoin_85	4800010.40	17501023333.97	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.supplier.s_suppkey)], stream_count: 2
    │         ├─Selection_86(Build)	4800010.40	11728193971.92	mpp[tiflash]		eq(Column#93, 1), stream_count: 2
    │         │ └─Window_88	6000013.00	11713793940.72	mpp[tiflash]		rank()->Column#93 over(partition by tpch_sf40.customer.c_custkey order by Column#91 desc), stream_count: 2
    │         │   └─Sort_113	6000013.00	11713793940.72	mpp[tiflash]		tpch_sf40.customer.c_custkey, Column#91:desc, stream_count: 2
    │         │     └─ExchangeReceiver_112	6000013.00	11365255093.13	mpp[tiflash]		stream_count: 2
    │         │       └─ExchangeSender_111	6000013.00	10879254040.13	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
    │         │         └─Projection_107	6000013.00	10879254040.13	mpp[tiflash]		Column#90, Column#91, tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name
    │         │           └─HashAgg_108	6000013.00	10878966039.50	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:sum(Column#156)->Column#90, funcs:sum(Column#157)->Column#91, funcs:firstrow(tpch_sf40.customer.c_custkey)->tpch_sf40.customer.c_custkey, funcs:firstrow(tpch_sf40.customer.c_name)->tpch_sf40.customer.c_name, stream_count: 2
    │         │             └─ExchangeReceiver_110	6000013.00	10794671784.87	mpp[tiflash]		stream_count: 2
    │         │               └─ExchangeSender_109	6000013.00	10308670731.86	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], [name: tpch_sf40.customer.c_name, collate: utf8mb4_bin], stream_count: 2
    │         │                 └─HashAgg_90	6000013.00	10308670731.86	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:count(tpch_sf40.orders.o_orderkey)->Column#156, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#157
    │         │                   └─Projection_106	60000000.00	9913480586.74	mpp[tiflash]		tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice
    │         │                     └─HashJoin_105	60000000.00	9910600586.74	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)], stream_count: 2
    │         │                       ├─ExchangeReceiver_94(Build)	6000000.00	600330289.04	mpp[tiflash]		stream_count: 2
    │         │                       │ └─ExchangeSender_93	6000000.00	367830289.04	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
    │         │                       │   └─TableFullScan_92	6000000.00	367830289.04	mpp[tiflash]	table:c	keep order:false
    │         │                       └─ExchangeReceiver_97(Probe)	60000000.00	9200795297.70	mpp[tiflash]		
    │         │                         └─ExchangeSender_96	60000000.00	4400795297.70	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_custkey, collate: binary]
    │         │                           └─TableFullScan_95	60000000.00	4400795297.70	mpp[tiflash]	table:o	keep order:false
    │         └─Projection_138(Probe)	8000000.00	5745229329.98	mpp[tiflash]		Column#125, tpch_sf40.part.p_name, tpch_sf40.supplier.s_suppkey
    │           └─HashAgg_139	8000000.00	5744941329.98	mpp[tiflash]		group by:tpch_sf40.part.p_name, tpch_sf40.part.p_partkey, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#160)->Column#125, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
    │             └─ExchangeReceiver_141	8000000.00	5606253257.98	mpp[tiflash]		stream_count: 2
    │               └─ExchangeSender_140	8000000.00	4230253257.98	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
    │                 └─HashAgg_116	8000000.00	4230253257.98	mpp[tiflash]		group by:Column#200, Column#201, Column#202, funcs:sum(Column#199)->Column#160
    │                   └─Projection_425	32239948.24	4791371168.34	mpp[tiflash]		cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY)->Column#199, tpch_sf40.part.p_partkey->Column#200, tpch_sf40.part.p_name->Column#201, tpch_sf40.supplier.s_suppkey->Column#202
    │                     └─Projection_137	32239948.24	3962852858.38	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.partsupp.ps_availqty, tpch_sf40.supplier.s_suppkey
    │                       └─Projection_133	32239948.24	3961305340.86	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.partsupp.ps_partkey
    │                         └─HashJoin_121	32239948.24	3959370943.97	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.part.p_partkey)], stream_count: 2
    │                           ├─ExchangeReceiver_132(Build)	8000000.00	952738200.15	mpp[tiflash]		stream_count: 2
    │                           │ └─ExchangeSender_131	8000000.00	531378200.15	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], stream_count: 2
    │                           │   └─TableFullScan_130	8000000.00	531378200.15	mpp[tiflash]	table:p	keep order:false
    │                           └─ExchangeReceiver_129(Probe)	32097576.63	2935453954.53	mpp[tiflash]		
    │                             └─ExchangeSender_128	32097576.63	2165112115.34	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary]
    │                               └─Projection_127	32097576.63	2165112115.34	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_availqty
    │                                 └─HashJoin_122	32097576.63	2163956602.58	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
    │                                   ├─ExchangeReceiver_125(Build)	400000.00	38224000.00	mpp[tiflash]		
    │                                   │ └─ExchangeSender_124	400000.00	19024000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │                                   │   └─TableFullScan_123	400000.00	19024000.00	mpp[tiflash]	table:s	keep order:false
    │                                   └─TableFullScan_126(Probe)	32000000.00	2073785935.92	mpp[tiflash]	table:ps	keep order:false
    └─HashAgg_69(Probe)	1021707.93	2681.95	root		group by:tpch_sf40.lineitem.l_orderkey, funcs:sum(Column#152)->Column#146, funcs:firstrow(tpch_sf40.lineitem.l_orderkey)->tpch_sf40.lineitem.l_orderkey
      └─TableReader_70	1021707.93	1030.20	root		data:HashAgg_68
        └─HashAgg_68	1021707.93	2009.82	cop[tikv]		group by:tpch_sf40.lineitem.l_orderkey, funcs:sum(mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount)))->Column#152
          └─Selection_67	1021707.93	383.02	cop[tikv]		ge(tpch_sf40.lineitem.l_shipdate, 1997-01-01)
            └─TableRangeScan_66	3840008.32	333.12	cop[tikv]	table:l	range: decided by [eq(tpch_sf40.lineitem.l_orderkey, Column#90)], keep order:false
