-- Query: 16761
-- Execution time: .106068409s

id	estRows	task	access object	operator info
Sort_22	25.00	root		Column#42:desc
└─TableReader_227	25.00	root		MppVersion: 2, data:ExchangeSender_226
  └─ExchangeSender_226	25.00	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_25	25.00	mpp[tiflash]		tpch_sf40.nation.n_name, Column#42
      └─Projection_222	25.00	mpp[tiflash]		Column#42, tpch_sf40.nation.n_name
        └─HashAgg_223	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:sum(Column#49)->Column#42, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
          └─ExchangeReceiver_225	25.00	mpp[tiflash]		stream_count: 2
            └─ExchangeSender_224	25.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
              └─HashAgg_220	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:sum(tpch_sf40.lineitem.l_extendedprice)->Column#49
                └─Projection_209	474267184.09	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_orderkey
                  └─HashJoin_208	474267184.09	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
                    ├─ExchangeReceiver_74(Build)	29214725.49	mpp[tiflash]		stream_count: 2
                    │ └─ExchangeSender_73	29214725.49	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
                    │   └─TableFullScan_71	29214725.49	mpp[tiflash]	table:orders	pushed down filter:eq(tpch_sf40.orders.o_orderstatus, "F"), keep order:false
                    └─ExchangeReceiver_70(Probe)	967218954.48	mpp[tiflash]		
                      └─ExchangeSender_69	967218954.48	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
                        └─Projection_68	967218954.48	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_partkey
                          └─HashJoin_49	967218954.48	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
                            ├─ExchangeReceiver_64(Build)	32096613.71	mpp[tiflash]		stream_count: 2
                            │ └─ExchangeSender_63	32096613.71	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
                            │   └─Projection_62	32096613.71	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_suppkey
                            │     └─HashJoin_50	32096613.71	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)], stream_count: 2
                            │       ├─ExchangeReceiver_58(Build)	399988.00	mpp[tiflash]		stream_count: 2
                            │       │ └─ExchangeSender_57	399988.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                            │       │   └─Projection_56	399988.00	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey
                            │       │     └─HashJoin_51	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                            │       │       ├─ExchangeReceiver_54(Build)	25.00	mpp[tiflash]		
                            │       │       │ └─ExchangeSender_53	25.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                            │       │       │   └─TableFullScan_52	25.00	mpp[tiflash]	table:nation	keep order:false
                            │       │       └─TableFullScan_55(Probe)	400000.00	mpp[tiflash]	table:supplier	keep order:false
                            │       └─ExchangeReceiver_61(Probe)	32000000.00	mpp[tiflash]		
                            │         └─ExchangeSender_60	32000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_suppkey, collate: binary]
                            │           └─TableFullScan_59	32000000.00	mpp[tiflash]	table:partsupp	keep order:false
                            └─ExchangeReceiver_67(Probe)	240012290.00	mpp[tiflash]		
                              └─ExchangeSender_66	240012290.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_partkey, collate: binary]
                                └─TableFullScan_65	240012290.00	mpp[tiflash]	table:lineitem	keep order:false
