-- Query: 2095
-- Execution time: .106257134s

id	estRows	task	access object	operator info
Projection_64	100.00	root		tpch_sf40.region.r_name, tpch_sf40.nation.n_name, tpch_sf40.part.p_name, Column#108, Column#109
└─TopN_68	100.00	root		Column#108:desc, Column#109:desc, offset:0, count:100
  └─TableReader_367	100.00	root		MppVersion: 2, data:ExchangeSender_366
    └─ExchangeSender_366	100.00	mpp[tiflash]		ExchangeType: PassThrough
      └─TopN_365	100.00	mpp[tiflash]		Column#108:desc, Column#109:desc, offset:0, count:100
        └─Projection_361	6400000.00	mpp[tiflash]		Column#108, Column#109, tpch_sf40.region.r_name, tpch_sf40.nation.n_name, tpch_sf40.part.p_name
          └─HashAgg_362	6400000.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.part.p_name, tpch_sf40.region.r_name, funcs:sum(Column#123)->Column#108, funcs:sum(Column#124)->Column#109, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name, stream_count: 2
            └─ExchangeReceiver_364	6400000.00	mpp[tiflash]		stream_count: 2
              └─ExchangeSender_363	6400000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], [name: tpch_sf40.part.p_name, collate: utf8mb4_bin], stream_count: 2
                └─HashAgg_359	6400000.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.part.p_name, tpch_sf40.region.r_name, funcs:count(1)->Column#123, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#124
                  └─Projection_348	38859199.74	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_name, tpch_sf40.part.p_name, tpch_sf40.orders.o_totalprice
                    └─Projection_338	38859199.74	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_name, tpch_sf40.part.p_name, tpch_sf40.orders.o_totalprice, tpch_sf40.lineitem.l_orderkey
                      └─HashJoin_337	38859199.74	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                        ├─ExchangeReceiver_99(Build)	1.00	mpp[tiflash]		
                        │ └─ExchangeSender_98	1.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                        │   └─Selection_97	1.00	mpp[tiflash]		like(tpch_sf40.nation.n_name, "USA%", 92)
                        │     └─TableFullScan_96	25.00	mpp[tiflash]	table:nation	pushed down filter:empty, keep order:false
