-- Query: 7939
-- Execution time: .105935401s

id	estRows	task	access object	operator info
Sort_217	20.00	root		Column#132:desc
└─Projection_219	20.00	root		tpch_sf40.nation.n_name, Column#132, Column#133, Column#134, Column#135
  └─HashAgg_223	20.00	root		group by:Column#145, funcs:sum(Column#141)->Column#132, funcs:avg(Column#142)->Column#133, funcs:max(Column#143)->Column#134, funcs:min(Column#144)->Column#135, funcs:firstrow(Column#145)->tpch_sf40.nation.n_name
    └─Projection_290	4833792.63	root		Column#121->Column#141, cast(Column#122, decimal(20,0) BINARY)->Column#142, Column#123->Column#143, Column#124->Column#144, tpch_sf40.nation.n_name->Column#145
      └─Projection_227	4833792.63	root		Column#121, Column#122, Column#123, Column#124, tpch_sf40.nation.n_name
        └─HashJoin_231	4833792.63	root		inner join, equal:[eq(tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderkey)]
          ├─Selection_250(Build)	4833792.63	root		not(isnull(tpch_sf40.orders.o_orderkey))
          │ └─CTEFullScan_252	6042240.79	root	CTE:toporders AS t	data:CTE_1
          └─HashAgg_256(Probe)	4833792.63	root		group by:Column#140, funcs:sum(Column#136)->Column#121, funcs:count(Column#137)->Column#122, funcs:max(Column#138)->Column#123, funcs:min(Column#139)->Column#124, funcs:firstrow(Column#140)->tpch_sf40.orders.o_orderkey
            └─Projection_289	19472331.89	root		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#136, tpch_sf40.lineitem.l_partkey->Column#137, tpch_sf40.lineitem.l_discount->Column#138, tpch_sf40.lineitem.l_discount->Column#139, tpch_sf40.orders.o_orderkey->Column#140
              └─IndexJoin_265	19472331.89	root		inner join, inner:TableReader_262, outer key:tpch_sf40.orders.o_orderkey, inner key:tpch_sf40.lineitem.l_orderkey, equal cond:eq(tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey)
                ├─Selection_272(Build)	4833792.63	root		not(isnull(tpch_sf40.orders.o_orderkey))
                │ └─CTEFullScan_274	6042240.79	root	CTE:toporders AS t	data:CTE_1
                └─TableReader_262(Probe)	4833792.63	root		data:TableRangeScan_261
                  └─TableRangeScan_261	4833792.63	cop[tikv]	table:l	range: decided by [eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], keep order:false
CTE_1	6042240.79	root		Non-Recursive CTE
└─TableReader_213(Seed Part)	6042240.79	root		MppVersion: 2, data:ExchangeSender_212
  └─ExchangeSender_212	6042240.79	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_59	6042240.79	mpp[tiflash]		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_shippriority, tpch_sf40.customer.c_name, tpch_sf40.nation.n_name, Column#48
      └─Projection_211	6042240.79	mpp[tiflash]		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_shippriority, Column#48, tpch_sf40.customer.c_name, tpch_sf40.nation.n_name
        └─Projection_208	6042240.79	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_shippriority, Column#48
          └─HashJoin_207	6042240.79	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
