-- Query: 7306
-- Execution time: .106040447s

id	estRows	task	access object	operator info
Projection_69	5.00	root		tpch_sf40.region.r_name, Column#124, Column#126
└─Limit_76	5.00	root		offset:0, count:10
  └─Window_416	5.00	root		rank()->Column#126 over(order by Column#124 desc)
    └─Sort_407	5.00	root		Column#124:desc
      └─TableReader_406	5.00	root		MppVersion: 2, data:ExchangeSender_405
        └─ExchangeSender_405	5.00	mpp[tiflash]		ExchangeType: PassThrough
          └─Projection_401	5.00	mpp[tiflash]		Column#124, tpch_sf40.region.r_name
            └─HashAgg_402	5.00	mpp[tiflash]		group by:tpch_sf40.nation.n_regionkey, tpch_sf40.region.r_name, funcs:sum(Column#143)->Column#124, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, stream_count: 2
              └─ExchangeReceiver_404	5.00	mpp[tiflash]		stream_count: 2
                └─ExchangeSender_403	5.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_regionkey, collate: binary], [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], stream_count: 2
                  └─HashAgg_150	5.00	mpp[tiflash]		group by:tpch_sf40.nation.n_regionkey, tpch_sf40.region.r_name, funcs:sum(Column#109)->Column#143
                    └─Projection_136	399988.00	mpp[tiflash]		Column#109, tpch_sf40.nation.n_regionkey, tpch_sf40.region.r_name
                      └─Projection_129	399988.00	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_regionkey, Column#109, tpch_sf40.supplier.s_suppkey
                        └─HashJoin_83	399988.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
                          ├─Projection_120(Build)	398784.00	mpp[tiflash]		Column#109, tpch_sf40.supplier.s_suppkey
                          │ └─HashAgg_121	398784.00	mpp[tiflash]		group by:tpch_sf40.supplier.s_suppkey, funcs:sum(Column#127)->Column#109, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
                          │   └─ExchangeReceiver_123	398784.00	mpp[tiflash]		stream_count: 2
                          │     └─ExchangeSender_122	398784.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                          │       └─HashAgg_98	398784.00	mpp[tiflash]		group by:Column#148, funcs:sum(Column#147)->Column#127
                          │         └─Projection_417	147107986.89	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#147, tpch_sf40.supplier.s_suppkey->Column#148
                          │           └─Projection_119	147107986.89	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_partkey
                          │             └─HashJoin_118	147107986.89	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
                          │               ├─ExchangeReceiver_109(Build)	32097576.63	mpp[tiflash]		stream_count: 2
                          │               │ └─ExchangeSender_108	32097576.63	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
                          │               │   └─Projection_107	32097576.63	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey
                          │               │     └─HashJoin_102	32097576.63	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
                          │               │       ├─ExchangeReceiver_105(Build)	400000.00	mpp[tiflash]		
                          │               │       │ └─ExchangeSender_104	400000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                          │               │       │   └─TableFullScan_103	400000.00	mpp[tiflash]	table:s	keep order:false
                          │               │       └─TableFullScan_106(Probe)	32000000.00	mpp[tiflash]	table:ps	keep order:false
                          │               └─ExchangeReceiver_113(Probe)	36503281.15	mpp[tiflash]		
