-- Query: 7141
-- Execution time: .106163961s

id	estRows	task	access object	operator info
Projection_82	100.00	root		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, Column#166, Column#167, Column#168, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name
└─TopN_86	100.00	root		Column#166:desc, tpch_sf40.orders.o_orderdate, offset:0, count:100
  └─TableReader_304	100.00	root		MppVersion: 2, data:ExchangeSender_303
    └─ExchangeSender_303	100.00	mpp[tiflash]		ExchangeType: PassThrough
      └─TopN_302	100.00	mpp[tiflash]		Column#166:desc, tpch_sf40.orders.o_orderdate, offset:0, count:100
        └─Selection_301	47664332.80	mpp[tiflash]		gt(Column#166, 10000)
          └─Projection_295	59580416.00	mpp[tiflash]		Column#166, Column#167, Column#168, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name
            └─HashAgg_296	59580416.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_orderkey, tpch_sf40.supplier.s_name, funcs:sum(Column#183)->Column#166, funcs:count(distinct tpch_sf40.orders.o_custkey)->Column#167, funcs:sum(Column#184)->Column#168, funcs:firstrow(tpch_sf40.orders.o_orderkey)->tpch_sf40.orders.o_orderkey, funcs:firstrow(tpch_sf40.orders.o_orderdate)->tpch_sf40.orders.o_orderdate, funcs:firstrow(tpch_sf40.supplier.s_name)->tpch_sf40.supplier.s_name, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
              └─ExchangeReceiver_298	59580416.00	mpp[tiflash]		stream_count: 2
                └─ExchangeSender_297	59580416.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], [name: tpch_sf40.orders.o_orderdate, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
                  └─HashAgg_293	59580416.00	mpp[tiflash]		group by:Column#191, Column#192, Column#193, Column#194, Column#195, funcs:sum(Column#189)->Column#183, funcs:count(Column#190)->Column#184
                    └─Projection_307	779224328.04	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#189, tpch_sf40.lineitem.l_orderkey->Column#190, tpch_sf40.orders.o_orderkey->Column#191, tpch_sf40.orders.o_orderdate->Column#192, tpch_sf40.supplier.s_name->Column#193, tpch_sf40.nation.n_name->Column#194, tpch_sf40.orders.o_custkey->Column#195
                      └─Projection_282	779224328.04	mpp[tiflash]		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_custkey, tpch_sf40.orders.o_orderdate, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name
                        └─Projection_272	779224328.04	mpp[tiflash]		tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_custkey, tpch_sf40.orders.o_orderdate
                          └─HashJoin_271	779224328.04	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
                            ├─ExchangeReceiver_145(Build)	60000000.00	mpp[tiflash]		stream_count: 2
                            │ └─ExchangeSender_144	60000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
                            │   └─TableFullScan_143	60000000.00	mpp[tiflash]	table:o	keep order:false
                            └─ExchangeReceiver_142(Probe)	773775163.59	mpp[tiflash]		
                              └─ExchangeSender_141	773775163.59	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
                                └─Projection_140	773775163.59	mpp[tiflash]		tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_partkey
                                  └─HashJoin_113	773775163.59	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
                                    ├─ExchangeReceiver_136(Build)	25677290.96	mpp[tiflash]		stream_count: 2
                                    │ └─ExchangeSender_135	25677290.96	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
                                    │   └─Projection_134	25677290.96	mpp[tiflash]		tpch_sf40.supplier.s_name, tpch_sf40.nation.n_name, tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_suppkey
                                    │     └─HashJoin_114	25677290.96	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)], stream_count: 2
                                    │       ├─ExchangeReceiver_130(Build)	319990.40	mpp[tiflash]		stream_count: 2
                                    │       │ └─ExchangeSender_129	319990.40	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                                    │       │   └─Selection_116	319990.40	mpp[tiflash]		le(Column#160, 5), stream_count: 2
                                    │       │     └─Window_117	399988.00	mpp[tiflash]		rank()->Column#160 over(partition by tpch_sf40.nation.n_nationkey order by tpch_sf40.supplier.s_acctbal desc), stream_count: 2
                                    │       │       └─Sort_128	399988.00	mpp[tiflash]		tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_acctbal:desc, stream_count: 2
                                    │       │         └─ExchangeReceiver_127	399988.00	mpp[tiflash]		stream_count: 2
