-- Query: 10990
-- Execution time: .105764189s

id	estRows	task	access object	operator info
Projection_33	10.00	root		tpch_sf40.nation.n_name, Column#59
└─TopN_37	10.00	root		Column#59:desc, offset:0, count:10
  └─TableReader_308	10.00	root		MppVersion: 2, data:ExchangeSender_307
    └─ExchangeSender_307	10.00	mpp[tiflash]		ExchangeType: PassThrough
      └─TopN_306	10.00	mpp[tiflash]		Column#59:desc, offset:0, count:10
        └─Projection_302	25.00	mpp[tiflash]		Column#59, tpch_sf40.nation.n_name
          └─HashAgg_303	25.00	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:sum(Column#67)->Column#59, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
            └─ExchangeReceiver_305	25.00	mpp[tiflash]		stream_count: 2
              └─ExchangeSender_304	25.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
                └─HashAgg_300	25.00	mpp[tiflash]		group by:Column#70, funcs:sum(Column#69)->Column#67
                  └─Projection_309	149760355.18	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#69, tpch_sf40.nation.n_name->Column#70
                    └─Projection_289	149760355.18	mpp[tiflash]		tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.nation.n_name
                      └─Projection_279	149760355.18	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_orderkey
                        └─HashJoin_278	149760355.18	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_custkey, tpch_sf40.customer.c_custkey)]
                          ├─ExchangeReceiver_97(Build)	6000000.00	mpp[tiflash]		
                          │ └─ExchangeSender_96	6000000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
