-- Query: 3821
-- Execution time: .105474493s

id	estRows	task	access object	operator info
TopN_64	10.00	root		Column#132:desc, tpch_sf40.part.p_name, offset:0, count:10
└─TableReader_330	10.00	root		MppVersion: 2, data:ExchangeSender_329
  └─ExchangeSender_329	10.00	mpp[tiflash]		ExchangeType: PassThrough
    └─TopN_328	10.00	mpp[tiflash]		Column#132:desc, tpch_sf40.part.p_name, offset:0, count:10
      └─Window_327	6400000.00	mpp[tiflash]		row_number()->Column#136 over(order by Column#132 desc rows between current row and current row)
        └─Sort_157	6400000.00	mpp[tiflash]		Column#132:desc
          └─ExchangeReceiver_156	6400000.00	mpp[tiflash]		
            └─ExchangeSender_155	6400000.00	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
              └─Projection_71	6400000.00	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_retailprice, Column#132, Column#133, case(gt(Column#132, 1000), High Sales, or(0, eq(Column#132, 0)), No Sales, Average Sales)->Column#134
                └─Projection_72	6400000.00	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_retailprice, coalesce(Column#130, 0)->Column#132, coalesce(Column#131, 0)->Column#133
                  └─Selection_73	6400000.00	mpp[tiflash]		or(gt(coalesce(Column#130, 0), 0), gt(coalesce(Column#131, 0), 0))
                    └─Projection_149	8000000.00	mpp[tiflash]		Column#130, Column#131, tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_retailprice
                      └─HashAgg_74	8000000.00	mpp[tiflash]		group by:tpch_sf40.part.p_name, tpch_sf40.part.p_partkey, tpch_sf40.part.p_retailprice, funcs:sum(Column#113)->Column#130, funcs:max(Column#129)->Column#131, funcs:firstrow(tpch_sf40.part.p_partkey)->tpch_sf40.part.p_partkey, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name, funcs:firstrow(tpch_sf40.part.p_retailprice)->tpch_sf40.part.p_retailprice, stream_count: 2
                        └─ExchangeReceiver_148	8000000.00	mpp[tiflash]		stream_count: 2
                          └─ExchangeSender_147	8000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], [name: tpch_sf40.part.p_name, collate: utf8mb4_bin], [name: tpch_sf40.part.p_retailprice, collate: binary], stream_count: 2
                            └─Projection_77	8000000.00	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_retailprice, Column#113, Column#129
                              └─Projection_146	8000000.00	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_retailprice, Column#129, Column#113
                                └─HashJoin_78	8000000.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.lineitem.l_partkey)]
                                  ├─Projection_116(Build)	8000000.00	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_retailprice, Column#129
                                  │ └─HashJoin_79	8000000.00	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.supplier.s_suppkey)]
