-- Query: 25641
-- Source: SQLStorm v1.0 query 1778

id	estRows	estCost	task	access object	operator info
Projection_57	1199997.40	16433919210.30	root		tpch_sf40.region.r_name, Column#114->Column#118, Column#115->Column#119, Column#116->Column#120
└─Sort_59	1199997.40	16432721612.89	root		tpch_sf40.region.r_name, Column#111:desc
  └─Projection_61	1199997.40	15188191670.40	root		tpch_sf40.region.r_name, coalesce(tpch_sf40.supplier.s_name, Unknown)->Column#114, coalesce(Column#111, 0.00)->Column#115, case(isnull(Column#111), No Sales Recorded, Sales Recorded)->Column#116, Column#111
    └─HashJoin_64	1199997.40	15097773066.31	root		left outer join, equal:[eq(tpch_sf40.customer.c_name, tpch_sf40.supplier.s_name)]
      ├─TableReader_180(Build)	396928.00	14610363070.25	root		MppVersion: 2, data:ExchangeSender_179
      │ └─ExchangeSender_179	396928.00	29156979503.70	mpp[tiflash]		ExchangeType: PassThrough
      │   └─Window_177	396928.00	29156979503.70	mpp[tiflash]		rank()->Column#113 over(order by Column#111 desc)
      │     └─Sort_114	396928.00	29156979503.70	mpp[tiflash]		Column#111:desc
      │       └─ExchangeReceiver_113	396928.00	29137972033.75	mpp[tiflash]		
      │         └─ExchangeSender_112	396928.00	29112171713.75	mpp[tiflash]		ExchangeType: PassThrough, Compression: FAST
      │           └─Projection_108	396928.00	29112171713.75	mpp[tiflash]		Column#111, tpch_sf40.supplier.s_name
      │             └─HashAgg_109	396928.00	29112162187.48	mpp[tiflash]		group by:tpch_sf40.supplier.s_name, funcs:sum(Column#124)->Column#111, funcs:firstrow(tpch_sf40.supplier.s_name)->tpch_sf40.supplier.s_name, stream_count: 2
      │               └─ExchangeReceiver_111	396928.00	29108654462.74	mpp[tiflash]		stream_count: 2
      │                 └─ExchangeSender_110	396928.00	29082854142.74	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], stream_count: 2
      │                   └─HashAgg_85	396928.00	29082854142.74	mpp[tiflash]		group by:Column#137, funcs:sum(Column#136)->Column#124
      │                     └─Projection_302	148807518.47	32293638740.48	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#136, tpch_sf40.supplier.s_name->Column#137
      │                       └─Projection_107	148807518.47	28543763678.83	mpp[tiflash]		tpch_sf40.supplier.s_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_partkey
      │                         └─HashJoin_106	148807518.47	28536620917.95	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
      │                           ├─ExchangeReceiver_94(Build)	32097576.63	3040261951.73	mpp[tiflash]		stream_count: 2
      │                           │ └─ExchangeSender_93	32097576.63	1981041922.84	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
      │                           │   └─Projection_92	32097576.63	1981041922.84	mpp[tiflash]		tpch_sf40.supplier.s_name, tpch_sf40.partsupp.ps_partkey
