-- Query: 8892
-- Execution time: .106564164s

id	estRows	task	access object	operator info
Projection_55	50.00	root		tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_orderdate, Column#107, Column#108
└─TopN_59	50.00	root		tpch_sf40.orders.o_orderdate:desc, tpch_sf40.orders.o_totalprice:desc, offset:0, count:50
  └─TableReader_240	50.00	root		MppVersion: 2, data:ExchangeSender_239
    └─ExchangeSender_239	50.00	mpp[tiflash]		ExchangeType: PassThrough
      └─TopN_238	50.00	mpp[tiflash]		tpch_sf40.orders.o_orderdate:desc, tpch_sf40.orders.o_totalprice:desc, offset:0, count:50
        └─Projection_237	8020761.72	mpp[tiflash]		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_totalprice, tpch_sf40.customer.c_name, Column#107, Column#108
          └─Projection_234	8020761.72	mpp[tiflash]		Column#107, Column#108, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_orderdate, tpch_sf40.customer.c_name
            └─HashJoin_233	8020761.72	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.orders.o_orderkey)]
              ├─Projection_90(Build)	7964672.00	mpp[tiflash]		Column#107, div(Column#108, cast(case(eq(Column#118, 0), 1, Column#118), decimal(20,0) BINARY))->Column#108, tpch_sf40.partsupp.ps_partkey
              │ └─HashAgg_91	7964672.00	mpp[tiflash]		group by:tpch_sf40.partsupp.ps_partkey, funcs:sum(Column#119)->Column#107, funcs:sum(Column#120)->Column#118, funcs:sum(Column#121)->Column#108, funcs:firstrow(tpch_sf40.partsupp.ps_partkey)->tpch_sf40.partsupp.ps_partkey, stream_count: 2
              │   └─ExchangeReceiver_93	7964672.00	mpp[tiflash]		stream_count: 2
              │     └─ExchangeSender_92	7964672.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
              │       └─HashAgg_82	7964672.00	mpp[tiflash]		group by:Column#166, funcs:sum(Column#163)->Column#119, funcs:count(Column#164)->Column#120, funcs:sum(Column#165)->Column#121
              │         └─Projection_257	32000000.00	mpp[tiflash]		cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY)->Column#163, tpch_sf40.partsupp.ps_supplycost->Column#164, tpch_sf40.partsupp.ps_supplycost->Column#165, tpch_sf40.partsupp.ps_partkey->Column#166
              │           └─TableFullScan_89	32000000.00	mpp[tiflash]	table:ps	keep order:false
              └─ExchangeReceiver_117(Probe)	11569350.40	mpp[tiflash]		
                └─ExchangeSender_116	11569350.40	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary]
                  └─Selection_100	11569350.40	mpp[tiflash]		le(Column#92, 3), stream_count: 2
                    └─Window_101	14461688.00	mpp[tiflash]		rank()->Column#92 over(partition by tpch_sf40.customer.c_nationkey order by tpch_sf40.orders.o_totalprice desc), stream_count: 2
                      └─Sort_115	14461688.00	mpp[tiflash]		tpch_sf40.customer.c_nationkey, tpch_sf40.orders.o_totalprice:desc, stream_count: 2
                        └─ExchangeReceiver_114	14461688.00	mpp[tiflash]		stream_count: 2
                          └─ExchangeSender_113	14461688.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_nationkey, collate: binary], stream_count: 2
                            └─Projection_103	14461688.00	mpp[tiflash]		tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_orderdate, tpch_sf40.customer.c_name, tpch_sf40.customer.c_nationkey
                              └─Projection_112	14461688.00	mpp[tiflash]		tpch_sf40.customer.c_name, tpch_sf40.customer.c_nationkey, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_orderdate, tpch_sf40.orders.o_custkey
                                └─HashJoin_104	14461688.00	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)], stream_count: 2
                                  ├─ExchangeReceiver_107(Build)	6000000.00	mpp[tiflash]		stream_count: 2
                                  │ └─ExchangeSender_106	6000000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
                                  │   └─TableFullScan_105	6000000.00	mpp[tiflash]	table:c	keep order:false
                                  └─ExchangeReceiver_111(Probe)	14461688.00	mpp[tiflash]		
                                    └─ExchangeSender_110	14461688.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_custkey, collate: binary]
                                      └─TableFullScan_108	14461688.00	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1997-01-01), keep order:false
