-- Query: 25727
-- Source: SQLStorm v1.0 query 2174

id	estRows	estCost	task	access object	operator info
Sort_75	120000260.00	7288396068218.93	root		tpch_sf40.region.r_name, tpch_sf40.nation.n_name, Column#146:desc
└─Projection_77	120000260.00	23027370691.06	root		tpch_sf40.region.r_name, tpch_sf40.nation.n_name, coalesce(Column#124, 0)->Column#146, tpch_sf40.part.p_name, Column#144, Column#145, case(isnull(Column#124), No Orders, Has Orders)->Column#147
  └─HashJoin_80	120000260.00	16889657392.68	root		left outer join, equal:[eq(tpch_sf40.region.r_regionkey, tpch_sf40.part.p_partkey)]
    ├─TableReader_343(Build)	8000000.00	5840497972.77	root		MppVersion: 2, data:ExchangeSender_342
    │ └─ExchangeSender_342	8000000.00	8090595945.53	mpp[tiflash]		ExchangeType: PassThrough
    │   └─Projection_338	8000000.00	8090595945.53	mpp[tiflash]		Column#144, div(Column#145, cast(case(eq(Column#167, 0), 1, Column#167), decimal(20,0) BINARY))->Column#145, tpch_sf40.part.p_partkey, tpch_sf40.part.p_name
    │     └─HashAgg_339	8000000.00	8080707945.53	mpp[tiflash]		group by:tpch_sf40.part.p_name, tpch_sf40.part.p_partkey, funcs:sum(Column#168)->Column#144, funcs:sum(Column#169)->Column#167, funcs:sum(Column#170)->Column#145, funcs:firstrow(tpch_sf40.part.p_partkey)->tpch_sf40.part.p_partkey, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name, stream_count: 2
    │       └─ExchangeReceiver_341	8000000.00	7932515873.53	mpp[tiflash]		stream_count: 2
    │         └─ExchangeSender_340	8000000.00	6236515873.53	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], [name: tpch_sf40.part.p_name, collate: utf8mb4_bin], stream_count: 2
    │           └─HashAgg_279	8000000.00	6236515873.53	mpp[tiflash]		group by:Column#181, Column#182, funcs:sum(Column#178)->Column#168, funcs:count(Column#179)->Column#169, funcs:sum(Column#180)->Column#170
    │             └─Projection_348	32141938.80	6767141463.66	mpp[tiflash]		cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY)->Column#178, tpch_sf40.partsupp.ps_supplycost->Column#179, tpch_sf40.partsupp.ps_supplycost->Column#180, tpch_sf40.part.p_partkey->Column#181, tpch_sf40.part.p_name->Column#182
