-- Query: 26485
-- Source: SQLStorm v1.0 query 5368

id	estRows	estCost	task	access object	operator info
Sort_156	3022.65	38669310480.89	root		Column#162:desc, tpch_sf40.part.p_retailprice:desc
└─Projection_159	3022.65	38667426702.75	root		tpch_sf40.supplier.s_name, Column#162, tpch_sf40.part.p_name, tpch_sf40.part.p_mfgr, tpch_sf40.part.p_brand, tpch_sf40.part.p_retailprice
  └─HashJoin_160	3022.65	38667422177.84	root		inner join, equal:[eq(tpch_sf40.lineitem.l_suppkey, tpch_sf40.supplier.s_suppkey)]
    ├─TopN_230(Build)	5.00	27632783349.93	root		Column#162:desc, offset:0, count:5
    │ └─TableReader_474	5.00	27632782729.61	root		MppVersion: 2, data:ExchangeSender_473
    │   └─ExchangeSender_473	5.00	55265565008.21	mpp[tiflash]		ExchangeType: PassThrough
    │     └─TopN_472	5.00	55265565008.21	mpp[tiflash]		Column#162:desc, offset:0, count:5
    │       └─Projection_471	400000.00	55263335946.99	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, Column#162
    │         └─HashJoin_470	400000.00	55263321546.99	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
    │           ├─ExchangeReceiver_284(Build)	398784.00	55236843902.52	mpp[tiflash]		
    │           │ └─ExchangeSender_283	398784.00	55217702270.52	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │           │   └─Projection_279	398784.00	55217702270.52	mpp[tiflash]		Column#162, tpch_sf40.supplier.s_suppkey
    │           │     └─HashAgg_280	398784.00	55217692699.70	mpp[tiflash]		group by:tpch_sf40.supplier.s_suppkey, funcs:count(distinct tpch_sf40.orders.o_orderkey)->Column#162, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
    │           │       └─ExchangeReceiver_282	398784.00	55214657083.89	mpp[tiflash]		stream_count: 2
    │           │         └─ExchangeSender_281	398784.00	55208276539.89	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
    │           │           └─HashAgg_250	398784.00	55208276539.89	mpp[tiflash]		group by:tpch_sf40.orders.o_orderkey, tpch_sf40.supplier.s_suppkey, 
    │           │             └─Projection_278	474617950.14	53486665880.58	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey
    │           │               └─HashJoin_277	474617950.14	53469579634.38	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
    │           │                 ├─ExchangeReceiver_270(Build)	29235455.49	4107548982.58	mpp[tiflash]		stream_count: 2
    │           │                 │ └─ExchangeSender_269	29235455.49	3376662595.40	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
    │           │                 │   └─TableFullScan_267	29235455.49	3232662595.40	mpp[tiflash]	table:o	pushed down filter:eq(tpch_sf40.orders.o_orderstatus, "O"), keep order:false
    │           │                 └─ExchangeReceiver_266(Probe)	967247971.92	47755475728.15	mpp[tiflash]		
    │           │                   └─ExchangeSender_265	967247971.92	24541524402.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
    │           │                     └─Projection_264	967247971.92	24541524402.00	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_partkey
    │           │                       └─HashJoin_252	967247971.92	24506703475.01	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
    │           │                         ├─ExchangeReceiver_260(Build)	32097576.63	2461082234.63	mpp[tiflash]		stream_count: 2
    │           │                         │ └─ExchangeSender_259	32097576.63	1947521008.51	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
    │           │                         │   └─Projection_258	32097576.63	1947521008.51	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey
    │           │                         │     └─HashJoin_253	32097576.63	1946750666.67	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
