-- Query: 27886
-- Source: SQLStorm v1.0 query 8743

id	estRows	estCost	task	access object	operator info
Sort_69	294.64	39970605925.67	root		tpch_sf40.nation.n_name, Column#137:desc
└─TableReader_297	294.64	39970481494.54	root		MppVersion: 2, data:ExchangeSender_296
  └─ExchangeSender_296	294.64	79940920855.93	mpp[tiflash]		ExchangeType: PassThrough
    └─Projection_72	294.64	79940920855.93	mpp[tiflash]		tpch_sf40.nation.n_name, Column#137, stream_count: 2
      └─Selection_295	294.64	79940920848.86	mpp[tiflash]		le(Column#139, 5), stream_count: 2
        └─Window_292	368.30	79940919964.95	mpp[tiflash]		row_number()->Column#139 over(partition by tpch_sf40.nation.n_name order by Column#137 desc rows between current row and current row), stream_count: 2
          └─Sort_123	368.30	79940919964.95	mpp[tiflash]		tpch_sf40.nation.n_name, Column#137:desc, stream_count: 2
            └─ExchangeReceiver_122	368.30	79940911232.87	mpp[tiflash]		stream_count: 2
              └─ExchangeSender_121	368.30	79940887293.59	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
                └─Projection_117	368.30	79940887293.59	mpp[tiflash]		Column#137, tpch_sf40.nation.n_name
                  └─HashAgg_118	368.30	79940887284.75	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.orders.o_orderdate, funcs:sum(Column#140)->Column#137, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
                    └─ExchangeReceiver_120	368.30	79940883069.78	mpp[tiflash]		stream_count: 2
                      └─ExchangeSender_119	368.30	79940856184.12	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], [name: tpch_sf40.orders.o_orderdate, collate: binary], stream_count: 2
                        └─HashAgg_78	368.30	79940856184.12	mpp[tiflash]		group by:Column#147, Column#148, funcs:sum(Column#146)->Column#140
                          └─Projection_304	72183507.09	81429638947.75	mpp[tiflash]		mul(tpch_sf40.lineitem.l_extendedprice, minus(1, tpch_sf40.lineitem.l_discount))->Column#146, tpch_sf40.nation.n_name->Column#147, tpch_sf40.orders.o_orderdate->Column#148
                            └─Projection_116	72183507.09	79592640875.92	mpp[tiflash]		tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_orderdate, tpch_sf40.nation.n_name
                              └─Projection_109	72183507.09	79589176067.58	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.orders.o_orderdate, tpch_sf40.lineitem.l_orderkey
                                └─HashJoin_81	72183507.09	79584845057.16	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
                                  ├─ExchangeReceiver_108(Build)	9184457.40	4062482636.80	mpp[tiflash]		stream_count: 2
                                  │ └─ExchangeSender_107	9184457.40	3768580000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
                                  │   └─TableFullScan_105	9184457.40	3480580000.00	mpp[tiflash]	table:orders	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1997-01-01), lt(tpch_sf40.orders.o_orderdate, 1998-01-01), keep order:false
                                  └─ExchangeReceiver_104(Probe)	238070539.85	75121856047.48	mpp[tiflash]		
                                    └─ExchangeSender_103	238070539.85	44410756406.59	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
                                      └─Projection_102	238070539.85	44410756406.59	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.lineitem.l_orderkey, tpch_sf40.lineitem.l_extendedprice, tpch_sf40.lineitem.l_discount, tpch_sf40.lineitem.l_suppkey, tpch_sf40.lineitem.l_partkey
                                        └─HashJoin_82	238070539.85	44393615327.72	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.lineitem.l_suppkey) eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
                                          ├─ExchangeReceiver_97(Build)	32096613.71	4545111458.40	mpp[tiflash]		stream_count: 2
                                          │ └─ExchangeSender_96	32096613.71	2972377386.82	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
                                          │   └─HashJoin_83	32096613.71	2970836749.36	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)], stream_count: 2
                                          │     ├─ExchangeReceiver_91(Build)	399988.00	38196775.16	mpp[tiflash]		stream_count: 2
                                          │     │ └─ExchangeSender_90	399988.00	24997171.16	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
                                          │     │   └─Projection_89	399988.00	24997171.16	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey
                                          │     │     └─HashJoin_84	399988.00	24987571.45	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
                                          │     │       ├─ExchangeReceiver_87(Build)	25.00	567519.34	mpp[tiflash]		
                                          │     │       │ └─ExchangeSender_86	25.00	565339.09	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                                          │     │       │   └─TableFullScan_85	25.00	565339.09	mpp[tiflash]	table:nation	keep order:false
                                          │     │       └─TableFullScan_88(Probe)	400000.00	23780000.00	mpp[tiflash]	table:supplier	keep order:false
                                          │     └─ExchangeReceiver_94(Probe)	32000000.00	2880580000.00	mpp[tiflash]		
                                          │       └─ExchangeSender_93	32000000.00	1856580000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_suppkey, collate: binary]
                                          │         └─TableFullScan_92	32000000.00	1856580000.00	mpp[tiflash]	table:partsupp	keep order:false
                                          └─ExchangeReceiver_101(Probe)	122025650.02	39452398201.86	mpp[tiflash]		
                                            └─ExchangeSender_100	122025650.02	20782473749.29	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_suppkey, collate: binary], [name: tpch_sf40.lineitem.l_partkey, collate: binary]
                                              └─TableFullScan_98	122025650.02	20206444253.29	mpp[tiflash]	table:lineitem	pushed down filter:eq(tpch_sf40.lineitem.l_returnflag, "N"), keep order:false
