-- Query: 26533
-- Source: SQLStorm v1.0 query 5475

id	estRows	estCost	task	access object	operator info
Projection_74	10.00	81516030998.53	root		tpch_sf40.nation.n_name, Column#172, Column#173, Column#195, Column#196, Column#174
└─TopN_77	10.00	81516030983.56	root		Column#173:desc, Column#195:desc, offset:0, count:10
  └─HashJoin_83	150000000.00	56651398871.33	root		CARTESIAN left outer join, left cond:[gt(Column#172, 0)]
    ├─TableReader_372(Build)	25.00	53297316593.48	root		MppVersion: 2, data:ExchangeSender_371
    │ └─ExchangeSender_371	25.00	106594626971.96	mpp[tiflash]		ExchangeType: PassThrough
    │   └─Projection_367	25.00	106594626971.96	mpp[tiflash]		Column#172, Column#173, div(Column#174, cast(case(eq(Column#214, 0), 1, Column#214), decimal(20,0) BINARY))->Column#174, tpch_sf40.nation.n_name
    │     └─HashAgg_368	25.00	106594626941.06	mpp[tiflash]		group by:tpch_sf40.nation.n_name, funcs:count(distinct tpch_sf40.supplier.s_suppkey)->Column#172, funcs:sum(Column#215)->Column#173, funcs:sum(Column#216)->Column#214, funcs:sum(Column#217)->Column#174, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, stream_count: 2
    │       └─ExchangeReceiver_370	25.00	106594626523.14	mpp[tiflash]		stream_count: 2
    │         └─ExchangeSender_369	25.00	106594623498.14	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], stream_count: 2
    │           └─HashAgg_86	25.00	106594623498.14	mpp[tiflash]		group by:Column#234, Column#235, funcs:sum(Column#231)->Column#215, funcs:count(Column#232)->Column#216, funcs:sum(Column#233)->Column#217
    │             └─Projection_468	399988.00	106602112635.82	mpp[tiflash]		Column#170->Column#231, Column#171->Column#232, cast(Column#171, decimal(20,0) BINARY)->Column#233, tpch_sf40.nation.n_name->Column#234, tpch_sf40.supplier.s_suppkey->Column#235
    │               └─Projection_366	399988.00	106591733747.20	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey, Column#170, Column#171
    │                 └─HashJoin_365	399988.00	106591714547.78	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_suppkey)]
    │                   ├─Projection_130(Build)	398784.00	106551867539.01	mpp[tiflash]		Column#170, Column#171, tpch_sf40.supplier.s_suppkey
    │                   │ └─HashAgg_131	398784.00	106551853182.79	mpp[tiflash]		group by:tpch_sf40.supplier.s_suppkey, funcs:sum(Column#197)->Column#170, funcs:count(distinct tpch_sf40.orders.o_orderkey)->Column#171, funcs:firstrow(tpch_sf40.supplier.s_suppkey)->tpch_sf40.supplier.s_suppkey, stream_count: 2
    │                   │   └─ExchangeReceiver_133	398784.00	106547940242.18	mpp[tiflash]		stream_count: 2
    │                   │     └─ExchangeSender_132	398784.00	106525608338.18	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], stream_count: 2
    │                   │       └─HashAgg_102	398784.00	106525608338.18	mpp[tiflash]		group by:Column#229, Column#230, funcs:sum(Column#228)->Column#197
    │                   │         └─Projection_467	974059631.84	126613594252.79	mpp[tiflash]		mul(tpch_sf40.partsupp.ps_supplycost, cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY))->Column#228, tpch_sf40.supplier.s_suppkey->Column#229, tpch_sf40.orders.o_orderkey->Column#230
    │                   │           └─Projection_129	974059631.84	101824750682.21	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost, tpch_sf40.orders.o_orderkey, tpch_sf40.lineitem.l_orderkey
    │                   │             └─HashJoin_128	974059631.84	101766307104.30	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.lineitem.l_orderkey, tpch_sf40.orders.o_orderkey)], stream_count: 2
    │                   │               ├─ExchangeReceiver_123(Build)	60000000.00	3744464000.00	mpp[tiflash]		stream_count: 2
    │                   │               │ └─ExchangeSender_122	60000000.00	2784464000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary], stream_count: 2
    │                   │               │   └─TableFullScan_121	60000000.00	2784464000.00	mpp[tiflash]	table:o	keep order:false
    │                   │               └─ExchangeReceiver_120(Probe)	967247971.92	96362246349.22	mpp[tiflash]		
    │                   │                 └─ExchangeSender_119	967247971.92	26720392370.78	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_orderkey, collate: binary]
    │                   │                   └─Projection_118	967247971.92	26720392370.78	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost, tpch_sf40.lineitem.l_orderkey, tpch_sf40.partsupp.ps_partkey
    │                   │                     └─HashJoin_106	967247971.92	26662357492.46	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
    │                   │                       ├─ExchangeReceiver_114(Build)	32097576.63	4591058190.77	mpp[tiflash]		stream_count: 2
    │                   │                       │ └─ExchangeSender_113	32097576.63	2536813286.26	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
    │                   │                       │   └─Projection_112	32097576.63	2536813286.26	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_partkey, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
    │                   │                       │     └─HashJoin_107	32097576.63	2535272602.58	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
    │                   │                       │       ├─ExchangeReceiver_110(Build)	400000.00	38224000.00	mpp[tiflash]		
    │                   │                       │       │ └─ExchangeSender_109	400000.00	19024000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │                   │                       │       │   └─TableFullScan_108	400000.00	19024000.00	mpp[tiflash]	table:s	keep order:false
    │                   │                       │       └─TableFullScan_111(Probe)	32000000.00	2445101935.92	mpp[tiflash]	table:ps	keep order:false
    │                   │                       └─ExchangeReceiver_117(Probe)	240012290.00	21601686100.00	mpp[tiflash]		
    │                   │                         └─ExchangeSender_116	240012290.00	13921292820.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_partkey, collate: binary]
    │                   │                           └─TableFullScan_115	240012290.00	13921292820.00	mpp[tiflash]	table:l	keep order:false
    │                   └─ExchangeReceiver_100(Probe)	399988.00	38196775.16	mpp[tiflash]		
    │                     └─ExchangeSender_99	399988.00	24997171.16	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary]
    │                       └─Projection_98	399988.00	24997171.16	mpp[tiflash]		tpch_sf40.nation.n_name, tpch_sf40.supplier.s_suppkey
    │                         └─HashJoin_93	399988.00	24987571.45	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.nation.n_nationkey, tpch_sf40.supplier.s_nationkey)]
    │                           ├─ExchangeReceiver_96(Build)	25.00	567519.34	mpp[tiflash]		
    │                           │ └─ExchangeSender_95	25.00	565339.09	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │                           │   └─TableFullScan_94	25.00	565339.09	mpp[tiflash]	table:n	keep order:false
    │                           └─TableFullScan_97(Probe)	400000.00	23780000.00	mpp[tiflash]	table:s	keep order:false
    └─TableReader_450(Probe)	6000000.00	3204377720.85	root		MppVersion: 2, data:ExchangeSender_449
      └─ExchangeSender_449	6000000.00	5775155441.70	mpp[tiflash]		ExchangeType: PassThrough
        └─Projection_445	6000000.00	5775155441.70	mpp[tiflash]		Column#195, Column#196
          └─HashAgg_446	6000000.00	5775011441.70	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, funcs:sum(Column#224)->Column#195, funcs:sum(Column#225)->Column#196, stream_count: 2
            └─ExchangeReceiver_448	6000000.00	5724539369.70	mpp[tiflash]		stream_count: 2
              └─ExchangeSender_447	6000000.00	5388539369.70	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
                └─HashAgg_380	6000000.00	5388539369.70	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#224, funcs:count(tpch_sf40.orders.o_orderkey)->Column#225
                  └─Projection_444	60000000.00	5077019297.70	mpp[tiflash]		tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice
                    └─HashJoin_443	60000000.00	5074859297.70	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)]
                      ├─ExchangeReceiver_413(Build)	6000000.00	566864000.00	mpp[tiflash]		
                      │ └─ExchangeSender_412	6000000.00	278864000.00	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
                      │   └─TableFullScan_411	6000000.00	278864000.00	mpp[tiflash]	table:c	keep order:false
                      └─TableFullScan_414(Probe)	60000000.00	4400795297.70	mpp[tiflash]	table:o	keep order:false
