-- Query: 26242
-- Source: SQLStorm v1.0 query 4532

id	estRows	estCost	task	access object	operator info
Sort_170	1706666.67	33530481732.55	root		tpch_sf40.part.p_retailprice:desc, Column#120:desc
└─Projection_172	1706666.67	31655764345.53	root		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_brand, tpch_sf40.part.p_retailprice, tpch_sf40.supplier.s_name, Column#120, Column#121, Column#151, 0->Column#173
  └─TableReader_263	1706666.67	31651932025.53	root		MppVersion: 2, data:ExchangeSender_262
    └─ExchangeSender_262	1706666.67	62106125384.40	mpp[tiflash]		ExchangeType: PassThrough
      └─Projection_261	1706666.67	62106125384.40	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_brand, tpch_sf40.part.p_retailprice, Column#120, Column#121, tpch_sf40.supplier.s_name, Column#151
        └─HashJoin_174	1706666.67	62105961544.40	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.orders.o_orderkey)]
          ├─Selection_177(Build)	1706666.67	4279063936.61	mpp[tiflash]		or(isnull(Column#121), lt(Column#121, 100.00))
          │ └─Projection_222	2133333.33	4273943936.61	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_brand, tpch_sf40.part.p_retailprice, Column#120, Column#121, tpch_sf40.supplier.s_name
          │   └─HashJoin_179	2133333.33	4273764736.61	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.supplier.s_suppkey)]
          │     ├─Projection_205(Build)	398784.00	2762405901.00	mpp[tiflash]		Column#120, div(Column#121, cast(case(eq(Column#176, 0), 1, Column#176), decimal(20,0) BINARY))->Column#121, tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name
