-- Query: 28050
-- Source: SQLStorm v1.0 query 9153

id	estRows	estCost	task	access object	operator info
Projection_72	20.00	35381762810.67	root		tpch_sf40.nation.n_name, tpch_sf40.region.r_name, Column#138->Column#144, Column#139->Column#145, Column#140->Column#146, Column#141->Column#147
└─Sort_74	20.00	35381762780.73	root		Column#139:desc
  └─TableReader_413	20.00	35381757883.44	root		MppVersion: 2, data:ExchangeSender_412
    └─ExchangeSender_412	20.00	70763509342.89	mpp[tiflash]		ExchangeType: PassThrough
      └─Selection_77	20.00	70763509342.89	mpp[tiflash]		gt(Column#138, 10)
        └─Projection_408	25.00	70763509282.89	mpp[tiflash]		Column#138, Column#139, div(Column#140, cast(case(eq(Column#171, 0), 1, Column#171), decimal(20,0) BINARY))->Column#140, Column#141, tpch_sf40.nation.n_name, tpch_sf40.region.r_name
          └─HashAgg_409	25.00	70763509251.39	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.region.r_name, funcs:count(distinct tpch_sf40.orders.o_orderkey)->Column#138, funcs:sum(Column#172)->Column#139, funcs:sum(Column#173)->Column#171, funcs:sum(Column#174)->Column#140, funcs:max(Column#175)->Column#141, funcs:firstrow(tpch_sf40.nation.n_name)->tpch_sf40.nation.n_name, funcs:firstrow(tpch_sf40.region.r_name)->tpch_sf40.region.r_name, stream_count: 2
            └─ExchangeReceiver_411	25.00	70763508692.54	mpp[tiflash]		stream_count: 2
              └─ExchangeSender_410	25.00	70763504842.54	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.nation.n_name, collate: utf8mb4_bin], [name: tpch_sf40.region.r_name, collate: utf8mb4_bin], stream_count: 2
                └─HashAgg_406	25.00	70763504842.54	mpp[tiflash]		group by:tpch_sf40.nation.n_name, tpch_sf40.orders.o_orderkey, tpch_sf40.region.r_name, funcs:sum(Column#113)->Column#172, funcs:count(tpch_sf40.orders.o_totalprice)->Column#173, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#174, funcs:max(tpch_sf40.orders.o_orderdate)->Column#175
                  └─Projection_395	22291957.98	70548699247.16	mpp[tiflash]		Column#113, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_orderdate, tpch_sf40.nation.n_name, tpch_sf40.region.r_name
                    └─Projection_385	22291957.98	70547094226.18	mpp[tiflash]		tpch_sf40.region.r_name, tpch_sf40.nation.n_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice, tpch_sf40.orders.o_orderdate, Column#113
