-- Query: 25794
-- Source: SQLStorm v1.0 query 2461

id	estRows	estCost	task	access object	operator info
Sort_71	12336944095644332032.00	819370923931085825900544.00	root		Column#102:desc, Column#160
└─Projection_73	12336944095644332032.00	634082880551158153216.00	root		tpch_sf40.customer.c_name, Column#102, Column#103, tpch_sf40.part.p_name, Column#158, Column#160, coalesce(Column#176, 0)->Column#177, case(gt(Column#102, 10000), VIP, Regular)->Column#178
  └─HashJoin_75	12336944095644332032.00	964867326504805.38	root		CARTESIAN left outer join
    ├─TableReader_398(Build)	319027.20	1345786603.53	root		MppVersion: 2, data:ExchangeSender_397
    │ └─ExchangeSender_397	319027.20	2663498813.47	mpp[tiflash]		ExchangeType: PassThrough
    │   └─Selection_314	319027.20	2663498813.47	mpp[tiflash]		gt(Column#176, 50000)
    │     └─Projection_393	398784.00	2662541731.87	mpp[tiflash]		Column#176
    │       └─HashAgg_394	398784.00	2662536946.46	mpp[tiflash]		group by:tpch_sf40.supplier.s_name, tpch_sf40.supplier.s_suppkey, funcs:sum(Column#218)->Column#176, stream_count: 2
    │         └─ExchangeReceiver_396	398784.00	2658778734.04	mpp[tiflash]		stream_count: 2
    │           └─ExchangeSender_395	398784.00	2629667502.04	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.supplier.s_suppkey, collate: binary], [name: tpch_sf40.supplier.s_name, collate: utf8mb4_bin], stream_count: 2
    │             └─HashAgg_391	398784.00	2629667502.04	mpp[tiflash]		group by:Column#220, Column#221, funcs:sum(Column#219)->Column#218
    │               └─Projection_401	32097576.63	3289516544.90	mpp[tiflash]		mul(cast(tpch_sf40.partsupp.ps_availqty, decimal(10,0) BINARY), tpch_sf40.partsupp.ps_supplycost)->Column#219, tpch_sf40.supplier.s_suppkey->Column#220, tpch_sf40.supplier.s_name->Column#221
    │                 └─Projection_380	32097576.63	2472665317.16	mpp[tiflash]		tpch_sf40.supplier.s_suppkey, tpch_sf40.supplier.s_name, tpch_sf40.partsupp.ps_availqty, tpch_sf40.partsupp.ps_supplycost
    │                   └─HashJoin_379	32097576.63	2471124633.49	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.supplier.s_suppkey, tpch_sf40.partsupp.ps_suppkey)]
    │                     ├─ExchangeReceiver_350(Build)	400000.00	71593247.67	mpp[tiflash]		
    │                     │ └─ExchangeSender_349	400000.00	25093247.67	mpp[tiflash]		ExchangeType: Broadcast, Compression: FAST
    │                     │   └─TableFullScan_348	400000.00	25093247.67	mpp[tiflash]	table:s	keep order:false
    │                     └─TableFullScan_351(Probe)	32000000.00	2347433052.48	mpp[tiflash]	table:ps	keep order:false
    └─HashJoin_78(Probe)	38670508645169.85	36771548042.17	root		CARTESIAN left outer join
      ├─TableReader_203(Build)	6042266.98	9537822003.84	root		MppVersion: 2, data:ExchangeSender_202
      │ └─ExchangeSender_202	6042266.98	18105255931.37	mpp[tiflash]		ExchangeType: PassThrough
      │   └─Projection_80	6042266.98	18105255931.37	mpp[tiflash]		Column#102, Column#103, tpch_sf40.customer.c_name
      │     └─Projection_201	6042266.98	18105038409.76	mpp[tiflash]		Column#102, Column#103, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey
      │       └─HashJoin_200	6042266.98	18104748380.94	mpp[tiflash]		inner join, equal:[eq(tpch_sf40.orders.o_orderkey, tpch_sf40.customer.c_custkey)]
      │         ├─Projection_108(Build)	6000013.00	10452958732.49	mpp[tiflash]		Column#102, Column#103, tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name
      │         │ └─HashAgg_94	6000013.00	10452670731.86	mpp[tiflash]		group by:tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, funcs:sum(tpch_sf40.orders.o_totalprice)->Column#102, funcs:count(tpch_sf40.orders.o_orderkey)->Column#103, funcs:firstrow(tpch_sf40.customer.c_custkey)->tpch_sf40.customer.c_custkey, funcs:firstrow(tpch_sf40.customer.c_name)->tpch_sf40.customer.c_name
      │         │   └─Projection_106	60000000.00	9913480586.74	mpp[tiflash]		tpch_sf40.customer.c_custkey, tpch_sf40.customer.c_name, tpch_sf40.orders.o_orderkey, tpch_sf40.orders.o_totalprice
      │         │     └─HashJoin_98	60000000.00	9910600586.74	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.customer.c_custkey, tpch_sf40.orders.o_custkey)], stream_count: 2
      │         │       ├─ExchangeReceiver_102(Build)	6000000.00	600330289.04	mpp[tiflash]		stream_count: 2
      │         │       │ └─ExchangeSender_101	6000000.00	367830289.04	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.customer.c_custkey, collate: binary], stream_count: 2
      │         │       │   └─TableFullScan_100	6000000.00	367830289.04	mpp[tiflash]	table:c	keep order:false
      │         │       └─ExchangeReceiver_105(Probe)	60000000.00	9200795297.70	mpp[tiflash]		
      │         │         └─ExchangeSender_104	60000000.00	4400795297.70	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_custkey, collate: binary]
      │         │           └─TableFullScan_103	60000000.00	4400795297.70	mpp[tiflash]	table:o	keep order:false
      │         └─ExchangeReceiver_93(Probe)	11569350.40	7615578649.47	mpp[tiflash]		
      │           └─ExchangeSender_92	11569350.40	6863570873.47	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderkey, collate: binary]
      │             └─Selection_85	11569350.40	6863570873.47	mpp[tiflash]		le(Column#118, 10), stream_count: 2
      │               └─Window_86	14461688.00	6828862822.27	mpp[tiflash]		row_number()->Column#118 over(partition by tpch_sf40.orders.o_orderstatus order by tpch_sf40.orders.o_totalprice desc rows between current row and current row), stream_count: 2
      │                 └─Sort_91	14461688.00	6828862822.27	mpp[tiflash]		tpch_sf40.orders.o_orderstatus, tpch_sf40.orders.o_totalprice:desc, stream_count: 2
      │                   └─ExchangeReceiver_90	14461688.00	5938951885.03	mpp[tiflash]		stream_count: 2
      │                     └─ExchangeSender_89	14461688.00	4651861653.03	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.orders.o_orderstatus, collate: utf8mb4_bin], stream_count: 2
      │                       └─TableFullScan_87	14461688.00	4507861653.03	mpp[tiflash]	table:o	pushed down filter:ge(tpch_sf40.orders.o_orderdate, 1997-01-01), keep order:false
      └─TableReader_312(Probe)	6400000.00	26684318321.39	root		MppVersion: 2, data:ExchangeSender_311
        └─ExchangeSender_311	6400000.00	50608956642.77	mpp[tiflash]		ExchangeType: PassThrough
          └─Selection_205	6400000.00	50608956642.77	mpp[tiflash]		gt(Column#160, 50)
            └─Projection_307	8000000.00	50589756642.77	mpp[tiflash]		div(Column#158, cast(case(eq(Column#211, 0), 1, Column#211), decimal(20,0) BINARY))->Column#158, Column#160, tpch_sf40.part.p_name
              └─HashAgg_308	8000000.00	50579964642.77	mpp[tiflash]		group by:tpch_sf40.part.p_name, tpch_sf40.part.p_partkey, funcs:sum(Column#212)->Column#211, funcs:sum(Column#213)->Column#158, funcs:sum(Column#214)->Column#160, funcs:firstrow(tpch_sf40.part.p_name)->tpch_sf40.part.p_name, stream_count: 2
                └─ExchangeReceiver_310	8000000.00	50442972570.77	mpp[tiflash]		stream_count: 2
                  └─ExchangeSender_309	8000000.00	48746972570.77	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], [name: tpch_sf40.part.p_name, collate: utf8mb4_bin], stream_count: 2
                    └─HashAgg_305	8000000.00	48746972570.77	mpp[tiflash]		group by:tpch_sf40.part.p_name, tpch_sf40.part.p_partkey, funcs:count(tpch_sf40.part.p_retailprice)->Column#212, funcs:sum(tpch_sf40.part.p_retailprice)->Column#213, funcs:sum(tpch_sf40.lineitem.l_quantity)->Column#214
                      └─Projection_294	968584808.60	41678715841.42	mpp[tiflash]		tpch_sf40.part.p_partkey, tpch_sf40.part.p_name, tpch_sf40.part.p_retailprice, tpch_sf40.lineitem.l_quantity, tpch_sf40.partsupp.ps_partkey
                        └─HashJoin_293	968584808.60	41620600752.91	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.partsupp.ps_partkey, tpch_sf40.lineitem.l_partkey)], stream_count: 2
                          ├─ExchangeReceiver_236(Build)	32141938.80	9026675818.26	mpp[tiflash]		stream_count: 2
                          │ └─ExchangeSender_235	32141938.80	3498262344.36	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary], stream_count: 2
                          │   └─HashJoin_228	32141938.80	3498262344.36	mpp[tiflash]		left outer join, equal:[eq(tpch_sf40.part.p_partkey, tpch_sf40.partsupp.ps_partkey)], stream_count: 2
                          │     ├─ExchangeReceiver_231(Build)	8000000.00	1423575677.69	mpp[tiflash]		stream_count: 2
                          │     │ └─ExchangeSender_230	8000000.00	618215677.69	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.part.p_partkey, collate: binary], stream_count: 2
                          │     │   └─TableFullScan_229	8000000.00	618215677.69	mpp[tiflash]	table:p	keep order:false
                          │     └─ExchangeReceiver_234(Probe)	32000000.00	1997264000.00	mpp[tiflash]		
                          │       └─ExchangeSender_233	32000000.00	1485264000.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.partsupp.ps_partkey, collate: binary]
                          │         └─TableFullScan_232	32000000.00	1485264000.00	mpp[tiflash]	table:ps	keep order:false
                          └─ExchangeReceiver_239(Probe)	240012290.00	32066337944.00	mpp[tiflash]		
                            └─ExchangeSender_238	240012290.00	16705551384.00	mpp[tiflash]		ExchangeType: HashPartition, Compression: FAST, Hash Cols: [name: tpch_sf40.lineitem.l_partkey, collate: binary]
                              └─TableFullScan_237	240012290.00	16705551384.00	mpp[tiflash]	table:l	keep order:false
